ts,epoch,tag,VmRSS_kB,VmHWM_kB,gpu_current_B,gpu_peak_B,gc0,gc1,gc2
1775549551.435,139,,1964440,1964440,61596036,145146296,,,
1775549591.303,140,,1965060,1965060,61596040,145146296,,,
1775549631.399,141,,1965072,1965072,61596044,145146296,,,
1775549671.433,142,,1965728,1965728,61596048,145146296,,,
1775549711.545,143,,1966360,1966360,61596052,145146296,,,
1775549751.519,144,,1966360,1966360,61596056,145146296,,,
1775549791.474,145,,1966920,1966920,61596060,145146296,,,
1775549831.386,146,,1966924,1966924,61596064,145146296,,,
1775549871.362,147,,1967388,1967388,61596068,145146296,,,
1775549911.309,148,,1967388,1967388,61596072,145146296,,,
1775549951.250,149,,1967820,1967820,61596080,145146296,,,
1775549991.287,150,,1967820,1967820,61596084,145146296,,,
1775550031.162,151,,1967824,1967824,61596088,145146296,,,
1775550070.731,152,,1967836,1967836,61596092,145146296,,,
1775550110.150,153,,1967840,1967840,61596096,145146296,,,
1775550149.983,154,,1967844,1967844,61596104,145146296,,,
1775550190.602,155,,1967856,1967856,61596112,145146296,,,
1775550230.916,156,,1967856,1967856,61596116,145146296,,,
1775550271.070,157,,1968064,1968064,61596120,145146296,,,
1775550313.750,158,,1968064,1968064,61596124,145146296,,,
1775550356.724,159,,1968476,1968476,61596128,145146296,,,
1775550399.722,160,,1968488,1968488,61596132,145146296,,,
1775550442.689,161,,1968696,1968696,61596136,145146296,,,
1775550485.569,162,,1968700,1968700,61596140,145146296,,,
1775550528.606,163,,1968908,1968908,61596144,145146296,,,
1775550571.684,164,,1968908,1968908,61596148,145146296,,,
1775550614.708,165,,1969112,1969112,61596152,145146296,,,
1775550657.846,166,,1969112,1969112,61596160,145146296,,,
1775550700.802,167,,1969116,1969116,61596164,145146296,,,
1775550738.412,168,,1969332,1969332,61596172,145146296,,,
1775550774.891,169,,1969332,1969332,61596176,145146296,,,
1775550811.452,170,,1969540,1969540,61596184,145146296,,,
1775550848.291,171,,1969748,1969748,61596192,145146296,,,
1775550885.027,172,,1969956,1969956,61596200,145146296,,,
1775550921.901,173,,1970412,1970412,61596204,145146296,,,
1775550958.801,174,,1970620,1970620,61596208,145146296,,,
1775550995.566,175,,1970624,1970624,61596212,145146296,,,
1775551032.345,176,,1970624,1970624,61596216,145146296,,,
1775551069.071,177,,1970624,1970624,61596220,145146296,,,
1775551105.734,178,,1970628,1970628,61596224,145146296,,,
1775551142.442,179,,1970628,1970628,61596228,145146296,,,
1775551178.447,180,,1970632,1970632,61596236,145146296,,,
1775551213.994,181,,1970644,1970644,61596240,145146296,,,
1775551249.515,182,,1971472,1971472,61596248,145146296,,,
1775551286.984,183,,1971676,1971676,61596252,145146296,,,
1775551325.776,184,,1972116,1972116,61596256,145146296,,,
1775551364.241,185,,1972528,1972528,61596260,145146296,,,
1775551401.233,186,,1973976,1973976,61596264,145146296,,,
1775551438.455,187,,1974032,1974032,61596268,145146296,,,
1775551475.617,188,,1974032,1974032,61596276,145146296,,,
1775551512.932,189,,1974032,1974032,61596284,145146296,,,
1775551550.205,190,,1974036,1974036,61596292,145146296,,,
1775551587.253,191,,1974040,1974040,61596300,145146296,,,
1775551624.280,192,,1974256,1974256,61596304,145146296,,,
1775551661.592,193,,1974256,1974256,61596312,145146296,,,
1775551698.339,194,,1974696,1974696,61596316,145146296,,,
1775551734.648,195,,1974696,1974696,61596324,145146296,,,
1775551770.333,196,,1974700,1974700,61596328,145146296,,,
1775551805.794,197,,1974700,1974700,61596336,145146296,,,
1775551841.504,198,,1974700,1974700,61596344,145146296,,,
1775551877.000,199,,1974760,1974760,61596352,145146296,,,
1775551912.421,200,,1975588,1975588,61596356,145146296,,,
1775551947.806,201,,1975588,1975588,61596364,145146296,,,
1775551983.340,202,,1976008,1976008,61596368,145146296,,,
1775552018.788,203,,1976640,1976640,61596372,145146296,,,
1775552054.253,204,,1976640,1976640,61596376,145146296,,,
1775552089.613,205,,1976644,1976644,61596380,145146296,,,
1775552125.066,206,,1976856,1976856,61596388,145146296,,,
1775552160.745,207,,1976856,1976856,61596392,145146296,,,
1775552196.179,208,,1977484,1977484,61596400,145146296,,,
1775552231.443,209,,1977488,1977488,61596404,145146296,,,
1775552266.819,210,,1977492,1977492,61596408,145146296,,,
1775552302.462,211,,1977492,1977492,61596416,145146296,,,
1775552336.468,212,,1977700,1977700,61596420,145146296,,,
1775552370.622,213,,1978544,1978544,61596428,145146296,,,
1775552404.712,214,,1978544,1978544,61596436,145146296,,,
1775552438.677,215,,1979168,1979168,61596444,145146296,,,
1775552472.495,216,,1979376,1979376,61596448,145146296,,,
1775552506.523,217,,1979376,1979376,61596452,145146296,,,
1775552540.437,218,,1979996,1979996,61596456,145146296,,,
1775552574.368,219,,1979996,1979996,61596464,145146296,,,
1775552608.401,220,,1980192,1980192,61596472,145146296,,,
1775552642.493,221,,1980200,1980200,61596480,145146296,,,
1775552676.303,222,,1980216,1980216,61596484,145146296,,,
1775552710.289,223,,1980220,1980220,61596488,145146296,,,
1775552744.227,224,,1980220,1980220,61596492,145146296,,,
1775552775.210,225,,1980224,1980224,61596496,145146296,,,
1775552805.081,226,,1980224,1980224,61596500,145146296,,,
1775552834.559,227,,1980648,1980648,61596504,145146296,,,
1775552864.594,228,,1980916,1980916,61596508,145146296,,,
1775552894.845,229,,1980916,1980916,61596516,145146296,,,
1775552924.884,230,,1980916,1980916,61596524,145146296,,,
1775552955.100,231,,1980924,1980924,61596532,145146296,,,
1775552984.861,232,,1980924,1980924,61596540,145146296,,,
1775553013.415,233,,1981132,1981132,61596544,145146296,,,
1775553042.169,234,,1981132,1981132,61596548,145146296,,,
1775553070.768,235,,1981132,1981132,61596556,145146296,,,
1775553099.448,236,,1981244,1981244,61596560,145146296,,,
1775553127.918,237,,1981244,1981244,61596564,145146296,,,
1775553156.621,238,,1981244,1981244,61596572,145146296,,,
1775553185.231,239,,1981244,1981244,61596576,145146296,,,
