ts,epoch,tag,VmRSS_kB,VmHWM_kB,gpu_current_B,gpu_peak_B,gc0,gc1,gc2
1775546102.699,192,,1797444,1797444,57997752,91651660,,,
1775546132.843,193,,1797448,1797448,57997760,91651660,,,
1775546163.731,194,,1797652,1797652,57997768,91651660,,,
1775546194.640,195,,1798008,1798008,57997776,91651660,,,
1775546225.670,196,,1798060,1798060,57997784,91651660,,,
1775546256.361,197,,1798064,1798064,57997788,91651660,,,
1775546287.131,198,,1798268,1798268,57997796,91651660,,,
1775546317.946,199,,1798216,1798216,57997804,91651660,,,
1775546348.588,200,,1798652,1798652,57997812,91651660,,,
1775546379.175,201,,1798652,1798652,57997820,91651660,,,
1775546409.970,202,,1798860,1798860,57997828,91651660,,,
1775546441.767,203,,1798916,1798916,57997832,91651660,,,
1775546473.119,204,,1798920,1798920,57997836,91651660,,,
1775546505.010,205,,1798920,1798920,57997844,91651660,,,
1775546536.505,206,,1799540,1799540,57997848,91651660,,,
1775546568.078,207,,1799740,1799740,57997856,91651660,,,
1775546599.749,208,,1799740,1799740,57997860,91651660,,,
1775546631.056,209,,1799948,1799948,57997864,91651660,,,
1775546662.527,210,,1799952,1799952,57997872,91651660,,,
1775546693.754,211,,1799968,1799968,57997876,91651660,,,
1775546724.715,212,,1799968,1799968,57997884,91651660,,,
1775546756.289,213,,1799968,1799968,57997892,91651660,,,
1775546787.579,214,,1800176,1800176,57997900,91651660,,,
1775546818.916,215,,1800176,1800176,57997908,91651660,,,
1775546850.198,216,,1800180,1800180,57997916,91651660,,,
1775546881.693,217,,1800180,1800180,57997920,91651660,,,
1775546913.174,218,,1800180,1800180,57997928,91651660,,,
1775546944.483,219,,1800344,1800344,57997936,91651660,,,
1775546975.697,220,,1800344,1800344,57997944,91651660,,,
1775547007.310,221,,1801176,1801176,57997952,91651660,,,
1775547038.778,222,,1801388,1801388,57997960,91651660,,,
1775547070.043,223,,1801388,1801388,57997968,91651660,,,
1775547101.287,224,,1801388,1801388,57997972,91651660,,,
1775547132.766,225,,1801388,1801388,57997976,91651660,,,
1775547164.143,226,,1801388,1801388,57997980,91651660,,,
1775547195.511,227,,1801388,1801388,57997988,91651660,,,
1775547226.845,228,,1801392,1801392,57997992,91651660,,,
1775547257.966,229,,1801396,1801404,57998000,91651660,,,
1775547289.441,230,,1801804,1801804,57998004,91651660,,,
1775547320.484,231,,1801804,1801804,57998012,91651660,,,
1775547351.626,232,,1802020,1802020,57998016,91651660,,,
1775547383.177,233,,1803260,1803260,57998020,91651660,,,
1775547414.147,234,,1803260,1803260,57998024,91651660,,,
1775547445.340,235,,1803260,1803260,57998028,91651660,,,
1775547476.525,236,,1803264,1803264,57998036,91651660,,,
1775547507.807,237,,1803264,1803264,57998044,91651660,,,
1775547539.248,238,,1803264,1803264,57998052,91651660,,,
1775547570.607,239,,1803468,1803468,57998060,91651660,,,
1775547601.754,240,,1803468,1803468,57998068,91651660,,,
1775547632.966,241,,1803468,1803476,57998076,91651660,,,
1775547664.832,242,,1804032,1804032,57998084,91651660,,,
1775547696.037,243,,1804032,1804032,57998092,91651660,,,
1775547727.432,244,,1804240,1804240,57998100,91651660,,,
1775547759.225,245,,1804864,1804864,57998108,91651660,,,
1775547790.754,246,,1805072,1805072,57998112,91651660,,,
1775547822.190,247,,1805488,1805488,57998120,91651660,,,
1775547853.430,248,,1805900,1805900,57998128,91651660,,,
1775547884.962,249,,1805900,1805900,57998136,91651660,,,
1775547916.645,250,,1806140,1806140,57998144,91651660,,,
1775547948.418,251,,1806544,1806544,57998152,91651660,,,
1775547980.206,252,,1806544,1806544,57998160,91651660,,,
1775548011.834,253,,1806544,1806544,57998168,91651660,,,
1775548043.360,254,,1806544,1806544,57998176,91651660,,,
1775548074.674,255,,1806544,1806544,57998184,91651660,,,
1775548106.213,256,,1806548,1806548,57998192,91651660,,,
1775548137.629,257,,1806756,1806756,57998200,91651660,,,
1775548168.999,258,,1806960,1806960,57998208,91651660,,,
1775548200.517,259,,1806960,1806960,57998216,91651660,,,
1775548232.213,260,,1806968,1806968,57998224,91651660,,,
1775548263.765,261,,1806968,1806968,57998232,91651660,,,
1775548294.913,262,,1806972,1806972,57998240,91651660,,,
1775548324.357,263,,1807384,1807384,57998248,91651660,,,
1775548351.872,264,,1807588,1807588,57998256,91651660,,,
1775548379.815,265,,1807588,1807588,57998264,91651660,,,
1775548408.134,266,,1807992,1807992,57998272,91651660,,,
1775548436.363,267,,1807992,1807992,57998280,91651660,,,
1775548464.891,268,,1807992,1807992,57998288,91651660,,,
1775548494.191,269,,1808200,1808200,57998296,91651660,,,
1775548523.523,270,,1808200,1808200,57998304,91651660,,,
1775548552.963,271,,1808200,1808200,57998312,91651660,,,
1775548582.957,272,,1808200,1808200,57998320,91651660,,,
1775548612.883,273,,1808200,1808200,57998328,91651660,,,
1775548642.885,274,,1808200,1808200,57998336,91651660,,,
1775548673.024,275,,1808200,1808200,57998344,91651660,,,
1775548702.910,276,,1808200,1808200,57998352,91651660,,,
1775548733.114,277,,1808828,1808828,57998360,91651660,,,
1775548763.060,278,,1808828,1808828,57998368,91651660,,,
1775548793.044,279,,1808828,1808828,57998376,91651660,,,
1775548823.140,280,,1808828,1808828,57998384,91651660,,,
1775548853.013,281,,1808828,1808828,57998392,91651660,,,
1775548882.952,282,,1808828,1808828,57998400,91651660,,,
1775548912.939,283,,1808828,1808828,57998408,91651660,,,
1775548942.974,284,,1808828,1808828,57998416,91651660,,,
1775548972.787,285,,1808828,1808828,57998424,91651660,,,
1775549003.050,286,,1809040,1809040,57998432,91651660,,,
1775549032.727,287,,1809040,1809040,57998440,91651660,,,
1775549062.729,288,,1809708,1809708,57998448,91651660,,,
1775549092.647,289,,1809716,1809716,57998456,91651660,,,
1775549122.750,290,,1809724,1809724,57998464,91651660,,,
1775549152.603,291,,1809728,1809728,57998472,91651660,,,
1775549182.498,292,,1809728,1809728,57998480,91651660,,,
1775549212.434,293,,1809728,1809728,57998488,91651660,,,
1775549242.293,294,,1809728,1809728,57998496,91651660,,,
1775549272.503,295,,1809728,1809728,57998504,91651660,,,
1775549302.576,296,,1809728,1809728,57998512,91651660,,,
1775549332.524,297,,1809728,1809728,57998520,91651660,,,
1775549362.074,298,,1809728,1809728,57998528,91651660,,,
1775549391.596,299,,1809728,1809728,57998536,91651660,,,
1775549421.072,300,,1809728,1809728,57998544,91651660,,,
1775549450.517,301,,1809728,1809728,57998552,91651660,,,
1775549480.041,302,,1810144,1810144,57998560,91651660,,,
1775549509.432,303,,1810144,1810144,57998568,91651660,,,
1775549538.989,304,,1810144,1810144,57998576,91651660,,,
1775549568.556,305,,1810144,1810144,57998584,91651660,,,
1775549598.046,306,,1810144,1810144,57998592,91651660,,,
