ts,epoch,tag,VmRSS_kB,VmHWM_kB,gpu_current_B,gpu_peak_B,gc0,gc1,gc2
1775545799.477,199,,1799884,1799884,57997696,91651660,,,
1775545828.573,200,,1799888,1799888,57997700,91651660,,,
1775545857.527,201,,1799888,1799888,57997708,91651660,,,
1775545887.151,202,,1799888,1799888,57997716,91651660,,,
1775545916.807,203,,1800096,1800096,57997720,91651660,,,
1775545946.275,204,,1800096,1800096,57997728,91651660,,,
1775545976.302,205,,1800096,1800096,57997732,91651660,,,
1775546006.471,206,,1800304,1800304,57997736,91651660,,,
1775546036.691,207,,1800304,1800304,57997740,91651660,,,
1775546067.691,208,,1800304,1800304,57997744,91651660,,,
1775546098.781,209,,1800304,1800304,57997752,91651660,,,
1775546129.960,210,,1800308,1800308,57997756,91651660,,,
1775546162.201,211,,1800312,1800312,57997760,91651660,,,
1775546194.458,212,,1800316,1800316,57997764,91651660,,,
1775546226.700,213,,1800324,1800324,57997768,91651660,,,
1775546258.608,214,,1800324,1800324,57997772,91651660,,,
1775546290.713,215,,1800324,1800324,57997776,91651660,,,
1775546322.780,216,,1799864,1799864,57997780,91651660,,,
1775546354.830,217,,1799864,1799864,57997784,91651660,,,
1775546386.826,218,,1799864,1799864,57997788,91651660,,,
1775546419.211,219,,1772644,1799652,57997792,91651660,,,
1775546440.401,0,,1643000,1655788,57996324,91651660,,,
1775546452.323,220,,1773264,1799652,57997796,91651660,,,
1775546471.619,1,,1651792,1655788,57996336,91651660,,,
1775546485.498,221,,1639828,1799652,57997800,91651660,,,
1775546503.218,2,,1657284,1657284,57996348,91651660,,,
1775546518.245,222,,1639828,1799652,57997804,91651660,,,
1775546534.520,3,,1660972,1660972,57996360,91651660,,,
1775546551.331,223,,1640240,1799652,57997808,91651660,,,
1775546565.859,4,,1666744,1666744,57996372,91651660,,,
1775546584.407,224,,1640864,1799652,57997812,91651660,,,
1775546597.610,5,,1671984,1671984,57996384,91651660,,,
1775546617.721,225,,1640864,1799652,57997816,91651660,,,
1775546628.854,6,,1675372,1675372,57996396,91651660,,,
1775546650.510,226,,1640864,1799652,57997820,91651660,,,
1775546660.290,7,,1678688,1678688,57996408,91651660,,,
1775546683.545,227,,1640864,1799652,57997824,91651660,,,
1775546691.448,8,,1683516,1683516,57996420,91651660,,,
1775546715.886,228,,1640864,1799652,57997832,91651660,,,
1775546722.696,9,,1688112,1688112,57996432,91651660,,,
1775546748.557,229,,1640864,1799652,57997836,91651660,,,
1775546753.776,10,,1692476,1692476,57996444,91651660,,,
1775546781.011,230,,1640868,1799652,57997844,91651660,,,
1775546784.831,11,,1694148,1694148,57996456,91651660,,,
1775546813.796,231,,1640868,1799652,57997848,91651660,,,
1775546815.958,12,,1696416,1696416,57996468,91651660,,,
1775546846.498,232,,1640876,1799652,57997852,91651660,,,
1775546847.187,13,,1700016,1700016,57996480,91651660,,,
1775546878.345,14,,1704356,1704356,57996492,91651660,,,
1775546879.634,233,,1640876,1799652,57997856,91651660,,,
1775546909.242,15,,1708120,1708120,57996504,91651660,,,
1775546912.518,234,,1640876,1799652,57997860,91651660,,,
1775546940.506,16,,1709412,1709412,57996516,91651660,,,
1775546945.269,235,,1640876,1799652,57997864,91651660,,,
1775546971.227,17,,1713144,1713144,57996528,91651660,,,
1775546978.108,236,,1640876,1799652,57997868,91651660,,,
1775547002.484,18,,1715928,1715928,57996540,91651660,,,
1775547010.868,237,,1640924,1799652,57997872,91651660,,,
1775547033.659,19,,1716776,1716776,57996552,91651660,,,
1775547043.564,238,,1640924,1799652,57997876,91651660,,,
1775547064.550,20,,1718640,1718640,57996564,91651660,,,
1775547076.526,239,,1640936,1799652,57997880,91651660,,,
1775547095.468,21,,1719328,1719328,57996572,91651660,,,
1775547109.283,240,,1640940,1799652,57997884,91651660,,,
1775547126.648,22,,1720428,1720428,57996584,91651660,,,
1775547142.054,241,,1641560,1799652,57997888,91651660,,,
1775547157.973,23,,1723128,1723128,57996596,91651660,,,
1775547174.952,242,,1641560,1799652,57997892,91651660,,,
1775547189.158,24,,1723968,1723968,57996608,91651660,,,
1775547207.833,243,,1641568,1799652,57997896,91651660,,,
1775547220.225,25,,1724912,1724912,57996616,91651660,,,
1775547240.477,244,,1641568,1799652,57997904,91651660,,,
1775547251.444,26,,1726660,1726660,57996628,91651660,,,
1775547273.061,245,,1641776,1799652,57997908,91651660,,,
1775547282.354,27,,1727656,1727656,57996636,91651660,,,
1775547305.380,246,,1641776,1799652,57997916,91651660,,,
1775547313.537,28,,1729524,1729524,57996644,91651660,,,
1775547338.099,247,,1641996,1799652,57997920,91651660,,,
1775547344.658,29,,1730956,1730956,57996652,91651660,,,
1775547370.990,248,,1641996,1799652,57997924,91651660,,,
1775547375.587,30,,1731788,1731788,57996660,91651660,,,
1775547403.848,249,,1641996,1799652,57997928,91651660,,,
1775547406.637,31,,1733044,1733044,57996668,91651660,,,
1775547436.553,250,,1642000,1799652,57997932,91651660,,,
1775547437.614,32,,1733052,1733052,57996676,91651660,,,
1775547468.708,33,,1733920,1733920,57996688,91651660,,,
1775547469.177,251,,1642204,1799652,57997936,91651660,,,
1775547499.786,34,,1735168,1735168,57996700,91651660,,,
1775547502.033,252,,1642204,1799652,57997940,91651660,,,
1775547530.858,35,,1735788,1735788,57996708,91651660,,,
1775547534.612,253,,1642204,1799652,57997944,91651660,,,
1775547562.052,36,,1736832,1736832,57996720,91651660,,,
1775547567.410,254,,1504716,1799652,57997948,91651660,,,
1775547593.083,37,,1739116,1739116,57996728,91651660,,,
1775547600.248,255,,1505076,1799652,57997952,91651660,,,
1775547624.467,38,,1741692,1741692,57996736,91651660,,,
1775547632.998,256,,1505076,1799652,57997956,91651660,,,
1775547655.720,39,,1741696,1741696,57996744,91651660,,,
1775547666.036,257,,1310564,1799652,57997960,91651660,,,
1775547687.081,40,,1742312,1742312,57996752,91651660,,,
1775547699.048,258,,1310564,1799652,57997964,91651660,,,
1775547718.160,41,,1744228,1744228,57996764,91651660,,,
1775547732.126,259,,1310580,1799652,57997968,91651660,,,
1775547749.971,42,,1745876,1745876,57996776,91651660,,,
1775547765.364,260,,1163012,1799652,57997972,91651660,,,
1775547781.019,43,,1746908,1746908,57996784,91651660,,,
1775547798.497,261,,1163016,1799652,57997976,91651660,,,
1775547812.330,44,,1748972,1748972,57996792,91651660,,,
1775547831.494,262,,1163020,1799652,57997980,91651660,,,
1775547844.102,45,,1749672,1749672,57996800,91651660,,,
1775547864.393,263,,1127320,1799652,57997984,91651660,,,
