ts,epoch,tag,VmRSS_kB,VmHWM_kB,gpu_current_B,gpu_peak_B,gc0,gc1,gc2
1775546439.033,31,,1381912,1381912,60638664,62613628,,,
1775546461.225,32,,1383552,1383552,60638672,62613636,,,
1775546483.374,33,,1385396,1385396,60638680,62613644,,,
1775546505.527,34,,1385604,1385604,60638688,62613652,,,
1775546527.774,35,,1387264,1387264,60638700,62613660,,,
1775546550.084,36,,1388424,1388424,60638708,62613672,,,
1775546572.517,37,,1388492,1388492,60638720,62613680,,,
1775546594.773,38,,1389740,1389740,60638732,62613692,,,
1775546617.151,39,,1389740,1389740,60638744,62613704,,,
1775546639.354,40,,1389744,1389744,60638752,62613716,,,
1775546661.476,41,,1389760,1389760,60638760,62613724,,,
1775546683.818,42,,1390384,1390384,60638768,62613732,,,
1775546705.572,43,,1390588,1390588,60638776,62613740,,,
1775546727.544,44,,1390796,1390796,60638784,62613748,,,
1775546749.569,45,,1392452,1392452,60638792,62613756,,,
1775546771.631,46,,1392716,1392716,60638800,62613764,,,
1775546793.745,47,,1393136,1393136,60638808,62613772,,,
1775546815.741,48,,1394808,1394808,60638816,62613780,,,
1775546837.815,49,,1394816,1394816,60638824,62613788,,,
1775546859.992,50,,1394876,1394876,60638832,62613796,,,
1775546881.938,51,,1395508,1395508,60638840,62613804,,,
1775546904.194,52,,1397240,1397240,60638848,62613812,,,
1775546926.096,53,,1397596,1397596,60638856,62613820,,,
1775546948.258,54,,1398960,1398960,60638864,62613828,,,
1775546970.313,55,,1399112,1399112,60638872,62613836,,,
1775546992.517,56,,1399336,1399336,60638880,62613844,,,
1775547014.398,57,,1399336,1399336,60638888,62613852,,,
1775547036.491,58,,1400108,1400108,60638896,62613860,,,
1775547058.604,59,,1400732,1400732,60638908,62613868,,,
1775547080.839,60,,1400944,1400944,60638916,62613880,,,
1775547102.983,61,,1401364,1401364,60638924,62613888,,,
1775547124.954,62,,1401572,1401572,60638932,62613896,,,
1775547147.094,63,,1402212,1402212,60638940,62613904,,,
1775547169.140,64,,1402632,1402632,60638948,62613912,,,
1775547191.344,65,,1403464,1403464,60638956,62613920,,,
1775547213.307,66,,1403468,1403468,60638964,62613928,,,
1775547235.447,67,,1404296,1404296,60638972,62613936,,,
1775547257.439,68,,1404296,1404296,60638980,62613944,,,
1775547279.525,69,,1405488,1405488,60638988,62613952,,,
1775547301.406,70,,1406748,1406748,60638996,62613960,,,
1775547323.627,71,,1406748,1406748,60639004,62613968,,,
1775547345.752,72,,1407376,1407376,60639012,62630612,,,
1775547367.792,73,,1407712,1407712,60639020,62630612,,,
1775547389.742,74,,1408128,1408128,60639028,62630612,,,
1775547411.839,75,,1408340,1408340,60639036,62630612,,,
1775547433.921,76,,1409424,1409424,60639044,62630612,,,
1775547456.048,77,,1409852,1409852,60639052,62630612,,,
1775547478.089,78,,1410476,1410476,60639064,62630612,,,
1775547500.302,79,,1411516,1411516,60639072,62630612,,,
1775547522.363,80,,1412760,1412760,60639080,62630612,,,
1775547544.461,81,,1412768,1412768,60639088,62630612,,,
1775547566.366,82,,1412972,1412972,60639096,62630612,,,
1775547588.683,83,,1413588,1413588,60639104,62630612,,,
1775547610.635,84,,1414616,1414616,60639112,62630612,,,
1775547632.830,85,,1414616,1414616,60639120,62630612,,,
1775547655.004,86,,1414616,1414616,60639128,62630612,,,
1775547677.149,87,,1414840,1414840,60639136,62630612,,,
1775547699.511,88,,1415260,1415260,60639144,62630612,,,
1775547721.829,89,,1415468,1415468,60639152,62630612,,,
1775547744.218,90,,1416900,1416900,60639160,62630612,,,
1775547766.539,91,,1416900,1416900,60639168,62630612,,,
1775547788.869,92,,1417320,1417320,60639176,62630612,,,
1775547810.994,93,,1417324,1417324,60639184,62630612,,,
1775547833.224,94,,1417532,1417532,60639192,62630612,,,
1775547855.486,95,,1418152,1418152,60639200,62630612,,,
