ts,epoch,tag,VmRSS_kB,VmHWM_kB,gpu_current_B,gpu_peak_B,gc0,gc1,gc2
1775552553.971,234,,2001932,2001932,61596492,145146296,,,
1775552586.109,235,,2001940,2001940,61596496,145146296,,,
1775552618.017,236,,2001940,2001940,61596500,145146296,,,
1775552649.508,237,,2002136,2002136,61596508,145146296,,,
1775552681.282,238,,2002552,2002552,61596512,145146296,,,
1775552713.091,239,,2002972,2002972,61596516,145146296,,,
1775552744.697,240,,2002972,2002980,61596524,145146296,,,
1775552773.965,241,,2003036,2003036,61596532,145146296,,,
1775552801.895,242,,2003452,2003452,61596540,145146296,,,
1775552829.829,243,,2003716,2003716,61596548,145146296,,,
1775552858.272,244,,2003720,2003720,61596556,145146296,,,
1775552886.608,245,,2003720,2003720,61596564,145146296,,,
1775552915.033,246,,2004148,2004148,61596572,145146296,,,
1775552943.286,247,,2004148,2004148,61596580,145146296,,,
1775552971.188,248,,2004344,2004344,61596584,145146296,,,
1775552998.531,249,,2004344,2004344,61596588,145146296,,,
1775553025.390,250,,2004756,2004756,61596592,145146296,,,
1775553052.311,251,,2004964,2004964,61596596,145146296,,,
1775553079.276,252,,2004964,2004964,61596600,145146296,,,
1775553106.355,253,,2005792,2005792,61596608,145146296,,,
1775553133.326,254,,2005792,2005792,61596616,145146296,,,
1775553160.428,255,,2005792,2005792,61596624,145146296,,,
1775553187.466,256,,2005792,2005792,61596632,145146296,,,
1775553214.456,257,,2006204,2006204,61596640,145146296,,,
1775553241.941,258,,2006440,2006440,61596648,145146296,,,
1775553268.694,259,,2006444,2006444,61596656,145146296,,,
1775553295.384,260,,2006644,2006644,61596664,145146296,,,
1775553322.974,261,,2006648,2006648,61596672,145146296,,,
1775553350.689,262,,2006804,2006804,61596680,145146296,,,
1775553378.246,263,,2007012,2007012,61596688,145146296,,,
1775553405.974,264,,2007012,2007012,61596696,145146296,,,
1775553433.573,265,,2007220,2007220,61596704,145146296,,,
1775553460.641,266,,2007432,2007432,61596708,145146296,,,
1775553487.560,267,,2007432,2007432,61596712,145146296,,,
1775553514.617,268,,2008052,2008052,61596716,145146296,,,
1775553541.678,269,,2008052,2008052,61596720,145146296,,,
1775553568.695,270,,2008672,2008672,61596724,145146296,,,
1775553595.997,271,,2009296,2009296,61596728,145146296,,,
1775553623.011,272,,2009712,2009712,61596732,145146296,,,
1775553649.550,273,,2009712,2009712,61596736,145146296,,,
1775553676.556,274,,2010540,2010540,61596740,145146296,,,
1775553704.090,275,,2010588,2010588,61596744,145146296,,,
1775553731.081,276,,2010592,2010592,61596748,145146296,,,
1775553758.286,277,,2010756,2010756,61596752,145146296,,,
1775553785.409,278,,2010756,2010756,61596756,145146296,,,
1775553812.622,279,,2010756,2010756,61596760,145146296,,,
1775553839.553,280,,2010756,2010756,61596764,145146296,,,
1775553866.767,281,,2010912,2010912,61596768,145146296,,,
1775553893.883,282,,2010912,2011012,61596772,145146296,,,
1775553920.925,283,,2010912,2011012,61596776,145146296,,,
1775553947.991,284,,2010912,2011012,61596784,145146296,,,
1775553974.923,285,,2010916,2011012,61596788,145146296,,,
1775554002.278,286,,2010916,2011012,61596792,145146296,,,
1775554029.688,287,,2010916,2011012,61596796,145146296,,,
1775554057.532,288,,2010916,2011012,61596800,145146296,,,
1775554085.360,289,,2010920,2011012,61596804,145146296,,,
