ts,epoch,tag,VmRSS_kB,VmHWM_kB,gpu_current_B,gpu_peak_B,gc0,gc1,gc2
1775542668.880,82,,1739080,1739080,58025044,92539348,,,
1775542672.072,83,,1739508,1739508,58025052,92539348,,,
1775542675.675,84,,1739552,1739552,58025064,92539348,,,
1775546335.921,0,,1615196,1622856,58024360,92539348,,,
1775546357.199,1,,1624120,1624120,58024372,92539348,,,
1775546378.500,2,,1628108,1628108,58024384,92539348,,,
1775555076.522,0,,1602412,1609472,58053276,92568264,,,
1775555091.028,1,,1612008,1612008,58053288,92568264,,,
1775555105.576,2,,1617600,1617600,58053296,92568264,,,
1775555120.254,3,,1622420,1622420,58053304,92568264,,,
1775555134.987,4,,1628536,1628536,58053312,92568264,,,
1775555149.557,5,,1632812,1632812,58053320,92568264,,,
1775555164.178,6,,1634304,1634304,58053328,92568264,,,
1775555178.895,7,,1639068,1639068,58053336,92568264,,,
1775555193.441,8,,1643360,1643360,58053344,92568264,,,
1775555207.931,9,,1646800,1646800,58053352,92568264,,,
