ts,epoch,tag,VmRSS_kB,VmHWM_kB,gpu_current_B,gpu_peak_B,gc0,gc1,gc2
1775550350.133,250,,1684948,1684948,60577464,105864596,,,
1775550376.837,251,,1684948,1684948,60577468,105864600,,,
1775550403.408,252,,1685168,1685168,60577472,105864604,,,
1775550429.897,253,,1685168,1685168,60577476,105864608,,,
1775550456.387,254,,1685376,1685376,60577480,105864612,,,
1775550482.859,255,,1685388,1685388,60577484,105864616,,,
1775550509.593,256,,1685596,1685596,60577488,105864620,,,
1775550536.098,257,,1685596,1685596,60577492,105864624,,,
1775550562.632,258,,1685808,1685808,60577496,105864628,,,
1775550589.323,259,,1685808,1685808,60577500,105864632,,,
1775550615.976,260,,1685812,1685812,60577504,105864636,,,
1775550642.586,261,,1685976,1685976,60577508,105864640,,,
1775550669.266,262,,1685976,1685976,60577512,105864644,,,
1775550695.863,263,,1685976,1685976,60577520,105864648,,,
1775558328.880,0,,1509544,1542284,58364732,70708376,,,
1775558341.394,1,,1518928,1542284,58364740,74157988,,,
1775558353.786,2,,1524616,1542284,58364744,74157996,,,
1775558366.047,3,,1529080,1542284,58364752,74158000,,,
1775558378.560,4,,1534128,1542284,58364760,74158008,,,
1775558390.778,5,,1541724,1542284,58364764,74158016,,,
1775558403.087,6,,1545632,1545632,58364772,74158020,,,
1775558415.574,7,,1550468,1550468,58364776,74158028,,,
1775558428.039,8,,1555476,1555476,58364780,74158032,,,
1775558440.425,9,,1557848,1557848,58364784,74158036,,,
