ts,stage,generation,candidate,VmRSS_kB,VmHWM_kB,gpu_current_B,gpu_peak_B,extra
1765801456.008,before_fit,0,6,1070224,1070224,26848,27716,{"params":{"use_log1p_features":["typical_price"],"window_size":25,"positional_encoding":false,"intermediate_layers":2,"initial_layer_size":61,"encoder_lstm_units":12,"layer_size_divisor":25}}
1765802795.085,after_fit,0,6,3423192,3423192,1232204,203438340,
1765802796.233,subprocess_ok,0,6,984528,984528,1032,1032,{"fitness":0.009049992077052593,"naive_mae":0.008672090247273445}
1765802796.233,candidate_end,0,6,984528,984528,1032,1032,
1765802796.233,candidate_start,0,7,984528,984528,1032,1032,
1765802796.378,subprocess_start,0,7,984528,984528,1032,1032,{"params":{"use_log1p_features":["typical_price"],"window_size":37,"positional_encoding":true,"intermediate_layers":1,"initial_layer_size":80,"encoder_lstm_units":32,"layer_size_divisor":11}}
1765802798.223,before_preprocess,0,7,979244,979244,1032,1032,
1765802798.399,after_preprocess,0,7,987484,988060,1032,1032,
1765802798.399,before_build_model,0,7,987484,988060,1032,1032,
1765802798.880,after_build_model,0,7,1070792,1070792,340508,399376,
1765802798.880,before_fit,0,7,1070792,1070792,340508,399376,{"params":{"use_log1p_features":["typical_price"],"window_size":37,"positional_encoding":true,"intermediate_layers":1,"initial_layer_size":80,"encoder_lstm_units":32,"layer_size_divisor":11}}
1765803625.193,after_fit,0,7,2764484,2764484,1774620,209512520,
1765803626.311,subprocess_ok,0,7,984528,984528,1032,1032,{"fitness":0.011146355420351028,"naive_mae":0.00871129147708416}
1765803626.321,candidate_end,0,7,984528,984528,1032,1032,
1765803626.321,candidate_start,0,8,984528,984528,1032,1032,
1765803626.467,subprocess_start,0,8,984528,984528,1032,1032,{"params":{"use_log1p_features":null,"window_size":56,"positional_encoding":true,"intermediate_layers":5,"initial_layer_size":109,"encoder_lstm_units":18,"layer_size_divisor":23}}
1765803628.552,before_preprocess,0,8,978884,978884,1032,1032,
1765803628.743,after_preprocess,0,8,987968,987968,1032,1032,
1765803628.743,before_build_model,0,8,987968,987968,1032,1032,
1765803629.340,after_build_model,0,8,1071184,1071184,34848,35716,
1765803629.340,before_fit,0,8,1071184,1071184,34848,35716,{"params":{"use_log1p_features":null,"window_size":56,"positional_encoding":true,"intermediate_layers":5,"initial_layer_size":109,"encoder_lstm_units":18,"layer_size_divisor":23}}
1765804480.482,after_fit,0,8,2862448,2862448,847736,204458496,
1765804481.766,subprocess_ok,0,8,984528,984528,1032,1032,{"fitness":0.011524294503033161,"naive_mae":0.008703978732228279}
1765804481.766,candidate_end,0,8,984528,984528,1032,1032,
1765804481.766,candidate_start,0,9,984528,984528,1032,1032,
1765804481.895,subprocess_start,0,9,984528,984528,1032,1032,{"params":{"use_log1p_features":["typical_price"],"window_size":76,"positional_encoding":true,"intermediate_layers":1,"initial_layer_size":127,"encoder_lstm_units":23,"layer_size_divisor":26}}
1765804483.735,before_preprocess,0,9,979152,979152,1032,1032,
1765804483.929,after_preprocess,0,9,989956,996192,1032,1032,
1765804483.929,before_build_model,0,9,989956,996192,1032,1032,
1765804484.408,after_build_model,0,9,1072732,1072732,821080,972856,
1765804484.408,before_fit,0,9,1072732,1072732,821080,972856,{"params":{"use_log1p_features":["typical_price"],"window_size":76,"positional_encoding":true,"intermediate_layers":1,"initial_layer_size":127,"encoder_lstm_units":23,"layer_size_divisor":26}}
1765805272.934,after_fit,0,9,2740716,2740716,3234772,224826832,
1765805274.051,subprocess_ok,0,9,984528,984528,1032,1032,{"fitness":0.011374845169484615,"naive_mae":0.008745801635086536}
1765805274.051,candidate_end,0,9,984528,984528,1032,1032,
1765805274.051,candidate_start,0,10,984528,984528,1032,1032,
1765805274.183,subprocess_start,0,10,984528,984528,1032,1032,{"params":{"use_log1p_features":["typical_price"],"window_size":92,"positional_encoding":true,"intermediate_layers":2,"initial_layer_size":73,"encoder_lstm_units":17,"layer_size_divisor":19}}
1765805276.036,before_preprocess,0,10,979348,979348,1032,1032,
1765805276.218,after_preprocess,0,10,991388,998928,1032,1032,
1765805276.218,before_build_model,0,10,991388,998928,1032,1032,
1765805276.776,after_build_model,0,10,1073148,1073148,28576,29444,
1765805276.777,before_fit,0,10,1073148,1073148,28576,29444,{"params":{"use_log1p_features":["typical_price"],"window_size":92,"positional_encoding":true,"intermediate_layers":2,"initial_layer_size":73,"encoder_lstm_units":17,"layer_size_divisor":19}}
1765806249.581,after_fit,0,10,2976004,2976004,923496,209569864,
1765806250.739,subprocess_ok,0,10,984528,984528,1032,1032,{"fitness":0.009363153018057346,"naive_mae":0.008824978955090046}
1765806250.739,candidate_end,0,10,984528,984528,1032,1032,
1765806250.739,candidate_start,0,11,984528,984528,1032,1032,
1765806250.879,subprocess_start,0,11,984528,984528,1032,1032,{"params":{"use_log1p_features":["typical_price"],"window_size":46,"positional_encoding":false,"intermediate_layers":5,"initial_layer_size":92,"encoder_lstm_units":19,"layer_size_divisor":13}}
1765806252.714,before_preprocess,0,11,979368,979368,1032,1032,
1765806252.907,after_preprocess,0,11,988920,989408,1032,1032,
1765806252.907,before_build_model,0,11,988920,989408,1032,1032,
1765806253.408,after_build_model,0,11,1071112,1071112,32720,33588,
1765806253.408,before_fit,0,11,1071112,1071112,32720,33588,{"params":{"use_log1p_features":["typical_price"],"window_size":46,"positional_encoding":false,"intermediate_layers":5,"initial_layer_size":92,"encoder_lstm_units":19,"layer_size_divisor":13}}
1765807295.137,after_fit,0,11,3226356,3226356,1019264,42661852,
1765807296.282,subprocess_ok,0,11,984528,984528,1032,1032,{"fitness":0.010738181881606579,"naive_mae":0.008723012171685696}
1765807296.282,candidate_end,0,11,984528,984528,1032,1032,
1765807296.283,candidate_start,0,12,984528,984528,1032,1032,
1765807296.414,subprocess_start,0,12,984528,984528,1032,1032,{"params":{"use_log1p_features":null,"window_size":30,"positional_encoding":true,"intermediate_layers":3,"initial_layer_size":106,"encoder_lstm_units":19,"layer_size_divisor":25}}
1765807298.294,before_preprocess,0,12,979356,979356,1032,1032,
1765807298.466,after_preprocess,0,12,986072,986072,1032,1032,
1765807298.466,before_build_model,0,12,986072,986072,1032,1032,
1765807298.955,after_build_model,0,12,1070192,1070192,32808,33676,
1765807298.955,before_fit,0,12,1070192,1070192,32808,33676,{"params":{"use_log1p_features":null,"window_size":30,"positional_encoding":true,"intermediate_layers":3,"initial_layer_size":106,"encoder_lstm_units":19,"layer_size_divisor":25}}
1765808564.259,after_fit,0,12,3341892,3341892,1192292,203343064,
1765808565.432,subprocess_ok,0,12,984528,984528,1032,1032,{"fitness":0.009466778486967087,"naive_mae":0.008681193925440311}
1765808565.432,candidate_end,0,12,984528,984528,1032,1032,
1765808565.432,candidate_start,0,13,984528,984528,1032,1032,
1765808565.562,subprocess_start,0,13,984528,984528,1032,1032,{"params":{"use_log1p_features":null,"window_size":96,"positional_encoding":true,"intermediate_layers":4,"initial_layer_size":24,"encoder_lstm_units":30,"layer_size_divisor":25}}
1765808567.405,before_preprocess,0,13,978856,978856,1032,1032,
1765808567.588,after_preprocess,0,13,988880,988880,1032,1032,
1765808567.589,before_build_model,0,13,988880,988880,1032,1032,
1765808568.091,after_build_model,0,13,1072376,1072376,24672,25540,
1765808568.091,before_fit,0,13,1072376,1072376,24672,25540,{"params":{"use_log1p_features":null,"window_size":96,"positional_encoding":true,"intermediate_layers":4,"initial_layer_size":24,"encoder_lstm_units":30,"layer_size_divisor":25}}
1765809426.537,after_fit,0,13,2841112,2841112,815224,205418052,
1765809427.863,subprocess_ok,0,13,984528,984528,1032,1032,{"fitness":0.01438966579735279,"naive_mae":0.008846362121403217}
1765809427.863,candidate_end,0,13,984528,984528,1032,1032,
1765809427.863,candidate_start,0,14,984528,984528,1032,1032,
1765809427.997,subprocess_start,0,14,984528,984528,1032,1032,{"params":{"use_log1p_features":null,"window_size":96,"positional_encoding":true,"intermediate_layers":1,"initial_layer_size":30,"encoder_lstm_units":20,"layer_size_divisor":15}}
1765809429.872,before_preprocess,0,14,979280,979280,1032,1032,
1765809430.055,after_preprocess,0,14,988868,988868,1032,1032,
1765809430.056,before_build_model,0,14,988868,988868,1032,1032,
1765809430.547,after_build_model,0,14,1072464,1072464,54176,61672,
1765809430.547,before_fit,0,14,1072464,1072464,54176,61672,{"params":{"use_log1p_features":null,"window_size":96,"positional_encoding":true,"intermediate_layers":1,"initial_layer_size":30,"encoder_lstm_units":20,"layer_size_divisor":15}}
1765810620.091,after_fit,0,14,3125608,3125608,1150164,211382700,
1765810621.180,subprocess_ok,0,14,984528,984528,1032,1032,{"fitness":0.009505377151072025,"naive_mae":0.008846362121403217}
1765810621.180,candidate_end,0,14,984528,984528,1032,1032,
1765810621.180,candidate_start,0,15,984528,984528,1032,1032,
1765810621.320,subprocess_start,0,15,984528,984528,1032,1032,{"params":{"use_log1p_features":["typical_price"],"window_size":58,"positional_encoding":true,"intermediate_layers":2,"initial_layer_size":104,"encoder_lstm_units":16,"layer_size_divisor":32}}
1765810623.188,before_preprocess,0,15,978804,978804,1032,1032,
1765810623.377,after_preprocess,0,15,990540,992540,1032,1032,
1765810623.377,before_build_model,0,15,990540,992540,1032,1032,
1765810623.942,after_build_model,0,15,1071560,1071560,31896,32940,
1765810623.942,before_fit,0,15,1071560,1071560,31896,32940,{"params":{"use_log1p_features":["typical_price"],"window_size":58,"positional_encoding":true,"intermediate_layers":2,"initial_layer_size":104,"encoder_lstm_units":16,"layer_size_divisor":32}}
1765811416.306,after_fit,0,15,2743652,2743652,784312,205349728,
1765811417.441,subprocess_ok,0,15,984532,984532,1032,1032,{"fitness":0.012061628513038158,"naive_mae":0.008705859072506428}
1765811417.441,candidate_end,0,15,984532,984532,1032,1032,
1765811417.441,candidate_start,0,16,984532,984532,1032,1032,
1765811417.572,subprocess_start,0,16,984532,984532,1032,1032,{"params":{"use_log1p_features":["typical_price"],"window_size":61,"positional_encoding":false,"intermediate_layers":4,"initial_layer_size":127,"encoder_lstm_units":27,"layer_size_divisor":15}}
1765811419.512,before_preprocess,0,16,979284,979284,1032,1032,
1765811419.688,after_preprocess,0,16,991132,993064,1032,1032,
1765811419.688,before_build_model,0,16,991132,993064,1032,1032,
1765811420.260,after_build_model,0,16,1071560,1071560,35840,39700,
1765811420.260,before_fit,0,16,1071560,1071560,35840,39700,{"params":{"use_log1p_features":["typical_price"],"window_size":61,"positional_encoding":false,"intermediate_layers":4,"initial_layer_size":127,"encoder_lstm_units":27,"layer_size_divisor":15}}
1765812942.813,after_fit,0,16,3607716,3607716,1431216,205040668,
1765812943.980,subprocess_ok,0,16,984532,984532,1032,1032,{"fitness":0.012632324360311031,"naive_mae":0.008719360455870628}
1765812943.980,candidate_end,0,16,984532,984532,1032,1032,
1765812943.980,candidate_start,0,17,984532,984532,1032,1032,
1765812944.113,subprocess_start,0,17,984532,984532,1032,1032,{"params":{"use_log1p_features":null,"window_size":35,"positional_encoding":false,"intermediate_layers":3,"initial_layer_size":50,"encoder_lstm_units":32,"layer_size_divisor":17}}
1765812945.957,before_preprocess,0,17,979344,979344,1032,1032,
1765812946.144,after_preprocess,0,17,986652,986652,1032,1032,
1765812946.144,before_build_model,0,17,986652,986652,1032,1032,
1765812946.698,after_build_model,0,17,1070368,1070368,26400,27268,
1765812946.698,before_fit,0,17,1070368,1070368,26400,27268,{"params":{"use_log1p_features":null,"window_size":35,"positional_encoding":false,"intermediate_layers":3,"initial_layer_size":50,"encoder_lstm_units":32,"layer_size_divisor":17}}
1765814542.784,after_fit,0,17,3692444,3692444,1456788,203792392,
1765814543.958,subprocess_ok,0,17,984532,984532,1032,1032,{"fitness":0.009143339470028877,"naive_mae":0.00870355311781168}
1765814543.958,candidate_end,0,17,984532,984532,1032,1032,
1765814543.958,candidate_start,0,18,984532,984532,1032,1032,
1765814544.089,subprocess_start,0,18,984532,984532,1032,1032,{"params":{"use_log1p_features":["typical_price"],"window_size":70,"positional_encoding":true,"intermediate_layers":1,"initial_layer_size":58,"encoder_lstm_units":8,"layer_size_divisor":32}}
1765814545.935,before_preprocess,0,18,979180,979180,1032,1032,
1765814546.110,after_preprocess,0,18,992020,994092,1032,1032,
1765814546.110,before_build_model,0,18,992048,994092,1032,1032,
1765814546.601,after_build_model,0,18,1072152,1072152,180232,211144,
1765814546.601,before_fit,0,18,1072152,1072152,180232,211144,{"params":{"use_log1p_features":["typical_price"],"window_size":70,"positional_encoding":true,"intermediate_layers":1,"initial_layer_size":58,"encoder_lstm_units":8,"layer_size_divisor":32}}
1765815407.824,after_fit,0,18,2834980,2834980,1292940,211949004,
1765815409.071,subprocess_ok,0,18,984532,984532,1032,1032,{"fitness":0.013266820460557938,"naive_mae":0.008741596713662148}
1765815409.071,candidate_end,0,18,984532,984532,1032,1032,
1765815409.072,candidate_start,0,19,984532,984532,1032,1032,
1765815409.206,subprocess_start,0,19,984532,984532,1032,1032,{"params":{"use_log1p_features":["typical_price"],"window_size":83,"positional_encoding":false,"intermediate_layers":3,"initial_layer_size":20,"encoder_lstm_units":15,"layer_size_divisor":21}}
1765815411.077,before_preprocess,0,19,979144,979144,1032,1032,
1765815411.257,after_preprocess,0,19,990268,996848,1032,1032,
1765815411.258,before_build_model,0,19,990268,996848,1032,1032,
1765815411.740,after_build_model,0,19,1072152,1072152,23056,23924,
1765815411.740,before_fit,0,19,1072152,1072152,23056,23924,{"params":{"use_log1p_features":["typical_price"],"window_size":83,"positional_encoding":false,"intermediate_layers":3,"initial_layer_size":20,"encoder_lstm_units":15,"layer_size_divisor":21}}
1765816066.028,after_fit,0,19,2609308,2609308,632392,205031836,
1765816067.176,subprocess_ok,0,19,984532,984532,1032,1032,{"fitness":0.014215989038348198,"naive_mae":0.008778409101068974}
1765816067.176,candidate_end,0,19,984532,984532,1032,1032,
1765816067.177,candidate_start,0,20,984532,984532,1032,1032,
1765816067.323,subprocess_start,0,20,984532,984532,1032,1032,{"params":{"use_log1p_features":null,"window_size":30,"positional_encoding":false,"intermediate_layers":4,"initial_layer_size":50,"encoder_lstm_units":18,"layer_size_divisor":8}}
1765816069.204,before_preprocess,0,20,979100,979100,1032,1032,
1765816069.393,after_preprocess,0,20,986628,986628,1032,1032,
1765816069.393,before_build_model,0,20,986628,986628,1032,1032,
1765816069.969,after_build_model,0,20,1069812,1069812,27216,28084,
1765816069.969,before_fit,0,20,1069812,1069812,27216,28084,{"params":{"use_log1p_features":null,"window_size":30,"positional_encoding":false,"intermediate_layers":4,"initial_layer_size":50,"encoder_lstm_units":18,"layer_size_divisor":8}}
1765817141.890,after_fit,0,20,3114908,3114908,1005656,202911160,
1765817143.046,subprocess_ok,0,20,984532,984532,1032,1032,{"fitness":0.010615944862365723,"naive_mae":0.008681193925440311}
1765817143.046,candidate_end,0,20,984532,984532,1032,1032,
1765817143.047,candidate_start,1,1,984532,984532,1032,1032,
1765817143.179,subprocess_start,1,1,984532,984532,1032,1032,{"params":{"use_log1p_features":null,"window_size":39,"positional_encoding":false,"intermediate_layers":3,"initial_layer_size":78,"encoder_lstm_units":17,"layer_size_divisor":18}}
1765817145.023,before_preprocess,1,1,979192,979192,1032,1032,
1765817145.196,after_preprocess,1,1,986872,986872,1032,1032,
1765817145.196,before_build_model,1,1,986872,986872,1032,1032,
1765817145.679,after_build_model,1,1,1070144,1070144,29552,30420,
1765817145.679,before_fit,1,1,1070144,1070144,29552,30420,{"params":{"use_log1p_features":null,"window_size":39,"positional_encoding":false,"intermediate_layers":3,"initial_layer_size":78,"encoder_lstm_units":17,"layer_size_divisor":18}}
1765818291.411,after_fit,1,1,3204440,3204440,1079700,204115596,
1765818292.600,subprocess_ok,1,1,984532,984532,1032,1032,{"fitness":0.010545396246016026,"naive_mae":0.008715099655091763}
1765818292.600,candidate_end,1,1,984532,984532,1032,1032,
1765818292.601,candidate_start,1,2,984532,984532,1032,1032,
1765818292.730,subprocess_start,1,2,984532,984532,1032,1032,{"params":{"use_log1p_features":null,"window_size":52,"positional_encoding":true,"intermediate_layers":5,"initial_layer_size":81,"encoder_lstm_units":32,"layer_size_divisor":22}}
1765818294.587,before_preprocess,1,2,978968,978968,1032,1032,
1765818294.772,after_preprocess,1,2,987732,987732,1032,1032,
1765818294.772,before_build_model,1,2,987732,987732,1032,1032,
1765818295.346,after_build_model,1,2,1071072,1071072,31696,32564,
1765818295.347,before_fit,1,2,1071072,1071072,31696,32564,{"params":{"use_log1p_features":null,"window_size":52,"positional_encoding":true,"intermediate_layers":5,"initial_layer_size":81,"encoder_lstm_units":32,"layer_size_divisor":22}}
1765819775.931,after_fit,1,2,3564196,3564196,1378812,204016752,
1765819777.122,subprocess_ok,1,2,984532,984532,1032,1032,{"fitness":0.01169793400913477,"naive_mae":0.008707827888429165}
1765819777.122,candidate_end,1,2,984532,984532,1032,1032,
1765819777.122,candidate_start,1,3,984532,984532,1032,1032,
1765819777.253,subprocess_start,1,3,984532,984532,1032,1032,{"params":{"use_log1p_features":null,"window_size":24,"positional_encoding":false,"intermediate_layers":3,"initial_layer_size":63,"encoder_lstm_units":13,"layer_size_divisor":8}}
1765819779.052,before_preprocess,1,3,979516,979516,1032,1032,
1765819779.229,after_preprocess,1,3,986568,986568,1032,1032,
1765819779.229,before_build_model,1,3,986568,986568,1032,1032,
1765819779.711,after_build_model,1,3,1069924,1069924,27872,28740,
1765819779.711,before_fit,1,3,1069924,1069924,27872,28740,{"params":{"use_log1p_features":null,"window_size":24,"positional_encoding":false,"intermediate_layers":3,"initial_layer_size":63,"encoder_lstm_units":13,"layer_size_divisor":8}}
1765820921.608,after_fit,1,3,3197116,3197116,1071084,202765088,
1765820922.789,subprocess_ok,1,3,984532,984532,1032,1032,{"fitness":0.009943998418748379,"naive_mae":0.00867262203246355}
1765820922.789,candidate_end,1,3,984532,984532,1032,1032,
1765820922.789,candidate_start,1,4,984532,984532,1032,1032,
1765820922.918,subprocess_start,1,4,984540,984540,1032,1032,{"params":{"use_log1p_features":["typical_price"],"window_size":32,"positional_encoding":false,"intermediate_layers":3,"initial_layer_size":48,"encoder_lstm_units":17,"layer_size_divisor":32}}
1765820924.722,before_preprocess,1,4,978972,978972,1032,1032,
1765820924.909,after_preprocess,1,4,990116,990116,1032,1032,
1765820924.910,before_build_model,1,4,990144,990144,1032,1032,
1765820925.397,after_build_model,1,4,1070552,1070552,26192,27060,
1765820925.397,before_fit,1,4,1070552,1070552,26192,27060,{"params":{"use_log1p_features":["typical_price"],"window_size":32,"positional_encoding":false,"intermediate_layers":3,"initial_layer_size":48,"encoder_lstm_units":17,"layer_size_divisor":32}}
1765822249.197,after_fit,1,4,3350712,3350712,1220948,203297168,
1765822250.387,subprocess_ok,1,4,984540,984540,1032,1032,{"fitness":0.009841373190283775,"naive_mae":0.008692619390785694}
1765822250.387,candidate_end,1,4,984540,984540,1032,1032,
1765822250.387,candidate_start,1,5,984540,984540,1032,1032,
1765822250.518,subprocess_start,1,5,984540,984540,1032,1032,{"params":{"use_log1p_features":["typical_price"],"window_size":36,"positional_encoding":true,"intermediate_layers":1,"initial_layer_size":124,"encoder_lstm_units":31,"layer_size_divisor":26}}
1765822252.306,before_preprocess,1,5,978776,978776,1032,1032,
1765822252.479,after_preprocess,1,5,986508,988124,1032,1032,
1765822252.480,before_build_model,1,5,986508,988124,1032,1032,
1765822253.047,after_build_model,1,5,1070436,1070436,795416,940164,
1765822253.047,before_fit,1,5,1070436,1070436,795416,940164,{"params":{"use_log1p_features":["typical_price"],"window_size":36,"positional_encoding":true,"intermediate_layers":1,"initial_layer_size":124,"encoder_lstm_units":31,"layer_size_divisor":26}}
1765822904.074,after_fit,1,5,2608964,2608964,3048408,219645440,
1765822905.183,subprocess_ok,1,5,984540,984540,1032,1032,{"fitness":0.013373346999287605,"naive_mae":0.008707670494914055}
1765822905.183,candidate_end,1,5,984540,984540,1032,1032,
1765822905.183,candidate_start,1,6,984540,984540,1032,1032,
1765822905.314,subprocess_start,1,6,984540,984540,1032,1032,{"params":{"use_log1p_features":null,"window_size":51,"positional_encoding":true,"intermediate_layers":4,"initial_layer_size":79,"encoder_lstm_units":9,"layer_size_divisor":11}}
1765822907.159,before_preprocess,1,6,979484,979484,1032,1032,
1765822907.334,after_preprocess,1,6,988384,988384,1032,1032,
1765822907.334,before_build_model,1,6,988384,988384,1032,1032,
1765822907.902,after_build_model,1,6,1071364,1071364,30652,31520,
1765822907.902,before_fit,1,6,1071364,1071364,30652,31520,{"params":{"use_log1p_features":null,"window_size":51,"positional_encoding":true,"intermediate_layers":4,"initial_layer_size":79,"encoder_lstm_units":9,"layer_size_divisor":11}}
1765824485.344,after_fit,1,6,3667936,3667936,1460952,204357464,
1765824486.520,subprocess_ok,1,6,984540,984540,1032,1032,{"fitness":0.009060388430953026,"naive_mae":0.008709953166544437}
1765824486.520,candidate_end,1,6,984540,984540,1032,1032,
1765824486.520,candidate_start,1,7,984540,984540,1032,1032,
1765824486.651,subprocess_start,1,7,984540,984540,1032,1032,{"params":{"use_log1p_features":null,"window_size":40,"positional_encoding":false,"intermediate_layers":1,"initial_layer_size":110,"encoder_lstm_units":10,"layer_size_divisor":10}}
1765824488.475,before_preprocess,1,7,979520,979520,1032,1032,
1765824488.645,after_preprocess,1,7,987168,987168,1032,1032,
1765824488.645,before_build_model,1,7,987168,987168,1032,1032,
1765824489.130,after_build_model,1,7,1070368,1070368,622992,737432,
1765824489.130,before_fit,1,7,1070368,1070368,622992,737432,{"params":{"use_log1p_features":null,"window_size":40,"positional_encoding":false,"intermediate_layers":1,"initial_layer_size":110,"encoder_lstm_units":10,"layer_size_divisor":10}}
1765825129.560,after_fit,1,7,2584988,2584988,2499052,213638892,
1765825130.694,subprocess_ok,1,7,984540,984540,1032,1032,{"fitness":0.01413431204855442,"naive_mae":0.008718067780137062}
1765825130.694,candidate_end,1,7,984540,984540,1032,1032,
1765825130.694,candidate_start,1,8,984540,984540,1032,1032,
1765825130.839,subprocess_start,1,8,984540,984540,1032,1032,{"params":{"use_log1p_features":["typical_price"],"window_size":81,"positional_encoding":false,"intermediate_layers":5,"initial_layer_size":55,"encoder_lstm_units":20,"layer_size_divisor":14}}
1765825132.799,before_preprocess,1,8,979344,979344,1032,1032,
1765825132.995,after_preprocess,1,8,990340,996604,1032,1032,
1765825132.995,before_build_model,1,8,990340,996604,1032,1032,
1765825133.495,after_build_model,1,8,1072804,1072804,28608,29476,
1765825133.495,before_fit,1,8,1072804,1072804,28608,29476,{"params":{"use_log1p_features":["typical_price"],"window_size":81,"positional_encoding":false,"intermediate_layers":5,"initial_layer_size":55,"encoder_lstm_units":20,"layer_size_divisor":14}}
1765826322.718,after_fit,1,8,3257104,3257104,1125672,204841704,
1765826323.922,subprocess_ok,1,8,984540,984540,1032,1032,{"fitness":0.01135099958628416,"naive_mae":0.008769286796450615}
1765826323.922,candidate_end,1,8,984540,984540,1032,1032,
1765826323.922,candidate_start,1,9,984540,984540,1032,1032,
1765826324.054,subprocess_start,1,9,984540,984540,1032,1032,{"params":{"use_log1p_features":["typical_price"],"window_size":24,"positional_encoding":false,"intermediate_layers":2,"initial_layer_size":77,"encoder_lstm_units":17,"layer_size_divisor":20}}
1765826325.907,before_preprocess,1,9,978976,978976,1032,1032,
1765826326.083,after_preprocess,1,9,988868,988868,1032,1032,
1765826326.083,before_build_model,1,9,988868,988868,1032,1032,
1765826326.573,after_build_model,1,9,1069888,1069888,28640,29508,
1765826326.573,before_fit,1,9,1069888,1069888,28640,29508,{"params":{"use_log1p_features":["typical_price"],"window_size":24,"positional_encoding":false,"intermediate_layers":2,"initial_layer_size":77,"encoder_lstm_units":17,"layer_size_divisor":20}}
1765827634.065,after_fit,1,9,3405240,3405240,1209604,203510956,
1765827635.236,subprocess_ok,1,9,984540,984540,1032,1032,{"fitness":0.0093521224334836,"naive_mae":0.00867262203246355}
1765827635.236,candidate_end,1,9,984540,984540,1032,1032,
1765827635.236,candidate_start,1,10,984540,984540,1032,1032,
1765827635.367,subprocess_start,1,10,984540,984540,1032,1032,{"params":{"use_log1p_features":["typical_price"],"window_size":96,"positional_encoding":true,"intermediate_layers":2,"initial_layer_size":57,"encoder_lstm_units":12,"layer_size_divisor":24}}
1765827637.253,before_preprocess,1,10,978940,978940,1032,1032,
1765827637.433,after_preprocess,1,10,990968,998512,1032,1032,
1765827637.433,before_build_model,1,10,990968,998512,1032,1032,
1765827637.918,after_build_model,1,10,1072852,1072852,26784,27652,
1765827637.918,before_fit,1,10,1072852,1072852,26784,27652,{"params":{"use_log1p_features":["typical_price"],"window_size":96,"positional_encoding":true,"intermediate_layers":2,"initial_layer_size":57,"encoder_lstm_units":12,"layer_size_divisor":24}}
1765828534.790,after_fit,1,10,2896608,2896608,855100,208360596,
1765828535.983,subprocess_ok,1,10,984540,984540,1032,1032,{"fitness":0.02199603244662285,"naive_mae":0.008846362121403217}
1765828535.984,candidate_end,1,10,984540,984540,1032,1032,
1765828535.984,candidate_start,1,11,984540,984540,1032,1032,
1765828536.113,subprocess_start,1,11,984540,984540,1032,1032,{"params":{"use_log1p_features":["typical_price"],"window_size":30,"positional_encoding":false,"intermediate_layers":2,"initial_layer_size":64,"encoder_lstm_units":32,"layer_size_divisor":23}}
1765828537.968,before_preprocess,1,11,979092,979092,1032,1032,
1765828538.155,after_preprocess,1,11,989744,989744,1032,1032,
1765828538.155,before_build_model,1,11,989744,989744,1032,1032,
1765828538.642,after_build_model,1,11,1069964,1069964,27184,28052,
1765828538.642,before_fit,1,11,1069964,1069964,27184,28052,{"params":{"use_log1p_features":["typical_price"],"window_size":30,"positional_encoding":false,"intermediate_layers":2,"initial_layer_size":64,"encoder_lstm_units":32,"layer_size_divisor":23}}
1765829660.900,after_fit,1,11,3142772,3142772,1049000,203945828,
1765829662.023,subprocess_ok,1,11,984540,984540,1032,1032,{"fitness":0.010253433138132095,"naive_mae":0.008681193925440311}
1765829662.023,candidate_end,1,11,984540,984540,1032,1032,
1765829662.023,candidate_start,1,12,984540,984540,1032,1032,
1765829662.156,subprocess_start,1,12,984540,984540,1032,1032,{"params":{"use_log1p_features":null,"window_size":30,"positional_encoding":false,"intermediate_layers":3,"initial_layer_size":47,"encoder_lstm_units":8,"layer_size_divisor":19}}
1765829664.025,before_preprocess,1,12,979200,979200,1032,1032,
1765829664.196,after_preprocess,1,12,986064,986064,1032,1032,
1765829664.196,before_build_model,1,12,986068,986068,1032,1032,
1765829664.672,after_build_model,1,12,1069512,1069512,26080,26948,
1765829664.672,before_fit,1,12,1069512,1069512,26080,26948,{"params":{"use_log1p_features":null,"window_size":30,"positional_encoding":false,"intermediate_layers":3,"initial_layer_size":47,"encoder_lstm_units":8,"layer_size_divisor":19}}
1765830960.236,after_fit,1,12,3386732,3386732,1193724,203484936,
1765830961.431,subprocess_ok,1,12,984540,984540,1032,1032,{"fitness":0.009494917467236519,"naive_mae":0.008681193925440311}
1765830961.431,candidate_end,1,12,984540,984540,1032,1032,
1765830961.432,candidate_start,1,13,984540,984540,1032,1032,
1765830961.564,subprocess_start,1,13,984540,984540,1032,1032,{"params":{"use_log1p_features":["typical_price"],"window_size":58,"positional_encoding":false,"intermediate_layers":5,"initial_layer_size":68,"encoder_lstm_units":19,"layer_size_divisor":9}}
1765830963.444,before_preprocess,1,13,979456,979456,1032,1032,
1765830963.643,after_preprocess,1,13,991052,992392,1032,1032,
1765830963.643,before_build_model,1,13,991052,992392,1032,1032,
1765830964.212,after_build_model,1,13,1071608,1071608,30032,30900,
1765830964.212,before_fit,1,13,1071608,1071608,30032,30900,{"params":{"use_log1p_features":["typical_price"],"window_size":58,"positional_encoding":false,"intermediate_layers":5,"initial_layer_size":68,"encoder_lstm_units":19,"layer_size_divisor":9}}
1765831812.174,after_fit,1,13,2818796,2818796,826548,204149848,
