total_eval,generation,candidate_in_gen,stage_name,species_id,complexity,is_champion,batch_size,dropout_rate,hidden_units,l2_reg,learning_rate,min_delta,num_hidden_layers,positional_encoding,use_log1p_features,window_size,fitness,train_mcc,train_f1,val_mcc,val_f1,test_mcc,test_f1,champion_fitness
139,9,11,architecture,,10,0,32,0.05906563905542725,73,1e-06,0.001,1e-08,2,False,,59,0.40142647,0.714436,0.362941,0.697470,0.427083,0.477105,0.243590,0.42382935
140,9,12,architecture,,10,0,32,0.14859859488492705,255,1e-06,0.001,1e-08,4,False,,59,0.32146708,0.670402,0.466268,0.583058,0.410575,0.317085,0.253900,0.42382935
141,9,13,architecture,,10,0,32,0.21044462661542057,165,1e-06,0.001,1e-08,1,False,,59,0.36409898,0.631773,0.336422,0.595160,0.382550,0.307730,0.251331,0.42382935
142,9,14,architecture,,10,0,32,0.15068734503988976,143,1e-06,0.001,1e-08,3,False,,59,0.40298997,0.745419,0.404196,0.699120,0.402186,0.521910,0.253651,0.42382935
143,10,1,training,,10,0,33,0.14859859488492705,230,1e-07,0.0016081576994328908,2.3600801465375035e-07,2,False,,59,0.40197975,0.651285,0.404949,0.597360,0.400000,0.430330,0.266328,0.42382935
144,10,2,training,,10,0,46,0.14859859488492705,230,0.0002777755100311828,0.000844979046531087,1e-10,2,False,,59,0.39615014,0.652868,0.349395,0.640264,0.427320,0.442639,0.251323,0.42382935
145,10,3,training,,10,0,23,0.14859859488492705,230,0.000301551934197918,0.002649326977893066,1.3117097442572869e-08,2,False,,59,0.39100202,0.571786,0.385314,0.539604,0.394794,0.375185,0.266898,0.42382935
146,10,4,training,,10,0,48,0.14859859488492705,230,4.0350880666813364e-05,0.005096133937089569,3.901007484959561e-08,2,False,,59,0.40559628,0.579829,0.433019,0.500550,0.387314,0.398818,0.277942,0.42382935
147,10,5,training,,10,0,46,0.14859859488492705,230,0.0005193807770620499,0.007138782544784819,1.490257705099872e-07,2,False,,59,0.28485854,0.633355,0.470588,0.531353,0.399154,0.398326,0.280330,0.42382935
148,10,6,training,,10,0,24,0.14859859488492705,230,0.00032803305105176257,0.008932385603859292,6.131068142525715e-07,2,False,,59,0.29646032,0.630323,0.466108,0.539604,0.400859,0.352536,0.269038,0.42382935
149,10,7,training,,10,0,55,0.14859859488492705,230,0.0007393454286375467,0.0016333954383106247,2.993044190940654e-07,2,False,,59,0.40599426,0.592090,0.425121,0.506051,0.393243,0.315608,0.260638,0.42382935
150,10,8,training,,10,0,48,0.14859859488492705,230,0.0005323865958928887,0.003370370786995267,7.087689324547943e-07,2,False,,59,0.39117000,0.628741,0.371989,0.602310,0.403957,0.415066,0.246193,0.42382935
151,10,9,training,,10,0,17,0.14859859488492705,230,0.000368420974084783,0.003004907741726763,6.738390118337692e-07,2,False,,59,0.40410100,0.537640,0.407301,0.531903,0.401968,0.338257,0.279743,0.42382935
152,10,10,training,,10,0,53,0.14859859488492705,230,0.0003077470659283931,0.009799181331479827,8.987772274781143e-07,2,False,,59,0.40865679,0.579565,0.434274,0.523102,0.391579,0.410635,0.275862,0.42382935
153,10,11,training,,10,0,56,0.14859859488492705,230,2.67444902483368e-05,0.008722270150062114,4.74642755063652e-07,2,False,,59,0.40811941,0.573764,0.419882,0.525303,0.400278,0.408173,0.280240,0.42382935
154,10,12,training,,10,0,53,0.14859859488492705,230,0.0005776766324245964,0.009671036254758788,7.214279722850771e-07,2,False,,59,0.31409569,0.651285,0.474886,0.584158,0.413043,0.386017,0.268622,0.42382935
155,10,13,training,,10,0,26,0.14859859488492705,230,0.0005242799093914206,0.005839397537705923,7.212107169655994e-07,2,False,,59,0.39685542,0.545550,0.398534,0.501100,0.395736,0.308715,0.261830,0.42382935
156,10,14,training,,10,0,40,0.14859859488492705,230,0.00014786093072950178,0.007748315237039771,6.807588223611737e-07,2,False,,59,0.25657131,0.676599,0.501727,0.579208,0.407436,0.451009,0.280181,0.42382935
157,10,15,training,,10,0,60,0.14859859488492705,230,0.00010998453178156347,0.00032538942828757276,1.9035473769861906e-08,2,False,,59,0.41563031,0.636783,0.441290,0.551705,0.398524,0.303791,0.244658,0.42382935
158,11,1,training,,10,0,55,0.14859859488492705,230,0.0003077470659283931,0.0016333954383106247,8.987772274781143e-07,2,False,,59,0.40599426,0.592090,0.425121,0.506051,0.393243,0.315608,0.260638,0.42382935
159,11,2,training,,10,0,56,0.14859859488492705,230,2.67444902483368e-05,0.003004907741726763,6.738390118337692e-07,2,False,,59,0.39084975,0.586948,0.397152,0.514851,0.386648,0.341704,0.255982,0.42382935
160,11,3,training,,10,0,17,0.14859859488492705,230,4.0350880666813364e-05,0.005096133937089569,6.738390118337692e-07,2,False,,59,0.15489180,0.738167,0.552097,0.607811,0.399326,0.440670,0.281922,0.42382935
161,11,4,training,,10,0,51,0.14859859488492705,230,2.67444902483368e-05,0.008722270150062114,1.4670628775782963e-07,2,False,,59,0.25448938,0.680290,0.497409,0.571507,0.403979,0.412605,0.276531,0.42382935
162,11,5,training,,10,0,50,0.14859859488492705,230,0.0007393454286375467,0.0016333954383106247,2.993044190940654e-07,2,False,,59,0.40913446,0.635992,0.409664,0.570407,0.408781,0.293944,0.251566,0.42382935
163,11,6,training,,10,1,17,0.14859859488492705,230,6.796621342488274e-05,0.0016081576994328908,6.738390118337692e-07,2,False,,59,0.43195906,0.682136,0.457349,0.606161,0.415033,0.461349,0.248626,0.43195906
164,11,7,training,,10,0,56,0.14859859488492705,230,2.67444902483368e-05,0.003004907741726763,5.32714293858696e-07,2,False,,59,0.39084975,0.586948,0.397152,0.514851,0.386648,0.341704,0.255982,0.43195906
165,11,8,training,,10,0,56,0.14859859488492705,230,2.67444902483368e-05,0.008722270150062114,4.74642755063652e-07,2,False,,59,0.40811941,0.573764,0.419882,0.525303,0.400278,0.408173,0.280240,0.43195906
166,11,9,training,,10,0,56,0.14859859488492705,230,2.67444902483368e-05,0.008722270150062114,4.74642755063652e-07,2,False,,59,0.40811941,0.573764,0.419882,0.525303,0.400278,0.408173,0.280240,0.43195906
167,11,10,training,,10,0,56,0.14859859488492705,230,2.67444902483368e-05,0.006002707405561032,1.9035473769861906e-08,2,False,,59,0.38118956,0.516282,0.379713,0.496700,0.382174,0.358444,0.272473,0.43195906
168,11,11,training,1,10,0,55,0.14859859488492705,230,0.0007215753731175272,0.0016333954383106247,2.993044190940654e-07,2,False,,59,0.40599426,0.592090,0.425121,0.506051,0.393243,0.315608,0.260638,0.43195906
169,11,12,training,1,10,0,52,0.14859859488492705,230,0.0003077470659283931,0.009799181331479827,8.987772274781143e-07,2,False,,59,0.42271426,0.601055,0.449217,0.533003,0.405046,0.402757,0.286890,0.43195906
170,11,13,training,1,10,0,55,0.14859859488492705,230,0.0007393454286375467,0.002084189576601856,2.993044190940654e-07,2,False,,59,0.40264652,0.575873,0.410698,0.512651,0.397279,0.331364,0.254665,0.43195906
171,11,14,training,,10,0,56,0.14859859488492705,230,0.0007393454286375467,0.008722270150062114,4.242802557097033e-07,2,False,,59,0.40811941,0.573764,0.419882,0.525303,0.400278,0.408173,0.280240,0.43195906
