DATE_TIME,OPEN,LOW,HIGH,CLOSE,BC-BO,BH-BL,BH-BO,BO-BL,CLOSE_15m_tick_1,CLOSE_15m_tick_2,CLOSE_15m_tick_3,CLOSE_15m_tick_4,CLOSE_15m_tick_5,CLOSE_15m_tick_6,CLOSE_15m_tick_7,CLOSE_15m_tick_8,CLOSE_30m_tick_1,CLOSE_30m_tick_2,CLOSE_30m_tick_3,CLOSE_30m_tick_4,CLOSE_30m_tick_5,CLOSE_30m_tick_6,CLOSE_30m_tick_7,CLOSE_30m_tick_8
2018-02-04 23:00:00,0.3157290967709811,0.3163744751381808,0.32904315805331324,0.3292621213617209,1.1931808654013565,1.012900566402498,1.4175063348783972,-0.09540806611308342,0.3409653600197354,0.3430468579715302,0.33898905958396786,0.3424845289469937,0.3394928421973644,0.3392887894501652,0.3368246584973775,0.33470240330746714,0.3593390109257445,0.35702683204803154,0.3422291442698075,0.3459030582778167,0.3409423043868829,0.33888407426361167,0.3394727240152256,0.33672874697733346
2018-02-05 00:00:00,0.32909921326877,0.33026362350118493,0.33221218418341747,0.338938232355526,0.8671526270687648,0.12328647893921173,0.31027788548313295,-0.15504228984646093,0.34307641251539384,0.33882474499027165,0.3425953495103411,0.3394936645092646,0.3393169188774135,0.33664989019732916,0.3348015748072307,0.32441002336393815,0.3569641152192632,0.3422489520373303,0.3458354792959604,0.3409770355723439,0.33883122010946376,0.33949983669476713,0.33665788652696815,0.3244131221360742
2018-02-05 01:00:00,0.3388629167638656,0.3346589236160594,0.3324762696942593,0.33550761118499567,-0.2972339384046214,-0.21943370229657144,-0.7205899811952166,0.45123898477722,0.33929411012733807,0.33662572781253225,0.33476706162138453,0.32436340911839856,0.3166228106038911,0.3149229530156434,0.3158021801519353,0.3137657671830252,0.34579330948877596,0.34092949846494747,0.33879872802541927,0.33948163582246793,0.3366321739871517,0.3243696741006641,0.3149308596644877,0.31376890352327264
2018-02-05 02:00:00,0.3355203876394198,0.33369195759078646,0.3360854383424346,0.34184106565366734,0.5566495429423318,0.15974607268778004,0.033470773134221386,0.1828849779767732,0.3166002957990111,0.3148994380964746,0.3157680707897613,0.31371945038412813,0.32401159004178354,0.33313135786021436,0.3291721245389951,0.33056785751818696,0.33875658146957277,0.339434117749579,0.3365997432533742,0.32435170894136844,0.3149055982987154,0.3137257806478374,0.33313933966664777,0.3305709345567048
2018-02-05 03:00:00,0.3421174845955661,0.3426583698251316,0.33951854998338266,0.3364752222843748,-0.49906094308693494,-0.29964480854318815,-0.310151849091895,-0.08546902882387253,0.32398897953381667,0.3331073003281508,0.32913773100460736,0.33052107119607727,0.33395125761894506,0.3354184038793386,0.3394634633106128,0.33681366073178076,0.3365576039635708,0.3243043834529084,0.3148737737055764,0.31370798130989896,0.3331137001914538,0.33052729841221834,0.33542639512585565,0.33681671572620014
2018-02-05 04:00:00,0.3368398070306479,0.3426583698251316,0.3349410677954526,0.34016973739110157,0.2927219214351511,-0.6788245835276125,-0.23379126637488487,-0.68181126615874,0.3339285183675399,0.3353942781929984,0.3394288510384026,0.3367666998748643,0.3308725995198252,0.33752952328160785,0.335857096732524,0.3313595790523038,0.31483170620427875,0.3136607913023452,0.3330813676181037,0.3305092373232119,0.335400708158657,0.3367728887853648,0.3375375232420483,0.33136265329649933
2018-02-05 05:00:00,0.34027029744784487,0.3417793098021567,0.3374938944002585,0.34131327778127835,0.09089491675291524,-0.3944397522894219,-0.3292419947712192,-0.19479843900191332,0.33084990014470617,0.33750533468362764,0.33582256111202935,0.33131277060606373,0.334479027578794,0.3392887894501652,0.3421902282842898,0.3456105666664191,0.33303923995396917,0.33046183345736807,0.33536831178102916,0.3367547303962232,0.3375117924360761,0.33131899296656014,0.3392967966722084,0.3456135906128125
2018-02-05 06:00:00,0.3412378716680781,0.33650494966430733,0.3361734668460492,0.33515575260340236,-0.5378738286024868,-0.06630340855289096,-0.5774138886009058,0.5108732085105974,0.334456281491454,0.3392645484258184,0.3421555580559044,0.3455633599858311,0.34380296353613304,0.34254343186199654,0.33673669833693576,0.34015648498694406,0.33532617656020985,0.33670724703331856,0.33747933716219186,0.33130091954373386,0.33927102933392506,0.3455694949447252,0.34255145251800495,0.3401595281831136
2018-02-05 07:00:00,0.33508058117567585,0.3270990074184757,0.3361734668460492,0.32372034870163074,-1.0036284547920584,0.713931897664836,0.09074121017200293,0.8786175882003712,0.343780096680612,0.3425190938488714,0.33670214402090076,0.3401094307170325,0.3400206121572133,0.3393767527585937,0.3403430649150246,0.3384850728593614,0.3374371949659712,0.33125350560079775,0.33923852497982715,0.3455511995131397,0.3425256175949457,0.34011559912592254,0.339384760343717,0.3384881219546559
2018-02-05 08:00:00,0.32364561311835544,0.3272748194230699,0.3410150345448211,0.34351239391623506,1.752086416828734,1.1004035913989596,1.8565796855008476,-0.4333353339361187,0.33999779429255816,0.33935250911292847,0.34030843394727395,0.3384380652959474,0.33878914891756456,0.34271935847885154,0.3418383876425247,0.3374294441472056,0.339196376970772,0.34550360418254383,0.3424930224424526,0.34009738866065226,0.33935899117881807,0.3384442439556427,0.3427273798610202,0.3374324969682632
2018-02-05 09:00:00,0.3434369039867942,0.34353742984810653,0.34700097279057507,0.34192903029906613,-0.1342198192384809,0.24724909768424164,0.3580032496813,-0.03577384237940784,0.3387663470034239,0.3426950152230897,0.3418037248923555,0.33738246608263217,0.33474291255872035,0.3367378535057576,0.33497749512811226,0.34094820652106095,0.34245086367965366,0.34004986275002497,0.3393264843707095,0.33842605952843674,0.34270154128472985,0.33738865121652023,0.33674585019847675,0.3409512469229081
2018-02-05 10:00:00,0.3418536007173185,0.3470536699400081,0.34418406067492535,0.3428966413984473,0.09089491675314812,-0.2777690522942369,0.22437222992669922,-0.6122380051365492,0.334720163053413,0.3367136884996424,0.334942978203158,0.3409011301270189,0.33403921927892055,0.33392302763606463,0.32345471411031773,0.3257295592541349,0.3392843360710126,0.3383785548916708,0.3426689412242154,0.33737048323440755,0.3367201358320447,0.3409072936802644,0.3339310127102193,0.32573265336906704
2018-02-05 11:00:00,0.34299709752305213,0.33641704366200925,0.3367896663713475,0.33058159104269336,-1.0967793800300194,-0.007968058555225548,-0.7014998355160833,0.7195929915780644,0.33401647888819286,0.33389894651213603,0.32342044209694243,0.3256829081350445,0.3346549508987449,0.3399045326091605,0.3433337103700249,0.3531759057702096,0.34262678188013296,0.33732299203376453,0.33668770264425657,0.34088907088117415,0.3339053567954853,0.3256891650245691,0.3399125423727647,0.3531789030153007
2018-02-05 12:00:00,0.3305065939527473,0.3299119994919946,0.32516990389429606,0.32416017192862284,-0.5611615599119576,-0.43089934603777136,-0.6060491071197489,0.04373845593179522,0.33463220253276,0.33988027323558534,0.343299015837437,0.35312848768126415,0.34960843309447687,0.34315917502099186,0.3418383876425247,0.3496571433963543,0.33664556306381144,0.34084153489345465,0.33387300213603893,0.32567117930890693,0.3398867622481724,0.35313457624177674,0.34316719821856123,0.34966015306065573
2018-02-05 13:00:00,0.3245252260458434,0.32692319541387954,0.3238494763400848,0.3211693739850827,-0.29723393840477674,-0.2923528897935621,-0.10016024662047492,-0.2941888118910413,0.34958549104367326,0.3431348186586384,0.3418037248923555,0.3496098236368774,0.3473214299351284,0.34861290014352087,0.3432457502095851,0.34094820652106095,0.333830871856129,0.3256238370252932,0.3398542407159997,0.3531161629536894,0.34314135050919303,0.3496159337780326,0.348620945852059,0.3409512469229081
2018-02-05 14:00:00,0.32118269692139567,0.295013316579887,0.31460648346061204,0.2942521924932213,-2.3776046020508375,1.5889621476287972,-0.7396801268745182,2.9359983070056197,0.34729851750670876,0.3485883812594308,0.34321105754655123,0.3409011301270189,0.3393169188774135,0.34069620238501075,0.33040356678517196,0.32528971395740197,0.3398120906724525,0.35306847133087915,0.34310873817862514,0.3495975753069228,0.3485949848925259,0.3409072936802644,0.3407042154163362,0.32529280962473545
2018-02-05 15:00:00,0.2940026574620738,0.29360682054312753,0.30738814616426147,0.30621538426738193,1.0767422088540024,1.1076955101485857,1.4270514077179157,0.023860381354068916,0.33929411012733807,0.34067191941957053,0.33036914707702764,0.32524307512949524,0.32788190308067877,0.3282933758966806,0.3241583953938479,0.3240581471265542,0.34306657738133417,0.34954992847118904,0.34856222041329565,0.34088907088117415,0.3406784188522038,0.3252493347166001,0.3283013377337063,0.32406124714061124
2018-02-05 16:00:00,0.3061413158613819,0.29870536867638275,0.3054515190847539,0.3030486570330461,-0.2739462070951506,0.5243420101727332,-0.10016024662028397,0.8189833644669938,0.3278592424425235,0.3282694625371253,0.3241241084240403,0.32401154271396143,0.32788190308067877,0.325742439952273,0.3215195905806107,0.304529015951654,0.3485200415962178,0.34084153489345465,0.34064587523393497,0.3252313558530601,0.32827579872236834,0.32401780985429124,0.3257503912599746,0.3045321848923287
2018-02-05 17:00:00,0.3032385932006782,0.30037558272003445,0.30738814616426147,0.3135164498354347,0.9059655125843945,0.5462177664217577,0.42481875955840953,0.3021534254436274,0.3278592424425235,0.3257186026109493,0.32148535969742426,0.304482957267612,0.30448410152735655,0.2928441626002457,0.2946037814856095,0.29951477956890993,0.34060372257461224,0.3251840191678309,0.32824360111960565,0.32399985017669336,0.32572490522048797,0.304489344180508,0.29285197811597485,0.2995179662069595
2018-02-05 18:00:00,0.3133541418667686,0.30529831884869546,0.30641983262450867,0.307182995366763,-0.5456364057057214,0.05765921019199317,-0.7778604182328018,0.8885566254893834,0.30446174394897646,0.29282130563197833,0.29457012268595867,0.2994688610043607,0.3095858778059005,0.30823774157512374,0.30612656250340403,0.30215385134930145,0.328201489440766,0.32395252916694095,0.32569277878403513,0.3044716887371357,0.29282717523070895,0.29947527866967233,0.3082456206298774,0.3021570286729432
2018-02-05 19:00:00,0.3071088900816171,0.2900026744489299,0.3000817803642983,0.28686316227976977,-1.7876487422108327,0.8014349226612978,-0.7874054910724787,1.9122774662475013,0.3095634541468176,0.3082144258761482,0.30609265879217423,0.30210785903765075,0.30166932840815913,0.29680251147950076,0.30287203656708034,0.30039447016237375,0.32565067553380544,0.3044246162956577,0.2927959665942511,0.2994577013404931,0.30822049808688795,0.30211426051748047,0.2968103433338362,0.3003976536956207
2018-02-05 20:00:00,0.2869657540421855,0.2844645963041882,0.2992014953281581,0.277538909867556,-0.8328517585226833,1.1879066163952754,1.3029654608029293,0.26239727628797627,0.3016470072880979,0.2967795365519085,0.30283820202934997,0.3003485270154574,0.30334059994768325,0.3049830991632924,0.31369113630134665,0.3012741607558376,0.29275397204402615,0.2994106927205991,0.30818885999856077,0.3020966420755681,0.29678545825087,0.30035493928560836,0.3049909647840809,0.30127734118428195
2018-02-05 21:00:00,0.27764185701083194,0.2624001897275157,0.2764901413957389,0.25739500607136034,-1.7876487422108327,1.136863185147382,-0.14788561081845125,1.703557683180233,0.3033182571804952,0.3049598804530952,0.31365707180846963,0.30122819302655407,0.3028128299878344,0.30621458548128294,0.3070061641078158,0.2974914912039433,0.30814681458603416,0.30204959986536667,0.2967541391839315,0.3003373482521848,0.30496590982586724,0.30123459990154444,0.30622245618519345,0.2974946849830388
2018-02-05 22:00:00,0.2574107596786511,0.26450993378265586,0.2687436330777046,0.26645536454737767,0.7972894331401972,0.3201682851810867,1.207514732406786,-0.8209577882035193,0.3027904940565811,0.3061913300726291,0.30697224170104565,0.29744562917883854,0.2988545552889637,0.28571913461758774,0.2872151280085484,0.29529226472028275,0.29671213155482895,0.3002903284355216,0.3049343625359353,0.3012169951638764,0.3061973756543619,0.29745205925301965,0.2857269207238255,0.29529546626138475
2018-02-05 23:00:00,0.26541523731877464,0.2643341217780597,0.2667189774945824,0.2595061575609182,-0.5223486743962504,0.16703799143755202,0.11937642869084593,0.10337267966537143,0.29883227062722123,0.2856964899761053,0.28718162625143684,0.29524646415109584,0.2964795904696417,0.2996173373491918,0.277979311162224,0.28218487487767024,0.3048923278771525,0.30116996415044417,0.3061657940082804,0.2974345134436025,0.2857022657944202,0.2952529077131785,0.2996251808220918,0.282188122680331
2018-02-06 00:00:00,0.259521830704618,0.26398249776886934,0.26944786110661556,0.27393235940622807,1.2708066364327708,0.42225514767687355,1.054793566972861,-0.5227866695360358,0.2964573365696057,0.29959427853941284,0.2779460057082864,0.2821394405857539,0.2816140699338832,0.28035337280348716,0.2587160360256053,0.26555872266120245,0.3061237552805134,0.2973875305762775,0.28567125593282766,0.29523539616437244,0.29960023728742746,0.28214596453573015,0.2803611367618363,0.2655620291446323
2018-02-06 01:00:00,0.27385952142264025,0.2677624558676632,0.2708563171644414,0.26636739990198083,-0.6620750622529202,0.22537334143507165,-0.3483321404501616,0.6698978051332024,0.2815920085793436,0.28033088806242296,0.258683140004002,0.26551375297602525,0.2696512841772996,0.2720848218112671,0.266632450465313,0.2689015469163658,0.28562928492458234,0.2951884412889702,0.29956883969214715,0.28212865718016555,0.2803365932559804,0.2655203788945376,0.2720925516400831,0.26890484160154576
2018-02-06 02:00:00,0.2663828115390099,0.2555435215483107,0.2619654382994251,0.26276084944065287,-0.3205216697142475,0.5024662539236362,-0.5010533058840865,1.2066058187346924,0.2696293777706149,0.27206258347412615,0.2665993861838463,0.26885648381819344,0.27167440235672174,0.2631125643516213,0.2592437969882539,0.2669662276107442,0.2995268227625094,0.28208186913662314,0.2803057330890395,0.26550333054919206,0.27206817983609016,0.26886308923509533,0.263120257146263,0.26696952912648986
2018-02-06 03:00:00,0.26268843724356733,0.26275181373670603,0.2625816378247215,0.2595061575609182,-0.2817087841983852,-0.04442765230401254,-0.03334473674317452,-0.025834805090594472,0.27165246974562035,0.2630905933889503,0.2592108897493264,0.26692121859377954,0.270442939117073,0.2740200145966794,0.2738451836214886,0.2744435976551878,0.2802637798099393,0.265456754124586,0.2720375503461533,0.2688459888136211,0.26309607165705756,0.2669278358800349,0.2740277524132585,0.2744468727801113
2018-02-06 04:00:00,0.25969775329011446,0.25220309346100533,0.2602048682271428,0.2495661526309167,-0.8949523753477837,0.6337207914180734,0.033470773134221386,0.8289224017559066,0.2704210224564861,0.2739977185905352,0.2738119660365908,0.2743983796881023,0.2770400636151901,0.2726126016618339,0.26680837078619457,0.25535431177702045,0.2719956243873751,0.2687993698412924,0.26306569247621026,0.2669107656078983,0.27400334042372315,0.27440495111549223,0.27262033366913074,0.25535765427616036
2018-02-06 05:00:00,0.24949424333127485,0.2564225815712856,0.2596766972054591,0.2666312938381753,1.511446526630869,0.23995717893439678,1.083428785491895,-0.8010797136257841,0.2770180615054185,0.27259034759678297,0.2667753027656198,0.25530962724730216,0.25381818538181883,0.2585384723133729,0.26311404404766403,0.263007619940156,0.2630237961628879,0.2668641712684617,0.27397265694555134,0.2743877643572783,0.2725959509054444,0.25531631574967795,0.25854614622784733,0.2630109354275133
2018-02-06 06:00:00,0.2668226180027519,0.26978429392050524,0.2723528017258799,0.27234899578906113,0.48678634901415224,0.1816218289368773,0.5775399249923345,-0.3538230356247169,0.2537964840531775,0.25851663765925514,0.2630810545483589,0.26296272154384354,0.26560504781845345,0.2627607111179114,0.2591558368278121,0.2632715271181949,0.2739307245926552,0.2743410748453041,0.27256530669144347,0.2552994263735674,0.25852205572265113,0.2629693631083217,0.26276840246023253,0.2632748416741115
2018-02-06 07:00:00,0.27218825686041737,0.2735642520192971,0.2851169347499134,0.2846640461448131,1.1000299401633957,0.9253975414061819,1.3793260435199395,-0.17492036442418712,0.2655831938206021,0.2627387506405137,0.2591229314584387,0.26322662134717234,0.25628111186111635,0.25501993997625816,0.2500959403023693,0.25940088850695364,0.272523378988815,0.2552529798314831,0.25849180415035933,0.2629523545052849,0.26274422427748934,0.2632332612931023,0.25502759936752695,0.25940421672400166
2018-02-06 08:00:00,0.28450283784522384,0.2884203664075743,0.31134942882689326,0.30410423277782406,1.728798685519108,1.8660550601173618,2.887447552178911,-0.463152445802559,0.256259378631446,0.2549982101748737,0.2500632274970618,0.25935609089834655,0.2645495078987557,0.26539961037074744,0.2670722512675179,0.2652948154831635,0.25844992295040664,0.2629058105513093,0.2627138549126848,0.2632162485787922,0.2550035819269533,0.25936275458298336,0.26540731260547284,0.2652981228980341
2018-02-06 09:00:00,0.304030244835415,0.28692596436851675,0.29946558083899993,0.2907336066772922,-1.1744051510614337,1.0056086476529447,-0.5201434515633152,1.9122774662475013,0.2645276675727738,0.2653775712537998,0.267039177638281,0.26524985317269645,0.2645495078987557,0.2688301793994357,0.2722619007335486,0.2796337721566257,0.2626719597619293,0.26316970126578587,0.25497342851508875,0.2593458021673486,0.2653830796242627,0.265256480709757,0.2688378957942866,0.279637028963214
2018-02-06 10:00:00,0.2905721670448769,0.2916728884925816,0.2962085262052811,0.29645130862817803,0.51783665742678,0.34204404143032974,0.5870849978320443,-0.14510325255744863,0.2645276675727738,0.2688080380510731,0.2722287168006235,0.27958840915357414,0.27791968021493896,0.2824644922057544,0.2848402036766365,0.3027696347647263,0.254931558940805,0.25929930412012636,0.26535263663913766,0.26523943647568476,0.26881359157506945,0.27959494874951624,0.282472264878027,0.30277280991500627
2018-02-06 11:00:00,0.2961137284880407,0.27022382393199174,0.2914549870101238,0.2646081069940143,-2.7812586114150766,1.7275086038731522,-0.5296885244029297,2.906181195138881,0.2778976667119427,0.2824419445530503,0.28480675239748393,0.3027236252454186,0.30615537306687873,0.3070062552571332,0.30383959833193386,0.29590804813570765,0.26531073276913053,0.26519286341010945,0.26878305288352783,0.27957768113626036,0.2824476775333976,0.3027300229486359,0.3070141292287649,0.2959112475034478
2018-02-06 12:00:00,0.26453562439128864,0.23831394509800113,0.25729992760788045,0.23566773865799584,-2.548381298320213,1.5452106351304569,-0.8064956367518324,2.9459373442943333,0.3061329938413719,0.3069829762566143,0.3038057432291091,0.2958622303588637,0.2963916288096662,0.2810570792709109,0.2910853750679605,0.2919494404651194,0.26874113767849345,0.2795309255633484,0.28241675847020026,0.3027123949137524,0.3069890322583933,0.295868670144334,0.2810648461339012,0.2919526538044713
2018-02-06 13:00:00,0.2357722816624911,0.2266224467924332,0.23476463068269046,0.238658536601536,0.25390903591944397,0.6483046289176173,-0.12879546513903156,1.0177641102452497,0.29636937604895275,0.28103457355930006,0.29105179105047124,0.29190373330892766,0.29656755212961716,0.28765432740300007,0.296362984694433,0.2945885122455109,0.28237479821569866,0.30266534486581265,0.3069574285262157,0.29585114900255677,0.2810402880151208,0.2919101973726208,0.28766212149700093,0.294591716270455
2018-02-06 14:00:00,0.2388509269086932,0.23092984090500962,0.2442717090730051,0.23258897606905687,-0.5533989828088782,1.0785278351499352,0.5679948521527202,0.8786175882006693,0.29654529709025873,0.28763162509251433,0.29632928850370144,0.2945427313422177,0.2942805489702706,0.28853396048727875,0.26434548629384086,0.25500243553963453,0.3069153871826732,0.2958041862894161,0.2810094082160944,0.2918927378999434,0.28763742638205325,0.29454917922042895,0.288541758212081,0.2550057792806955
2018-02-06 15:00:00,0.23251771383079256,0.21941415460403788,0.2343244881646194,0.23927428911932183,0.5954624284581942,1.2097823726443726,0.17664686572843655,1.465020788246326,0.29425832355329623,0.28851123196360967,0.26431247062077917,0.25495776084286315,0.2511793355825724,0.24288100341321145,0.23540659350869086,0.22623655313336502,0.2809674526118604,0.2918458255722638,0.2876063625322257,0.29453167863501833,0.28851704483097773,0.25496445150330316,0.24288861269942089,0.22623999840147097
2018-02-06 16:00:00,0.23902684949418962,0.24393992924504088,0.26724714851626613,0.2712054553988824,2.8388472112705507,1.902514653865784,3.0401687176129313,-0.572481855980898,0.25115766843360493,0.24285963535375688,0.2353741929189077,0.22619268227999947,0.2355221601070406,0.22476056187706692,0.2389249999263379,0.24910850856342662,0.28756438512986243,0.29448473271703135,0.28848595644104336,0.25494756760889037,0.242864847331795,0.22619954936219244,0.22476809636876746,0.24911187310666502
2018-02-06 17:00:00,0.2712206826401821,0.27154241396645507,0.28388453569931676,0.2802658138749017,0.7972894331403525,0.9910248101534006,1.3506908250010965,-0.055651916957332855,0.23550069575747154,0.22473973380918882,0.2388925245543932,0.24906399856851516,0.23191573204806984,0.2430569300300664,0.2323279878932507,0.22817187243898468,0.2884439761322628,0.2549011255455137,0.24283503257340458,0.22618311359657137,0.22474470728394763,0.2490707253765315,0.2430645400424361,0.2281753108765249
2018-02-06 18:00:00,0.28028069579329007,0.28323391227202294,0.28538102026075524,0.2872150208613631,0.6109875826645857,0.14516223518830898,0.5298145607941674,-0.3538230356247169,0.23189431441072175,0.24303555672797517,0.23229565273785888,0.2281279475044114,0.21872148305183553,0.223089259016938,0.23936480072854474,0.24277473629048585,0.2427932031076787,0.2261370376675449,0.2247153980517577,0.2490539333005561,0.24304077102157912,0.22813480271725095,0.22309678661011587,0.24277812318830297
2018-02-06 19:00:00,0.28758148309142395,0.28279438226053455,0.28045142405837065,0.28088156639268946,-0.5922118683245854,-0.22672562104619762,-0.7969505639119436,0.5208122457996098,0.2187002363128569,0.2230684807541082,0.23933231600882987,0.2427304032886179,0.2555774185813165,0.2654875736791759,0.2715582194500184,0.27884205062250694,0.22467362845822694,0.24900756625553258,0.24301095135516732,0.2281183368022922,0.22307343223099174,0.24273716894179082,0.26549527627698144,0.2788453102234175
2018-02-06 20:00:00,0.2807205022570321,0.26916895190442264,0.2774584549354937,0.26355253124923633,-1.5159585436002616,0.6555965476673165,-0.3769673589690046,1.286118117045796,0.2555556944662259,0.26546553194090994,0.2715250504735256,0.2787967097435857,0.2739614055160683,0.2772746570085107,0.2805301558150195,0.2820969058183233,0.242969121308158,0.22807223624037368,0.22304416962500476,0.2427204755363751,0.26547104146915573,0.27880325419517243,0.27728240825905504,0.28210015393146426
2018-02-06 21:00:00,0.2635680501710534,0.26890523389753035,0.26478235041507286,0.26539978880259973,0.16075811068148302,-0.37256399604032464,0.10983135585113615,-0.6221770424253625,0.27393944328258285,0.2772522640135882,0.2804967961440148,0.28205147398464364,0.28900284937177567,0.2822885655888995,0.28739104832943196,0.2806014318094346,0.22300240555366677,0.24267418910808922,0.26544059603002,0.2787859989157365,0.27725792868474386,0.282057998474136,0.28229633753501177,0.28060468520074
2018-02-06 22:00:00,0.26400785663479737,0.26908104590212456,0.26566263545121305,0.26979802107251116,0.5100740803233902,-0.3142286460426592,0.1575567200491124,-0.5923599305584254,0.28898069231414913,0.282266023178832,0.28735754283321224,0.2805560417657791,0.2804705683542119,0.28070522603719705,0.2810579167776661,0.27972174121597077,0.26539869186937115,0.27873925341991673,0.2772271544081768,0.28204069248899577,0.28227175384361347,0.2805625754270445,0.2807129914478668,0.27972499771207876
2018-02-06 23:00:00,0.26981330195620484,0.2753223720652469,0.26847954756686276,0.27111749075348557,0.11418264806254133,-0.5986134772808499,-0.16697575649758448,-0.6420551170030888,0.28044852181086427,0.28068273081085954,0.28102454588933723,0.2796763757546824,0.2683318592776774,0.2654875736791759,0.2634658846894291,0.26687825855139724,0.2771852113015369,0.2819939055651303,0.2822408396884375,0.28054529273911977,0.28068844063554865,0.27968291481110846,0.26549527627698144,0.2668815603776232
2018-02-07 00:00:00,0.2709567987619365,0.2738279700261894,0.2752577423451423,0.27639536947737925,0.47902377191091766,0.08682688519078935,0.44390890523773374,-0.3438839983357047,0.2683099699608296,0.26546553194090994,0.2634328877119078,0.26683325199266933,0.2682438976177019,0.27032555564270966,0.2669842911070761,0.26503090830512455,0.28219888001521937,0.2804985248497618,0.28065757065256497,0.27966564582742814,0.26547104146915573,0.2668398698184407,0.2703332782099229,0.26503421665143595
2018-02-07 01:00:00,0.27623447632685466,0.2761135260859257,0.27296900125117823,0.2785944856123359,0.20733357330034702,-0.2923528897935621,-0.3769673589691955,-0.005956730512669462,0.2682220094401766,0.2703033697319354,0.2669512193473933,0.26498595336936764,0.26718835769800214,0.26900610601629066,0.2712063788082533,0.27400375235845487,0.28061561621089787,0.2796188891348393,0.26544059603002,0.26682280091672855,0.2703089429382412,0.26499258252497637,0.26901382313730177,0.2740070290357797
2018-02-07 02:00:00,0.27808166347457397,0.27620143208822184,0.27252885873310717,0.2740203240516269,-0.3593345552299546,-0.3361044022917565,-0.625139252799073,0.19282401526558668,0.26716648319234637,0.2689839594252914,0.2711732173099767,0.27395854668255304,0.27158644069674626,0.27252463835340546,0.27111841864781155,0.27329999988368303,0.26539869186937115,0.2667762076969688,0.270278362528518,0.26497554240217747,0.26898951526485354,0.2739651208075232,0.27253236999762215,0.27330327904484997
2018-02-07 03:00:00,0.2741234053008878,0.2811241682168828,0.2744654858126167,0.2753397937325993,0.10642007095922915,-0.5840296397815248,0.014380627454992646,-0.8110187509145413,0.2715645092249674,0.2725023869096729,0.2710852590190889,0.2732548138736749,0.26885962923752627,0.27595520738209367,0.2764839884347238,0.2745315667145347,0.2702364423825743,0.26492897269563287,0.2689589716652906,0.2739479409014315,0.2725079890605514,0.2732613923147736,0.2759629531864359,0.27453484152897806
2018-02-07 04:00:00,0.2754428246921159,0.2805088262008002,0.27516971384152766,0.2776268745129548,0.19180841909411078,-0.47465085853611166,-0.052434882422307746,-0.5923599305586242,0.26883773308474374,0.27593285370694615,0.27645071476320493,0.2744863462892126,0.2698272074972486,0.2777144735506511,0.27868299244575423,0.27813829814773705,0.26891705587897274,0.2739012569878419,0.2724773473005611,0.2732442233720774,0.27593850101135814,0.2744929171770864,0.27772222661659607,0.2781415602324897
2018-02-07 05:00:00,0.27764185701083194,0.2807725442076925,0.27393731479093103,0.280089884584106,0.2150961504035816,-0.5986134772809957,-0.4246927231673627,-0.3737011102024432,0.26980529881191895,0.2776920674491369,0.2786496720353843,0.2780929769347096,0.27193828733664616,0.2715570419606983,0.27393314378193034,0.2752353191893046,0.27243541988857434,0.27319754841590305,0.2759077635449513,0.274475729048448,0.2776977379092071,0.27809952570242474,0.2715647696110335,0.2752385915199059
2018-02-07 06:00:00,0.2799288506222953,0.2752344660629508,0.2795711390222305,0.2851038693718052,0.45573604060144685,0.3274602039308585,-0.06197995526173118,0.5108732085105974,0.2719163513075774,0.27153481935146734,0.2738999243274785,0.27519007909808874,0.2769521019552147,0.27753854693379415,0.2757803071511956,0.2810412771061675,0.2758658247979373,0.27442903841679694,0.27766695136258657,0.27808228138638436,0.2715404087667339,0.2751966456698341,0.2775462992735789,0.2810445289450716
2018-02-07 07:00:00,0.28511856689446424,0.27813536413876777,0.2862613052968954,0.27340457153383907,-1.0346787632046863,0.6410127101678456,0.10028628301152177,0.7692881780225292,0.2769301009847655,0.27751614607491665,0.275747048436109,0.2809958747713284,0.2802066833742855,0.2782422534012179,0.2780672713226658,0.2798976793346647,0.2776250068027381,0.27803554484797993,0.27150979400086117,0.2751794465778002,0.277521814219421,0.2810024057350135,0.27825000864564375,0.2799009352098122
2018-02-07 08:00:00,0.27341971495889816,0.26248809572981185,0.2710323741716687,0.2686544806823344,-0.42143517205521025,0.6774723039164137,-0.28151663057305204,1.2165448560237044,0.2801846402489052,0.2782198315717937,0.2780339639991741,0.27985230895690294,0.2787992968146878,0.28000151956977526,0.28026627533369614,0.2684617016196329,0.27146786978593335,0.2751327469887338,0.27749103258082186,0.2809851161949666,0.27822550897856135,0.27985884693429686,0.28000928207580394,0.26846499785721417
2018-02-07 09:00:00,0.2684938825649748,0.25114822143343624,0.2650464359259147,0.24472809713401314,-2.0981518263371104,1.1222793476479107,-0.39605750464832873,1.9420945781139414,0.2787772719184669,0.27997904531398443,0.2802329212713536,0.2684166508126441,0.2722901339765461,0.2756913174568103,0.28475224351619666,0.2875509874978002,0.2774490886022568,0.28093834270722406,0.27819470770787674,0.27984157520976766,0.27998474587641026,0.2684232589271264,0.27569906217191203,0.2875542163611651
