DATE_TIME,OPEN,HIGH,LOW,CLOSE,buy_entry_label,sell_entry_label,buy_exit_label,sell_exit_label,bars_to_friday
2017-12-01 18:00:00,1.19064,1.19107,1.18855,1.19005,0,1,0,1,1636
2017-12-03 22:00:00,1.18652,1.18761,1.18563,1.18754,0,1,0,1,1635
2017-12-04 02:00:00,1.18753,1.1876,1.18676,1.18677,0,0,0,0,1634
2017-12-04 06:00:00,1.18677,1.18789,1.18365,1.18546,0,0,0,0,1633
2017-12-04 10:00:00,1.18545,1.18677,1.18431,1.18459,0,0,0,0,1632
2017-12-04 14:00:00,1.18457,1.18601,1.18294,1.1844,1,0,1,0,1631
2017-12-04 18:00:00,1.18441,1.18687,1.18435,1.18661,0,0,0,0,1630
2017-12-04 22:00:00,1.18665,1.1875,1.18623,1.18732,0,1,0,1,1629
2017-12-05 02:00:00,1.18732,1.18769,1.18672,1.18675,0,1,0,1,1628
2017-12-05 06:00:00,1.18676,1.18768,1.18421,1.18534,0,0,0,0,1627
2017-12-05 10:00:00,1.18532,1.18741,1.1828,1.1835,0,1,0,1,1626
2017-12-05 14:00:00,1.18348,1.18432,1.18051,1.18059,1,0,1,0,1625
2017-12-05 18:00:00,1.18059,1.18299,1.1801,1.18264,0,0,0,0,1624
2017-12-05 22:00:00,1.18264,1.18313,1.18165,1.18268,0,0,1,0,1623
2017-12-06 02:00:00,1.18267,1.18483,1.18262,1.18441,0,1,0,1,1622
2017-12-06 06:00:00,1.18441,1.18443,1.18124,1.18237,0,0,0,0,1621
2017-12-06 10:00:00,1.18237,1.18336,1.18003,1.18079,0,1,0,1,1620
2017-12-06 14:00:00,1.18079,1.18084,1.17808,1.17932,0,0,0,0,1619
2017-12-06 18:00:00,1.17931,1.18007,1.1789,1.17961,0,0,0,0,1618
2017-12-06 22:00:00,1.17957,1.1809,1.17929,1.17985,0,0,0,0,1617
2017-12-07 02:00:00,1.17983,1.18069,1.17894,1.17921,0,0,0,0,1616
2017-12-07 06:00:00,1.17923,1.18048,1.17869,1.17895,0,0,0,0,1615
2017-12-07 10:00:00,1.17893,1.18008,1.17762,1.17997,0,0,0,0,1614
2017-12-07 14:00:00,1.17997,1.18002,1.17863,1.17973,0,0,0,0,1613
2017-12-07 18:00:00,1.17975,1.18149,1.17721,1.17733,0,1,0,1,1612
2017-12-07 22:00:00,1.17733,1.1777,1.17618,1.17634,0,1,0,1,1611
2017-12-08 02:00:00,1.17635,1.17695,1.17606,1.17652,0,1,0,1,1610
2017-12-08 06:00:00,1.17652,1.1768,1.17325,1.1737,1,0,1,0,1609
2017-12-08 10:00:00,1.17368,1.1769,1.17303,1.17629,0,0,0,0,1608
2017-12-08 14:00:00,1.17632,1.17723,1.17469,1.17564,1,0,1,0,1607
2017-12-08 18:00:00,1.17562,1.17755,1.17558,1.17755,0,0,0,0,1606
2017-12-10 22:00:00,1.17659,1.17781,1.17651,1.17772,1,0,1,0,1605
2017-12-11 02:00:00,1.17772,1.17847,1.17754,1.17804,0,0,1,0,1604
2017-12-11 06:00:00,1.17805,1.18006,1.17754,1.17974,0,0,0,1,1603
2017-12-11 10:00:00,1.17975,1.18034,1.17769,1.17784,0,0,1,0,1602
2017-12-11 14:00:00,1.17783,1.18119,1.17776,1.1792,0,1,0,1,1601
2017-12-11 18:00:00,1.1792,1.17944,1.17643,1.17689,0,0,1,0,1600
2017-12-11 22:00:00,1.17697,1.17801,1.17689,1.17696,0,0,1,0,1599
2017-12-12 02:00:00,1.17695,1.17757,1.17647,1.17732,0,0,0,0,1598
2017-12-12 06:00:00,1.17732,1.17929,1.17702,1.1784,0,1,0,1,1597
2017-12-12 10:00:00,1.17841,1.17861,1.175,1.17508,0,1,0,1,1596
2017-12-12 14:00:00,1.17507,1.17522,1.17178,1.17238,1,0,1,0,1595
2017-12-12 18:00:00,1.17237,1.1749,1.17211,1.1742,0,0,0,0,1594
2017-12-12 22:00:00,1.1742,1.17484,1.17359,1.17433,0,0,0,0,1593
2017-12-13 02:00:00,1.17433,1.17622,1.17426,1.17549,0,0,0,0,1592
2017-12-13 06:00:00,1.17548,1.17629,1.17377,1.17495,0,0,0,0,1591
2017-12-13 10:00:00,1.17495,1.17711,1.17296,1.17578,0,0,0,0,1590
2017-12-13 14:00:00,1.17577,1.17707,1.17478,1.17631,1,0,1,0,1589
2017-12-13 18:00:00,1.17632,1.18318,1.1763,1.18264,0,0,1,0,1588
2017-12-13 22:00:00,1.18267,1.18439,1.1822,1.18425,0,1,0,1,1587
2017-12-14 02:00:00,1.18426,1.18426,1.18259,1.18268,0,0,0,0,1586
2017-12-14 06:00:00,1.18267,1.18379,1.1811,1.18194,0,0,0,0,1585
2017-12-14 10:00:00,1.18194,1.18629,1.18123,1.18209,0,1,0,1,1584
2017-12-14 14:00:00,1.18211,1.1827,1.1771,1.1788,0,0,0,0,1583
2017-12-14 18:00:00,1.17881,1.18017,1.17751,1.17783,0,0,0,0,1582
2017-12-14 22:00:00,1.17782,1.17904,1.17649,1.17849,0,0,1,0,1581
2017-12-15 02:00:00,1.17846,1.17913,1.17787,1.17839,0,0,1,0,1580
2017-12-15 06:00:00,1.17839,1.17988,1.17794,1.17972,0,0,0,0,1579
2017-12-15 10:00:00,1.17969,1.18125,1.17912,1.17997,0,1,0,1,1578
2017-12-15 14:00:00,1.17994,1.18003,1.17608,1.17653,0,0,0,1,1577
2017-12-15 18:00:00,1.17656,1.17659,1.17503,1.17519,0,0,0,0,1576
2017-12-17 22:00:00,1.17451,1.17572,1.17387,1.17567,1,0,1,0,1575
2017-12-18 02:00:00,1.17567,1.17654,1.17559,1.17611,1,0,1,0,1574
2017-12-18 06:00:00,1.1761,1.17951,1.1761,1.17893,0,0,0,0,1573
2017-12-18 10:00:00,1.17893,1.17993,1.17842,1.17937,0,0,0,0,1572
2017-12-18 14:00:00,1.17939,1.18344,1.17881,1.17905,0,0,0,0,1571
2017-12-18 18:00:00,1.17906,1.17979,1.17754,1.17818,1,0,1,0,1570
2017-12-18 22:00:00,1.17819,1.17876,1.17767,1.17825,1,0,1,0,1569
2017-12-19 02:00:00,1.17823,1.1796,1.17806,1.17926,1,0,1,0,1568
2017-12-19 06:00:00,1.17927,1.18187,1.17905,1.18068,1,0,1,0,1567
2017-12-19 10:00:00,1.18066,1.1832,1.18001,1.1827,0,0,0,0,1566
2017-12-19 14:00:00,1.18269,1.18305,1.18048,1.1829,1,0,1,0,1565
2017-12-19 18:00:00,1.1829,1.1849,1.18283,1.18405,0,0,0,0,1564
2017-12-19 22:00:00,1.18406,1.18464,1.18357,1.18422,0,0,0,0,1563
2017-12-20 02:00:00,1.18421,1.18471,1.18412,1.18461,0,0,0,0,1562
2017-12-20 06:00:00,1.18462,1.18541,1.18291,1.1838,1,0,1,0,1561
2017-12-20 10:00:00,1.18379,1.18583,1.18324,1.18441,1,0,1,0,1560
2017-12-20 14:00:00,1.18441,1.19019,1.18437,1.1877,0,0,0,0,1559
2017-12-20 18:00:00,1.1877,1.18892,1.1869,1.18715,0,0,0,0,1558
2017-12-20 22:00:00,1.18715,1.18825,1.18699,1.1871,0,0,0,0,1557
2017-12-21 02:00:00,1.1871,1.18761,1.18634,1.18681,0,0,0,0,1556
2017-12-21 06:00:00,1.18681,1.18867,1.18634,1.18809,0,1,0,1,1555
2017-12-21 10:00:00,1.18809,1.18897,1.18515,1.18588,0,0,1,0,1554
2017-12-21 14:00:00,1.18589,1.18791,1.18495,1.1868,0,0,0,0,1553
2017-12-21 18:00:00,1.1868,1.1879,1.18618,1.18746,0,1,0,1,1552
2017-12-21 22:00:00,1.18746,1.18764,1.18173,1.18447,0,0,0,0,1551
2017-12-22 02:00:00,1.18447,1.18519,1.18428,1.18498,0,0,0,0,1550
2017-12-22 06:00:00,1.18498,1.18623,1.18448,1.1849,0,0,0,0,1549
2017-12-22 10:00:00,1.1849,1.18573,1.18455,1.1855,0,0,0,0,1548
2017-12-22 14:00:00,1.18548,1.1857,1.18285,1.18533,0,0,0,0,1547
2017-12-22 18:00:00,1.18533,1.18644,1.18439,1.18644,0,0,0,1,1546
2017-12-24 22:00:00,1.18589,1.18645,1.18444,1.18499,1,0,1,0,1545
2017-12-25 02:00:00,1.18502,1.18619,1.18488,1.18595,0,0,1,0,1544
2017-12-25 06:00:00,1.18593,1.18791,1.18592,1.18767,0,1,0,1,1543
2017-12-25 22:00:00,1.18735,1.18751,1.18648,1.18656,0,0,0,0,1542
2017-12-26 02:00:00,1.18659,1.1874,1.18631,1.18709,0,0,0,1,1541
2017-12-26 06:00:00,1.18709,1.1876,1.18579,1.18611,0,0,0,0,1540
2017-12-26 10:00:00,1.18611,1.18611,1.18468,1.18554,1,0,1,0,1539
2017-12-26 14:00:00,1.18556,1.18792,1.18556,1.18707,0,0,0,0,1538
2017-12-26 18:00:00,1.18707,1.18721,1.18584,1.18586,1,0,1,0,1537
2017-12-26 22:00:00,1.18586,1.18657,1.18553,1.18605,1,0,1,0,1536
2017-12-27 02:00:00,1.18606,1.18806,1.18595,1.18783,0,0,0,0,1535
2017-12-27 06:00:00,1.18783,1.18912,1.18647,1.18882,1,0,1,0,1534
2017-12-27 10:00:00,1.1888,1.19045,1.18807,1.19012,0,0,0,0,1533
2017-12-27 14:00:00,1.19013,1.19106,1.18857,1.18991,0,0,0,0,1532
2017-12-27 18:00:00,1.18995,1.19035,1.18848,1.1889,1,0,1,0,1531
2017-12-27 22:00:00,1.18891,1.19061,1.18885,1.19059,1,0,1,0,1530
2017-12-28 02:00:00,1.19058,1.19331,1.19027,1.19318,1,0,1,0,1529
2017-12-28 06:00:00,1.19319,1.19468,1.19262,1.1932,1,0,1,0,1528
2017-12-28 10:00:00,1.1932,1.19476,1.19237,1.19475,0,0,0,0,1527
2017-12-28 14:00:00,1.19475,1.19553,1.19366,1.19532,0,0,0,0,1526
2017-12-28 18:00:00,1.19534,1.19591,1.19394,1.19432,1,0,1,0,1525
2017-12-28 22:00:00,1.19433,1.19495,1.19367,1.19424,1,0,1,0,1524
2017-12-29 02:00:00,1.19425,1.19498,1.19378,1.19493,1,0,1,0,1523
2017-12-29 06:00:00,1.19493,1.19879,1.19462,1.19815,1,0,1,0,1522
2017-12-29 10:00:00,1.19815,1.19989,1.19737,1.19871,1,0,1,0,1521
2017-12-29 14:00:00,1.19869,1.20257,1.19857,1.20218,0,0,0,1,1520
2017-12-29 18:00:00,1.20218,1.20242,1.19931,1.20075,1,0,1,0,1519
2018-01-01 22:00:00,1.20143,1.20232,1.20044,1.20159,1,0,1,0,1518
2018-01-02 02:00:00,1.20157,1.20247,1.20081,1.20247,1,0,1,0,1517
2018-01-02 06:00:00,1.20245,1.20708,1.2023,1.20708,0,0,0,0,1516
2018-01-02 10:00:00,1.20706,1.20813,1.20563,1.20577,0,1,0,1,1515
2018-01-02 14:00:00,1.20575,1.20593,1.20263,1.20449,0,0,1,0,1514
2018-01-02 18:00:00,1.20442,1.20654,1.2042,1.2059,0,1,0,1,1513
2018-01-02 22:00:00,1.2059,1.20664,1.20447,1.20533,0,1,0,1,1512
2018-01-03 02:00:00,1.20533,1.20595,1.2042,1.20584,0,1,0,1,1511
2018-01-03 06:00:00,1.20585,1.20608,1.20314,1.20384,0,1,0,1,1510
2018-01-03 10:00:00,1.20383,1.20408,1.2011,1.2033,0,1,0,1,1509
2018-01-03 14:00:00,1.2033,1.2033,1.20037,1.20273,0,1,0,1,1508
2018-01-03 18:00:00,1.20273,1.20301,1.20015,1.20146,0,0,0,0,1507
2018-01-03 22:00:00,1.20146,1.2017,1.20046,1.2008,1,0,1,0,1506
2018-01-04 02:00:00,1.2008,1.20232,1.20078,1.20194,1,0,1,0,1505
2018-01-04 06:00:00,1.20193,1.20461,1.20174,1.20434,1,0,1,0,1504
2018-01-04 10:00:00,1.20433,1.2075,1.20416,1.20623,0,0,0,0,1503
2018-01-04 14:00:00,1.20626,1.2089,1.20603,1.20747,0,1,0,1,1502
2018-01-04 18:00:00,1.20748,1.20805,1.20611,1.20685,0,0,0,0,1501
2018-01-04 22:00:00,1.20684,1.20798,1.20651,1.20725,0,1,0,1,1500
2018-01-05 02:00:00,1.20724,1.20759,1.20683,1.20719,0,1,0,1,1499
2018-01-05 06:00:00,1.20716,1.20747,1.20419,1.2046,0,0,0,0,1498
2018-01-05 10:00:00,1.2046,1.20833,1.20428,1.20522,0,1,0,1,1497
2018-01-05 14:00:00,1.20522,1.2056,1.20209,1.20473,0,1,0,1,1496
2018-01-05 18:00:00,1.20474,1.2051,1.20285,1.20314,0,0,1,0,1495
2018-01-07 22:00:00,1.20297,1.20525,1.20284,1.20448,0,1,0,1,1494
2018-01-08 02:00:00,1.20448,1.20469,1.20123,1.202,0,1,0,1,1493
2018-01-08 06:00:00,1.202,1.20229,1.19836,1.199,0,0,0,0,1492
2018-01-08 10:00:00,1.199,1.20095,1.19687,1.19704,0,0,0,0,1491
2018-01-08 14:00:00,1.19704,1.19823,1.19593,1.19775,0,1,0,1,1490
2018-01-08 18:00:00,1.19775,1.19776,1.19561,1.19679,0,1,0,1,1489
2018-01-08 22:00:00,1.1968,1.19736,1.19582,1.19672,0,1,0,1,1488
2018-01-09 02:00:00,1.19672,1.19757,1.19645,1.19654,0,1,0,1,1487
2018-01-09 06:00:00,1.19653,1.19712,1.19323,1.1939,0,0,0,1,1486
2018-01-09 10:00:00,1.19389,1.19398,1.19158,1.19211,1,0,1,0,1485
2018-01-09 14:00:00,1.19211,1.19337,1.19174,1.19211,1,0,1,0,1484
2018-01-09 18:00:00,1.19213,1.19392,1.19167,1.19372,0,0,0,0,1483
2018-01-09 22:00:00,1.19374,1.19453,1.1928,1.19453,0,0,0,1,1482
2018-01-10 02:00:00,1.19452,1.19497,1.19272,1.19283,1,0,1,0,1481
2018-01-10 06:00:00,1.19282,1.19551,1.19234,1.19388,1,0,1,0,1480
2018-01-10 10:00:00,1.19389,1.20181,1.19319,1.19951,0,0,0,0,1479
2018-01-10 14:00:00,1.1995,1.20072,1.19512,1.19604,0,0,0,0,1478
2018-01-10 18:00:00,1.19604,1.19678,1.19404,1.19479,0,0,0,0,1477
2018-01-10 22:00:00,1.19475,1.19632,1.19475,1.19598,0,0,0,0,1476
2018-01-11 02:00:00,1.19595,1.19703,1.19415,1.19527,0,0,0,0,1475
2018-01-11 06:00:00,1.19526,1.19526,1.19294,1.19481,0,0,0,0,1474
2018-01-11 10:00:00,1.19481,1.20351,1.19366,1.20316,1,0,1,0,1473
2018-01-11 14:00:00,1.20315,1.20591,1.2031,1.20379,0,0,0,0,1472
2018-01-11 18:00:00,1.2038,1.20478,1.20279,1.20322,1,0,1,0,1471
2018-01-11 22:00:00,1.20325,1.20668,1.20312,1.20456,1,0,1,0,1470
2018-01-12 02:00:00,1.20452,1.20574,1.20402,1.20443,1,0,1,0,1469
2018-01-12 06:00:00,1.20443,1.2137,1.20426,1.21255,0,0,0,0,1468
2018-01-12 10:00:00,1.21255,1.21488,1.21123,1.21202,1,0,1,0,1467
2018-01-12 14:00:00,1.21203,1.21559,1.21115,1.21346,1,0,1,0,1466
2018-01-12 18:00:00,1.21347,1.22186,1.21332,1.22051,0,0,0,0,1465
2018-01-14 22:00:00,1.21962,1.22122,1.21879,1.21985,1,0,1,0,1464
2018-01-15 02:00:00,1.21984,1.22404,1.21926,1.22232,0,0,0,0,1463
2018-01-15 06:00:00,1.2223,1.22697,1.22016,1.22607,1,0,1,0,1462
2018-01-15 10:00:00,1.22606,1.22968,1.22516,1.22834,0,0,0,0,1461
2018-01-15 14:00:00,1.22834,1.22942,1.22547,1.22718,0,0,0,0,1460
2018-01-15 18:00:00,1.22719,1.22787,1.22635,1.22638,0,0,0,0,1459
2018-01-15 22:00:00,1.22643,1.22753,1.22481,1.22656,0,0,0,0,1458
2018-01-16 02:00:00,1.22658,1.228,1.22556,1.22629,0,0,0,0,1457
2018-01-16 06:00:00,1.22631,1.22831,1.22162,1.22334,0,0,0,1,1456
2018-01-16 10:00:00,1.22335,1.22405,1.22017,1.22186,0,0,0,0,1455
2018-01-16 14:00:00,1.22183,1.22486,1.21954,1.22438,1,0,1,0,1454
2018-01-16 18:00:00,1.22439,1.22811,1.22433,1.22606,1,0,1,0,1453
2018-01-16 22:00:00,1.22606,1.23233,1.22551,1.22909,0,1,0,1,1452
2018-01-17 02:00:00,1.2291,1.22975,1.22376,1.22446,0,1,0,1,1451
2018-01-17 06:00:00,1.22446,1.22515,1.22087,1.22371,0,0,0,0,1450
2018-01-17 10:00:00,1.22371,1.225,1.21967,1.22194,1,0,1,0,1449
2018-01-17 14:00:00,1.22195,1.22534,1.22128,1.2252,0,0,0,0,1448
2018-01-17 18:00:00,1.22517,1.22882,1.21775,1.21868,0,0,0,0,1447
2018-01-17 22:00:00,1.21868,1.22045,1.21656,1.21932,0,0,0,0,1446
2018-01-18 02:00:00,1.21933,1.22092,1.21737,1.22071,0,0,0,0,1445
2018-01-18 06:00:00,1.22071,1.22181,1.21868,1.22147,1,0,1,0,1444
2018-01-18 10:00:00,1.22148,1.22527,1.22126,1.22493,0,0,0,0,1443
2018-01-18 14:00:00,1.22493,1.2265,1.22208,1.22288,1,0,1,0,1442
2018-01-18 18:00:00,1.22288,1.22475,1.22202,1.22394,1,0,1,0,1441
2018-01-18 22:00:00,1.22393,1.22541,1.22321,1.22434,1,0,1,0,1440
2018-01-19 02:00:00,1.22437,1.22703,1.22405,1.2261,0,0,0,0,1439
2018-01-19 06:00:00,1.22607,1.22956,1.22516,1.22821,0,1,0,1,1438
2018-01-19 10:00:00,1.2282,1.22843,1.22396,1.22437,0,0,0,0,1437
2018-01-19 14:00:00,1.22435,1.22575,1.22189,1.22326,0,0,0,1,1436
2018-01-19 18:00:00,1.22327,1.22388,1.2215,1.22174,1,0,1,0,1435
2018-01-21 22:00:00,1.22708,1.22739,1.22255,1.22289,0,0,0,0,1434
2018-01-22 02:00:00,1.22288,1.22379,1.22167,1.22314,0,0,0,0,1433
2018-01-22 06:00:00,1.22315,1.22561,1.22142,1.22498,0,0,0,0,1432
2018-01-22 10:00:00,1.225,1.22673,1.22337,1.22496,0,0,0,0,1431
2018-01-22 14:00:00,1.22496,1.22607,1.22243,1.22437,1,0,1,0,1430
2018-01-22 18:00:00,1.22437,1.2263,1.22395,1.22626,0,0,0,0,1429
2018-01-22 22:00:00,1.22626,1.22757,1.22552,1.22666,0,0,0,0,1428
2018-01-23 02:00:00,1.22666,1.22763,1.22512,1.22582,0,0,0,0,1427
2018-01-23 06:00:00,1.22581,1.22713,1.22231,1.22383,1,0,1,0,1426
2018-01-23 10:00:00,1.22381,1.2265,1.22343,1.22588,1,0,1,0,1425
2018-01-23 14:00:00,1.22588,1.23063,1.22514,1.22794,1,0,1,0,1424
2018-01-23 18:00:00,1.22795,1.22998,1.22759,1.22989,1,0,1,0,1423
2018-01-23 22:00:00,1.22989,1.23153,1.22925,1.23073,1,0,1,0,1422
2018-01-24 02:00:00,1.23072,1.23356,1.23013,1.23248,0,0,0,0,1421
2018-01-24 06:00:00,1.23247,1.23562,1.23031,1.23373,1,0,1,0,1420
2018-01-24 10:00:00,1.23373,1.2368,1.23298,1.23659,1,0,1,0,1419
2018-01-24 14:00:00,1.2366,1.24023,1.23635,1.23917,1,0,1,0,1418
2018-01-24 18:00:00,1.23917,1.24151,1.23904,1.24087,0,0,0,0,1417
2018-01-24 22:00:00,1.24087,1.2411,1.23849,1.24106,1,0,1,0,1416
2018-01-25 02:00:00,1.24107,1.24488,1.24059,1.24483,0,0,0,0,1415
2018-01-25 06:00:00,1.24483,1.24596,1.23895,1.24321,0,0,0,0,1414
2018-01-25 10:00:00,1.24321,1.24982,1.23975,1.24971,0,0,0,0,1413
2018-01-25 14:00:00,1.24967,1.25375,1.24626,1.24926,0,0,0,0,1412
2018-01-25 18:00:00,1.24926,1.25066,1.23643,1.23978,0,0,0,0,1411
2018-01-25 22:00:00,1.23979,1.24336,1.23709,1.24304,0,0,0,0,1410
2018-01-26 02:00:00,1.24302,1.24325,1.24123,1.24312,1,0,1,0,1409
2018-01-26 06:00:00,1.24308,1.24938,1.24283,1.24559,0,0,0,0,1408
2018-01-26 10:00:00,1.24559,1.2467,1.24209,1.24289,0,0,0,0,1407
2018-01-26 14:00:00,1.2429,1.24479,1.24074,1.24393,0,0,0,0,1406
2018-01-26 18:00:00,1.24392,1.24504,1.24066,1.24315,0,1,0,1,1405
2018-01-28 22:00:00,1.24291,1.24326,1.23959,1.23969,0,0,0,0,1404
2018-01-29 02:00:00,1.23971,1.2422,1.23855,1.2414,0,0,0,0,1403
2018-01-29 06:00:00,1.24141,1.24291,1.23888,1.24122,0,0,0,0,1402
2018-01-29 10:00:00,1.24123,1.24281,1.23593,1.23649,0,0,0,0,1401
2018-01-29 14:00:00,1.23648,1.23744,1.23369,1.23717,0,0,1,0,1400
2018-01-29 18:00:00,1.23718,1.23902,1.23692,1.23826,0,0,0,1,1399
2018-01-29 22:00:00,1.23831,1.23885,1.23687,1.23853,0,1,0,1,1398
2018-01-30 02:00:00,1.23854,1.23868,1.23605,1.23642,0,0,0,0,1397
2018-01-30 06:00:00,1.23642,1.2408,1.23352,1.23984,1,0,1,0,1396
2018-01-30 10:00:00,1.23985,1.24484,1.2395,1.24453,0,1,0,1,1395
2018-01-30 14:00:00,1.24451,1.24541,1.23842,1.24053,0,0,0,0,1394
2018-01-30 18:00:00,1.24055,1.24068,1.23843,1.2403,1,0,1,0,1393
2018-01-30 22:00:00,1.24029,1.24249,1.23966,1.24147,0,0,0,0,1392
2018-01-31 02:00:00,1.24147,1.24379,1.23994,1.24374,0,0,0,0,1391
2018-01-31 06:00:00,1.24373,1.24628,1.24255,1.24517,0,0,0,0,1390
2018-01-31 10:00:00,1.24519,1.24733,1.24398,1.24648,0,0,0,0,1389
2018-01-31 14:00:00,1.24651,1.2475,1.24069,1.24152,0,0,0,0,1388
2018-01-31 18:00:00,1.24153,1.24385,1.23874,1.24139,0,0,0,0,1387
2018-01-31 22:00:00,1.24139,1.24288,1.24057,1.24193,0,0,0,0,1386
2018-02-01 02:00:00,1.24193,1.24283,1.24144,1.24208,0,0,0,0,1385
2018-02-01 06:00:00,1.24209,1.245,1.23856,1.24465,0,0,0,0,1384
2018-02-01 10:00:00,1.24465,1.24624,1.24249,1.24496,0,0,0,0,1383
2018-02-01 14:00:00,1.24494,1.24983,1.24317,1.24786,1,0,1,0,1382
2018-02-01 18:00:00,1.24787,1.25233,1.24777,1.25101,0,1,0,1,1381
2018-02-01 22:00:00,1.25118,1.25161,1.24923,1.24996,0,0,0,0,1380
2018-02-02 02:00:00,1.24996,1.25043,1.24891,1.2496,0,0,0,0,1379
2018-02-02 06:00:00,1.2496,1.25183,1.24806,1.2487,0,0,0,0,1378
2018-02-02 10:00:00,1.24869,1.24992,1.24384,1.24452,0,0,0,0,1377
2018-02-02 14:00:00,1.24451,1.2478,1.24094,1.24696,0,0,0,0,1376
2018-02-02 18:00:00,1.24695,1.2491,1.24489,1.24608,0,0,0,0,1375
2018-02-04 22:00:00,1.24391,1.24586,1.24247,1.24542,0,0,0,0,1374
2018-02-05 02:00:00,1.24542,1.24668,1.24441,1.24608,0,0,0,0,1373
2018-02-05 06:00:00,1.24607,1.24751,1.24395,1.24611,0,0,0,0,1372
2018-02-05 10:00:00,1.24608,1.24721,1.24363,1.24378,0,1,0,1,1371
2018-02-05 14:00:00,1.24377,1.24381,1.23991,1.2429,0,1,0,1,1370
2018-02-05 18:00:00,1.24287,1.24289,1.2363,1.23672,0,0,0,0,1369
2018-02-05 22:00:00,1.23673,1.23886,1.23645,1.23757,0,0,0,0,1368
2018-02-06 02:00:00,1.23756,1.23792,1.23511,1.23762,1,0,1,0,1367
2018-02-06 06:00:00,1.23761,1.24348,1.23714,1.2403,0,0,0,0,1366
2018-02-06 10:00:00,1.2403,1.24173,1.23225,1.23439,0,0,0,0,1365
2018-02-06 14:00:00,1.23443,1.24041,1.23141,1.23914,0,0,0,0,1364
2018-02-06 18:00:00,1.23913,1.24049,1.23701,1.23774,0,0,1,0,1363
2018-02-06 22:00:00,1.23777,1.23937,1.23723,1.23892,0,0,0,0,1362
2018-02-07 02:00:00,1.23893,1.23933,1.23788,1.23913,0,0,0,0,1361
2018-02-07 06:00:00,1.23906,1.24059,1.23502,1.23509,0,1,0,1,1360
2018-02-07 10:00:00,1.23508,1.23551,1.23338,1.23374,0,1,0,1,1359
2018-02-07 14:00:00,1.23377,1.23452,1.22556,1.227,0,0,0,0,1358
2018-02-07 18:00:00,1.22702,1.22825,1.2246,1.22648,0,0,0,0,1357
2018-02-07 22:00:00,1.22653,1.22803,1.22528,1.22722,0,0,0,0,1356
2018-02-08 02:00:00,1.2272,1.2287,1.22548,1.2275,0,0,0,0,1355
2018-02-08 06:00:00,1.22749,1.22951,1.22252,1.22309,0,0,0,0,1354
2018-02-08 10:00:00,1.22309,1.22768,1.22124,1.22754,0,0,0,0,1353
2018-02-08 14:00:00,1.22756,1.22951,1.22324,1.22504,0,0,0,0,1352
2018-02-08 18:00:00,1.22504,1.2273,1.22422,1.22474,0,0,1,0,1351
2018-02-08 22:00:00,1.22475,1.22641,1.22438,1.22524,0,0,0,0,1350
2018-02-09 02:00:00,1.22524,1.22622,1.22406,1.22578,0,0,0,0,1349
2018-02-09 06:00:00,1.22577,1.22875,1.22521,1.2265,0,0,0,0,1348
2018-02-09 10:00:00,1.2265,1.22798,1.22274,1.22768,0,1,0,1,1347
2018-02-09 14:00:00,1.22769,1.22769,1.22058,1.22145,1,0,1,0,1346
2018-02-09 18:00:00,1.22145,1.22554,1.22101,1.22535,0,0,0,0,1345
2018-02-11 22:00:00,1.22501,1.22805,1.22431,1.22721,0,0,0,0,1344
2018-02-12 02:00:00,1.22721,1.22971,1.22703,1.2283,0,0,0,0,1343
2018-02-12 06:00:00,1.22831,1.22962,1.22613,1.22639,0,0,0,0,1342
2018-02-12 10:00:00,1.2264,1.22756,1.22353,1.22433,1,0,1,0,1341
2018-02-12 14:00:00,1.22433,1.22826,1.22375,1.22753,1,0,1,0,1340
2018-02-12 18:00:00,1.22753,1.22972,1.22752,1.2292,1,0,1,0,1339
2018-02-12 22:00:00,1.22918,1.23076,1.22858,1.2294,1,0,1,0,1338
2018-02-13 02:00:00,1.2294,1.23159,1.22847,1.23139,1,0,1,0,1337
2018-02-13 06:00:00,1.23138,1.23379,1.23098,1.23138,1,0,1,0,1336
2018-02-13 10:00:00,1.23141,1.23561,1.23124,1.23436,1,0,1,0,1335
2018-02-13 14:00:00,1.23437,1.23713,1.23429,1.23533,1,0,1,0,1334
2018-02-13 18:00:00,1.23533,1.2366,1.23449,1.2353,1,0,1,0,1333
2018-02-13 22:00:00,1.23529,1.23625,1.23479,1.23549,1,0,1,0,1332
2018-02-14 02:00:00,1.23547,1.23927,1.23543,1.23789,0,1,0,1,1331
2018-02-14 06:00:00,1.2379,1.23862,1.23509,1.23532,0,1,0,1,1330
2018-02-14 10:00:00,1.23532,1.23579,1.22763,1.23047,1,0,1,0,1329
2018-02-14 14:00:00,1.23047,1.24206,1.23015,1.2418,1,0,1,0,1328
2018-02-14 18:00:00,1.24181,1.24653,1.24166,1.24516,1,0,1,0,1327
2018-02-14 22:00:00,1.24522,1.24736,1.24483,1.24612,1,0,1,0,1326
2018-02-15 02:00:00,1.24613,1.24685,1.24525,1.24659,1,0,1,0,1325
2018-02-15 06:00:00,1.2466,1.25105,1.24609,1.24874,0,0,0,1,1324
2018-02-15 10:00:00,1.24874,1.24951,1.24614,1.2474,0,0,0,0,1323
2018-02-15 14:00:00,1.24742,1.25059,1.24574,1.24718,1,0,1,0,1322
2018-02-15 18:00:00,1.24721,1.25091,1.24709,1.25063,1,0,1,0,1321
