DATE_TIME,OPEN,LOW,HIGH,CLOSE,BC-BO,BH-BL,BH-BO,BO-BL
2018-12-20 20:00:00,-0.5307860041044251,-0.5341802390376734,-0.5380138215288353,-0.5408610456038534,-0.8872706994292745,-0.256166302404323,-0.7399100024280341,0.42142675387407214
2018-12-20 21:00:00,-0.5409917884034237,-0.5475449546764093,-0.5484915097759414,-0.5544985943243554,-1.1900554176106242,-0.015456313880134107,-0.7685495828675346,0.7793541954012481
2018-12-20 22:00:00,-0.5538369996763007,-0.55000687597828,-0.5569440986139433,-0.5516831003949605,0.19188509101230017,-0.511464775081338,-0.2912232422089299,-0.39385241849293134
2018-12-20 23:00:00,-0.5516374771980677,-0.5441158500059436,-0.5498122267818779,-0.5446443655714761,0.6188891807552609,-0.4093453860103862,0.24338225932905733,-0.8114344336075734
2018-12-21 00:00:00,-0.5446869861668547,-0.5456105879392231,-0.5480512707739612,-0.5505393059861445,-0.5146125847442081,-0.13945842918039864,-0.31986282264816834,0.14303874379753428
2018-12-21 01:00:00,-0.5502297828119995,-0.5434124439196938,-0.5548309514044428,-0.5484276855390988,0.16083024812189736,-0.8834711209821317,-0.4535141980329039,-0.7318950021572753
2018-12-21 02:00:00,-0.5484701648294138,-0.5437641469628187,-0.5537743777996916,-0.5510672110979055,-0.2273552880080599,-0.7667632477582804,-0.5298864125381125,-0.49327670780598065
2018-12-21 03:00:00,-0.5506696873076469,-0.5448192560921935,-0.5573843376159215,-0.5511551952831996,-0.04102623066563034,-0.9782962679763056,-0.6826308415489115,-0.6225282839129445
2018-12-21 04:00:00,-0.5509336300050345,-0.5494793214135936,-0.5579126244182963,-0.5548505310655301,-0.3438109488470704,-0.6354668903814568,-0.7112704219883408,-0.1254068373476985
2018-12-21 05:00:00,-0.5547168086675935,-0.5491276183704686,-0.558088720019089,-0.5531788315449512,0.13753911595409526,-0.6792323428405195,-0.3198628226483593,-0.5927009971190298
2018-12-21 06:00:00,-0.5532211333823955,-0.5456985137000049,-0.5523656129933586,-0.5449963023126507,0.7275811308716708,-0.48958204885173373,0.13837046438403774,-0.8114344336075734
2018-12-21 07:00:00,-0.5451268906625002,-0.5378731209904823,-0.5375735825268552,-0.5334703740391924,1.0303658490531757,0.08666307519067191,0.8639065021854284,-0.781607146813684
2018-12-21 08:00:00,-0.5333374501791758,-0.5488638410881255,-0.5368692001236897,-0.5552024678067047,-1.9276079362576908,1.0567972713632565,-0.33895587627461365,1.7934819463941511
2018-12-21 09:00:00,-0.5553326749614987,-0.5757691238871567,-0.5621389188372972,-0.5691039690830872,-1.2133465497784264,1.1953878708165666,-0.6921773683620864,2.3502579665473258
2018-12-21 10:00:00,-0.5690576952256686,-0.5746260889970022,-0.5764907103018205,-0.5758787513506912,-0.6000134026928935,-0.08839873464499562,-0.7590030560542971,0.6699874771567945
2018-12-21 11:00:00,-0.5759202053577536,-0.5728675737813794,-0.5771070449045915,-0.5724473681242431,0.308340751851233,-0.28534327071012167,-0.08119965231889044,-0.3043705581110877
2018-12-21 12:00:00,-0.5723129884934524,-0.5865839924632383,-0.578603857511321,-0.5809818340977182,-0.7630513278675082,0.7285563779214531,-0.6348982074831322,1.6542879413560811
2018-12-21 13:00:00,-0.5811110784063828,-0.5811325952948067,-0.5801887179184468,-0.5845012015094605,-0.29722868451138856,0.1450170118024882,0.14791699119730814,0.04361445448448515
2018-12-21 14:00:00,-0.5842783907750366,-0.5850892545299589,-0.5808931003216125,-0.5924197781858824,-0.7164690635319816,0.4149039686326216,0.41521974196620626,0.13309631486632884
2018-12-21 15:00:00,-0.5924606143940617,-0.60205892636072,-0.5883771633552596,-0.5809818340977182,1.0148384276080518,1.2026821128931255,0.4915919564717012,1.1273392079967215
2018-12-21 16:00:00,-0.5810230975072529,-0.5867598439847999,-0.5830942953315094,-0.5932116358535238,-1.073599756771536,0.37113851617355875,-0.17666492045063975,0.6898723350193048
2018-12-21 17:00:00,-0.593076480687965,-0.5994211535372859,-0.5991189950035529,-0.606321279462265,-1.1667642854428222,0.093957317267231,-0.6062586270436074,0.7594693375387376
2018-12-21 18:00:00,-0.6061856346582297,-0.619732004277729,-0.6139110254700565,-0.625061910929794,-1.663641771689267,0.5534945680856396,-0.7876426364940096,1.5747485099055418
2018-12-21 19:00:00,-0.6251015279710288,-0.6178855633013265,-0.6254452873219118,-0.6212785909621713,0.33939559474163583,-0.5552302275401091,0.014265615812763444,-0.7716647178823139
2018-12-21 20:00:00,-0.6212303684093399,-0.6252713272069425,-0.6268540521282449,-0.6297250727503543,-0.7475239064223844,-0.059221766338978035,-0.5585259929776373,0.5009661853246109
2018-12-21 21:00:00,-0.6295885538266228,-0.6237765892736629,-0.6279986735333905,-0.6229502904827483,0.5878343378649359,-0.27804902863356257,0.22428920570280306,-0.6125858549815402
2018-12-23 22:00:00,-0.621054406611082,-0.6229852574266312,-0.6290552471381418,-0.6232142430386307,-0.1885367343951341,-0.4312281122399905,-0.816282216933298,0.2623478909730938
2018-12-23 23:00:00,-0.6228140245936677,-0.6178855633013265,-0.6251811439207244,-0.6185510812180706,0.37821414835479455,-0.5333475013106507,-0.20530450089016464,-0.5131615656684909
2018-12-24 00:00:00,-0.6185909414354613,-0.6124341661328949,-0.6191938934938067,-0.6129200933592825,0.5024335199163281,-0.48958204885173373,-0.014373964626665908,-0.6523555707067599
2018-12-24 01:00:00,-0.6131361256894445,-0.6068948432036815,-0.6184895110906392,-0.6109844412828251,0.1918850910121449,-0.8907653630585449,-0.5298864125381125,-0.6622979996381642
2018-12-24 02:00:00,-0.6109366032112135,-0.6057518083135269,-0.6102130178534301,-0.6050015166828626,0.5257246520841302,-0.2999317548631669,0.12882393757105365,-0.5429888524626045
2018-12-24 03:00:00,-0.6049539020704213,-0.5995090792980656,-0.6092444920490753,-0.6027139278652286,0.1996488017349785,-0.7375862794522627,-0.4153280907799177,-0.5728161392565194
2018-12-24 04:00:00,-0.6026663986930584,-0.5979264156040064,-0.6090683964482844,-0.6013061809005321,0.12201169450881622,-0.8542941526760413,-0.6444447342963071,-0.49327670780578164
2018-12-24 05:00:00,-0.6013466852061201,-0.5981022671255678,-0.608364014045117,-0.6020100543828814,-0.05655365211093347,-0.7813517319111797,-0.7112704219883408,-0.32425541597379687
2018-12-24 06:00:00,-0.6018745706008953,-0.6045208476625906,-0.6084520618455134,-0.6110724254681174,-0.8096335922031123,-0.256166302404323,-0.6635377879225616,0.34188732242353337
2018-12-24 07:00:00,-0.6111125650094712,-0.6058397340743087,-0.6095086354502626,-0.6134479984710435,-0.20406415584025783,-0.23428357617471865,0.22428920570280306,-0.5529312813938101
2018-12-24 08:00:00,-0.6134000683868321,-0.6090050614624292,-0.6021126202170118,-0.5942674460770476,1.6902812604740798,0.6410254730035463,1.274407155151855,-0.4535069920807609
2018-12-24 09:00:00,-0.5940442705783877,-0.5914199093061999,-0.5945405093829702,-0.598402702785845,-0.38262950246022914,-0.19051812371594765,-0.004827437813681806,-0.25465841345466245
2018-12-24 10:00:00,-0.598355334635724,-0.5913319835454202,-0.5911946929679276,-0.591627920518239,0.5955980485876141,0.07936883311418576,0.8257203949327285,-0.7517798600197947
2018-12-24 11:00:00,-0.5915808054027669,-0.590716503219952,-0.5964775609916778,-0.5961151139682109,-0.39815692390535296,-0.4093453860103862,-0.4821537784723332,-0.055809834828365205
2018-12-24 12:00:00,-0.5961558121574909,-0.5961679003883816,-0.5972699911952398,-0.5912759837770664,0.43256012341276656,-0.02275055595669319,-0.07165312550571547,0.04361445448448515
2018-12-24 13:00:00,-0.5913168627053793,-0.5868477697455816,-0.5868803507485302,-0.581421755024187,0.8750916346010064,0.0647803489612865,0.5297780637242101,-0.463449421011867
2018-12-24 14:00:00,-0.5816389638011581,-0.5745381632362204,-0.5683022648650059,-0.5693679216389678,1.0847118241113805,0.5826715363918031,1.4939772718550697,-0.7617222889511647
2018-12-24 15:00:00,-0.5693216379230563,-0.5863202151808932,-0.5720002724816322,-0.5823015968771226,-1.14347315327502,1.2537418074283828,-0.2434906081429598,1.9625032382263343
2018-12-24 16:00:00,-0.582430791893321,-0.5819239271418364,-0.582213817327551,-0.5779903717977369,0.39374156979991837,0.042897622731682156,0.07154477669181311,-0.016040119103344415
