DATE_TIME,OPEN,LOW,HIGH,CLOSE,BC-BO,BH-BL,BH-BO,BO-BL
2005-05-11 18:00:00,1.2812,1.27888,1.2812,1.27993,-0.0012699999999998,0.0023199999999998,0.0,0.0023199999999998
2005-05-11 19:00:00,1.27993,1.2795,1.2808,1.2804,0.0004699999999999,0.0012999999999998,0.0008699999999999,0.0004299999999999
2005-05-11 20:00:00,1.2804,1.2803,1.28153,1.28153,0.00113,0.00123,0.00113,9.9999999999989e-05
2005-05-11 21:00:00,1.28143,1.27983,1.28153,1.28053,-0.0009000000000001,0.0017,9.9999999999989e-05,0.0016
2005-05-11 22:00:00,1.28043,1.28003,1.28153,1.28113,0.0007000000000001,0.0015,0.0011000000000001,0.0003999999999999
2005-05-11 23:00:00,1.28113,1.2801,1.28133,1.2803,-0.0008300000000001,0.00123,0.0001999999999999,0.00103
2005-05-12 00:00:00,1.2802,1.279,1.2803,1.2794,-0.0007999999999999,0.0013,9.9999999999989e-05,0.0012
2005-05-12 01:00:00,1.2793,1.2786,1.2798,1.2792,-0.0001000000000002,0.0012,0.0004999999999999,0.0007000000000001
2005-05-12 02:00:00,1.2791,1.279,1.27995,1.27935,0.00025,0.00095,0.00085,9.9999999999989e-05
2005-05-12 03:00:00,1.2794,1.27935,1.28065,1.28065,0.0012499999999999,0.0013,0.0012499999999999,5.000000000010552e-05
2005-05-12 04:00:00,1.28065,1.27885,1.28075,1.27905,-0.0016,0.0019,9.9999999999989e-05,0.0018
2005-05-12 05:00:00,1.27905,1.27865,1.27965,1.27875,-0.0002999999999999,0.0009999999999998,0.0005999999999999,0.0003999999999999
2005-05-12 06:00:00,1.27885,1.27515,1.27935,1.27535,-0.0035,0.0041999999999999,0.0004999999999999,0.0037
2005-05-12 07:00:00,1.2757,1.2742,1.27665,1.2764,0.0006999999999999,0.00245,0.00095,0.0015
2005-05-12 08:00:00,1.2763,1.2753,1.2769,1.2769,0.0005999999999999,0.0015999999999998,0.0005999999999999,0.0009999999999998
2005-05-12 09:00:00,1.2769,1.2765,1.2776,1.27685,-4.999999999988347e-05,0.0011000000000001,0.0007000000000001,0.0003999999999999
2005-05-12 10:00:00,1.27685,1.27665,1.2776,1.2774,0.00055,0.00095,0.00075,0.0001999999999999
2005-05-12 11:00:00,1.2774,1.2763,1.2776,1.27685,-0.00055,0.0013,0.0001999999999999,0.0011000000000001
2005-05-12 12:00:00,1.27685,1.26953,1.27725,1.27123,-0.0056199999999999,0.0077199999999999,0.0003999999999999,0.0073199999999999
2005-05-12 13:00:00,1.27133,1.27063,1.27233,1.27103,-0.0002999999999999,0.0017,0.0009999999999998,0.0007000000000001
2005-05-12 14:00:00,1.27103,1.26923,1.27153,1.27123,0.0001999999999999,0.0022999999999999,0.0004999999999999,0.0018
2005-05-12 15:00:00,1.27113,1.27043,1.27213,1.27063,-0.0005000000000001,0.0017,0.0009999999999998,0.0007000000000001
2005-05-12 16:00:00,1.27063,1.27013,1.27133,1.27043,-0.0001999999999999,0.0012,0.0007000000000001,0.0004999999999999
2005-05-12 17:00:00,1.27033,1.27023,1.27143,1.27053,0.0001999999999999,0.0012,0.0011000000000001,9.9999999999989e-05
2005-05-12 18:00:00,1.27053,1.26943,1.27123,1.27053,0.0,0.0018,0.0007000000000001,0.0010999999999998
2005-05-12 19:00:00,1.27048,1.26973,1.27073,1.27043,-5.000000000010552e-05,0.0009999999999998,0.0002499999999998,0.00075
2005-05-12 20:00:00,1.27043,1.26843,1.27043,1.26933,-0.0010999999999998,0.002,0.0,0.002
2005-05-12 21:00:00,1.26933,1.2666,1.26958,1.26773,-0.0016,0.0029799999999999,0.0002499999999998,0.0027300000000001
2005-05-12 22:00:00,1.26773,1.26753,1.26873,1.26763,-9.9999999999989e-05,0.0011999999999998,0.0009999999999998,0.0001999999999999
2005-05-12 23:00:00,1.26763,1.26713,1.26825,1.26815,0.00052,0.00112,0.00062,0.0004999999999999
2005-05-13 00:00:00,1.26805,1.26745,1.26865,1.26755,-0.0004999999999999,0.0012,0.0006000000000001,0.0005999999999999
2005-05-13 01:00:00,1.26765,1.26735,1.26835,1.26835,0.0007000000000001,0.0010000000000001,0.0007000000000001,0.0002999999999999
2005-05-13 02:00:00,1.26835,1.26805,1.26865,1.26825,-9.9999999999989e-05,0.0006000000000001,0.0002999999999999,0.0003000000000001
2005-05-13 03:00:00,1.26825,1.26665,1.26835,1.26745,-0.0008000000000001,0.0017,9.9999999999989e-05,0.0016
2005-05-13 04:00:00,1.26735,1.26695,1.2678,1.26695,-0.0003999999999999,0.00085,0.00045,0.0003999999999999
2005-05-13 05:00:00,1.26695,1.26645,1.26755,1.2672,0.00025,0.0010999999999998,0.0005999999999999,0.0004999999999999
2005-05-13 06:00:00,1.2672,1.2669,1.2687,1.26767,0.0004699999999999,0.0018,0.0014999999999998,0.0003000000000001
2005-05-13 07:00:00,1.26767,1.26677,1.2683,1.26737,-0.0002999999999999,0.00153,0.0006299999999999,0.0009000000000001
2005-05-13 08:00:00,1.26737,1.26587,1.26797,1.26597,-0.0014,0.0020999999999999,0.0005999999999999,0.0015
2005-05-13 09:00:00,1.26597,1.2635,1.26689,1.2635,-0.0024699999999999,0.00339,0.00092,0.0024699999999999
2005-05-13 10:00:00,1.2635,1.26265,1.2644,1.26275,-0.00075,0.0017499999999999,0.0008999999999999,0.00085
2005-05-13 11:00:00,1.26305,1.26215,1.26345,1.2629,-0.00015,0.0012999999999998,0.0003999999999999,0.0008999999999999
2005-05-13 12:00:00,1.26295,1.26155,1.26375,1.26305,9.9999999999989e-05,0.0021999999999999,0.0007999999999999,0.0014
2005-05-13 13:00:00,1.26295,1.26225,1.265,1.26265,-0.0002999999999999,0.0027499999999998,0.0020499999999998,0.0006999999999999
2005-05-13 14:00:00,1.26275,1.26205,1.26473,1.26463,0.0018799999999998,0.00268,0.0019799999999998,0.0007000000000001
2005-05-13 15:00:00,1.26453,1.26263,1.26463,1.26423,-0.0002999999999999,0.002,9.9999999999989e-05,0.0019
2005-05-13 16:00:00,1.26423,1.26233,1.26433,1.26263,-0.0016,0.002,9.9999999999989e-05,0.0019
2005-05-13 17:00:00,1.26263,1.26233,1.26333,1.26263,0.0,0.0010000000000001,0.0007000000000001,0.0002999999999999
2005-05-13 18:00:00,1.26253,1.26173,1.26313,1.26208,-0.0004499999999998,0.0014,0.0006000000000001,0.0007999999999999
2005-05-13 19:00:00,1.26213,1.26093,1.26223,1.2618,-0.0003299999999999,0.0012999999999998,9.9999999999989e-05,0.0011999999999998
2005-05-13 20:00:00,1.2618,1.2616,1.2629,1.2628,0.0009999999999998,0.0012999999999998,0.0010999999999998,0.0001999999999999
2005-05-15 21:00:00,1.2625,1.26165,1.2625,1.26205,-0.00045,0.00085,0.0,0.00085
2005-05-15 22:00:00,1.26205,1.25895,1.2621,1.25955,-0.0024999999999999,0.0031499999999999,5.000000000010552e-05,0.0030999999999998
2005-05-15 23:00:00,1.25965,1.25765,1.26005,1.25995,0.0002999999999999,0.0023999999999999,0.0003999999999999,0.002
2005-05-16 00:00:00,1.26035,1.2593,1.2609,1.2605,0.0001499999999998,0.0015999999999998,0.0005499999999998,0.0010499999999999
2005-05-16 01:00:00,1.2605,1.2601,1.2606,1.2605,0.0,0.0004999999999999,9.9999999999989e-05,0.0003999999999999
2005-05-16 02:00:00,1.2605,1.2598,1.2607,1.2604,-9.9999999999989e-05,0.0008999999999999,0.0001999999999999,0.0006999999999999
2005-05-16 03:00:00,1.2605,1.2601,1.2607,1.2604,-9.9999999999989e-05,0.0005999999999999,0.0001999999999999,0.0003999999999999
2005-05-16 04:00:00,1.2605,1.2597,1.2606,1.2604,-9.9999999999989e-05,0.0008999999999999,9.9999999999989e-05,0.0007999999999999
2005-05-16 05:00:00,1.2604,1.2602,1.2615,1.26055,0.00015,0.0013,0.0011000000000001,0.0001999999999999
2005-05-16 06:00:00,1.26065,1.25815,1.2607,1.2596,-0.0010499999999999,0.0025499999999998,4.999999999988347e-05,0.0024999999999999
2005-05-16 07:00:00,1.2596,1.2585,1.2601,1.2592,-0.0003999999999999,0.0016,0.0004999999999999,0.0011000000000001
2005-05-16 08:00:00,1.2592,1.259,1.2608,1.2606,0.0013999999999998,0.0018,0.0015999999999998,0.0002000000000002
2005-05-16 09:00:00,1.2606,1.2602,1.2629,1.2613,0.0007000000000001,0.0026999999999999,0.0022999999999999,0.0003999999999999
2005-05-16 10:00:00,1.2613,1.2601,1.2621,1.26025,-0.0010499999999999,0.002,0.0007999999999999,0.0012
2005-05-16 11:00:00,1.26025,1.26015,1.26085,1.26075,0.0004999999999999,0.0006999999999999,0.0005999999999999,9.9999999999989e-05
2005-05-16 12:00:00,1.26075,1.26012,1.26257,1.26042,-0.0003299999999999,0.00245,0.0018199999999999,0.0006300000000001
2005-05-16 13:00:00,1.26042,1.26042,1.2646,1.26356,0.0031399999999999,0.0041799999999998,0.0041799999999998,0.0
2005-05-16 14:00:00,1.26356,1.26177,1.26448,1.26226,-0.0013,0.0027099999999999,0.00092,0.0017899999999999
2005-05-16 15:00:00,1.26216,1.26196,1.264,1.26278,0.00062,0.00204,0.00184,0.0001999999999999
2005-05-16 16:00:00,1.26278,1.26278,1.2643,1.26358,0.0007999999999999,0.0015199999999999,0.0015199999999999,0.0
2005-05-16 17:00:00,1.26358,1.26248,1.26398,1.26266,-0.00092,0.0015,0.0004000000000001,0.0010999999999998
2005-05-16 18:00:00,1.26266,1.26256,1.26416,1.26336,0.0007000000000001,0.0016,0.0015,9.9999999999989e-05
2005-05-16 19:00:00,1.26336,1.26326,1.26376,1.26356,0.0001999999999999,0.0004999999999999,0.0003999999999999,9.9999999999989e-05
2005-05-16 20:00:00,1.26356,1.26316,1.26506,1.26406,0.0004999999999999,0.0019,0.0015,0.0003999999999999
2005-05-16 21:00:00,1.26416,1.26246,1.26426,1.26336,-0.0007999999999999,0.0018,9.9999999999989e-05,0.0017
2005-05-16 22:00:00,1.26326,1.26266,1.26416,1.26371,0.00045,0.0015,0.0008999999999999,0.0006000000000001
2005-05-16 23:00:00,1.26371,1.26231,1.26371,1.26251,-0.0012,0.0014,0.0,0.0014
2005-05-17 00:00:00,1.26251,1.26091,1.26261,1.26101,-0.0015,0.0017,9.9999999999989e-05,0.0016
2005-05-17 01:00:00,1.26101,1.26051,1.26171,1.26131,0.0002999999999999,0.0012,0.0007000000000001,0.0004999999999999
2005-05-17 02:00:00,1.26131,1.26121,1.26301,1.26281,0.0015,0.0018,0.0017,9.9999999999989e-05
2005-05-17 03:00:00,1.26281,1.26261,1.26351,1.26281,0.0,0.0008999999999999,0.0006999999999999,0.0001999999999999
2005-05-17 04:00:00,1.26281,1.26251,1.26321,1.26321,0.0003999999999999,0.0006999999999999,0.0003999999999999,0.0002999999999999
2005-05-17 05:00:00,1.26321,1.2631,1.26498,1.2637,0.0004900000000001,0.0018800000000001,0.00177,0.00011
2005-05-17 06:00:00,1.2637,1.26245,1.26385,1.26305,-0.00065,0.0013999999999998,0.0001499999999998,0.0012499999999999
2005-05-17 07:00:00,1.26305,1.26205,1.26345,1.26215,-0.0008999999999999,0.0014,0.0003999999999999,0.0010000000000001
2005-05-17 08:00:00,1.26215,1.26205,1.2663,1.2658,0.0036499999999999,0.00425,0.0041499999999998,0.0001000000000002
2005-05-17 09:00:00,1.2658,1.2644,1.2659,1.2645,-0.0013,0.0015,9.9999999999989e-05,0.0014
2005-05-17 10:00:00,1.2645,1.26345,1.2651,1.26355,-0.00095,0.0016499999999999,0.0005999999999999,0.0010499999999999
2005-05-17 11:00:00,1.26345,1.26305,1.26415,1.26335,-9.9999999999989e-05,0.0011000000000001,0.0007000000000001,0.0003999999999999
2005-05-17 12:00:00,1.26325,1.26096,1.26405,1.26166,-0.0015899999999999,0.0030899999999998,0.0007999999999999,0.0022899999999999
2005-05-17 13:00:00,1.26166,1.26166,1.26381,1.26328,0.0016199999999999,0.00215,0.00215,0.0
2005-05-17 14:00:00,1.26328,1.26201,1.26363,1.26313,-0.0001499999999998,0.0016199999999999,0.00035,0.0012699999999998
2005-05-17 15:00:00,1.26313,1.26263,1.26453,1.2643,0.0011699999999998,0.0019,0.0013999999999998,0.0005000000000001
2005-05-17 16:00:00,1.2643,1.26393,1.26473,1.26433,2.999999999997449e-05,0.0007999999999999,0.0004299999999999,0.0003699999999999
2005-05-17 17:00:00,1.26433,1.26388,1.26458,1.26398,-0.0003499999999998,0.0007000000000001,0.00025,0.00045
2005-05-17 18:00:00,1.26398,1.26173,1.26518,1.26173,-0.00225,0.0034499999999999,0.0011999999999998,0.00225
2005-05-17 19:00:00,1.26183,1.25953,1.26243,1.25983,-0.002,0.0028999999999999,0.0005999999999999,0.0022999999999999
2005-05-17 20:00:00,1.25983,1.25983,1.26063,1.26053,0.0006999999999999,0.0007999999999999,0.0007999999999999,0.0
2005-05-17 21:00:00,1.26053,1.25993,1.26113,1.26083,0.0002999999999999,0.0012,0.0006000000000001,0.0005999999999999
2005-05-17 22:00:00,1.26083,1.25943,1.26083,1.26001,-0.0008199999999998,0.0013999999999998,0.0,0.0013999999999998
2005-05-17 23:00:00,1.26001,1.25881,1.26031,1.25909,-0.00092,0.0015,0.0002999999999999,0.0012
2005-05-18 00:00:00,1.25909,1.25849,1.25989,1.25926,0.00017,0.0013999999999998,0.0007999999999999,0.0005999999999999
2005-05-18 01:00:00,1.25936,1.25906,1.26081,1.26071,0.0013499999999999,0.0017499999999999,0.0014499999999999,0.0002999999999999
2005-05-18 02:00:00,1.26071,1.26005,1.26125,1.2608,8.999999999992347e-05,0.0012,0.0005399999999999,0.0006600000000001
2005-05-18 03:00:00,1.2608,1.26038,1.26123,1.26103,0.0002300000000001,0.00085,0.0004300000000001,0.0004199999999998
2005-05-18 04:00:00,1.26113,1.2602,1.26135,1.2605,-0.0006300000000001,0.0011499999999999,0.0002199999999998,0.00093
2005-05-18 05:00:00,1.2605,1.2602,1.2613,1.2609,0.0003999999999999,0.0011000000000001,0.0008000000000001,0.0002999999999999
2005-05-18 06:00:00,1.2608,1.2607,1.26271,1.26225,0.0014500000000001,0.00201,0.00191,9.9999999999989e-05
2005-05-18 07:00:00,1.26225,1.2616,1.26265,1.26255,0.0002999999999999,0.0010499999999999,0.0003999999999999,0.00065
2005-05-18 08:00:00,1.26255,1.26175,1.26295,1.26175,-0.0008000000000001,0.0012,0.0003999999999999,0.0008000000000001
2005-05-18 09:00:00,1.26175,1.2604,1.26185,1.26151,-0.00024,0.0014499999999999,9.9999999999989e-05,0.0013499999999999
2005-05-18 10:00:00,1.26151,1.26101,1.26161,1.26101,-0.0004999999999999,0.0005999999999999,9.9999999999989e-05,0.0004999999999999
2005-05-18 11:00:00,1.26101,1.26071,1.26265,1.26255,0.00154,0.00194,0.00164,0.0002999999999999
2005-05-18 12:00:00,1.26255,1.26077,1.2659,1.265,0.0024499999999998,0.00513,0.0033499999999999,0.0017800000000001
2005-05-18 13:00:00,1.2651,1.2608,1.2652,1.26175,-0.0033499999999999,0.0044000000000001,0.0001000000000002,0.0042999999999999
2005-05-18 14:00:00,1.26175,1.26165,1.26473,1.26383,0.00208,0.0030799999999999,0.0029799999999999,9.9999999999989e-05
2005-05-18 15:00:00,1.26383,1.26323,1.26693,1.26583,0.002,0.0036999999999998,0.0030999999999998,0.0005999999999999
2005-05-18 16:00:00,1.26583,1.26463,1.26743,1.26703,0.0012,0.0028000000000001,0.0016,0.0012
2005-05-18 17:00:00,1.26708,1.26653,1.26883,1.26773,0.00065,0.0022999999999999,0.0017499999999999,0.00055
2005-05-18 18:00:00,1.26773,1.26713,1.26863,1.26713,-0.0005999999999999,0.0014999999999998,0.0008999999999999,0.0005999999999999
2005-05-18 19:00:00,1.26703,1.26703,1.26808,1.26803,0.0009999999999998,0.0010499999999999,0.0010499999999999,0.0
2005-05-18 20:00:00,1.26803,1.26763,1.26873,1.26773,-0.0002999999999999,0.0010999999999998,0.0006999999999999,0.0003999999999999
2005-05-18 21:00:00,1.26773,1.26703,1.26813,1.26763,-9.9999999999989e-05,0.0010999999999998,0.0003999999999999,0.0006999999999999
2005-05-18 22:00:00,1.26763,1.2671,1.26828,1.26768,4.999999999988347e-05,0.0011800000000001,0.00065,0.0005300000000001
2005-05-18 23:00:00,1.26768,1.26695,1.26778,1.26715,-0.0005299999999999,0.0008299999999998,9.9999999999989e-05,0.0007299999999998
2005-05-19 00:00:00,1.26715,1.26695,1.26903,1.26813,0.0009799999999999,0.00208,0.0018800000000001,0.0001999999999999
2005-05-19 01:00:00,1.26813,1.26733,1.26823,1.26773,-0.0003999999999999,0.0008999999999999,9.9999999999989e-05,0.0007999999999999
2005-05-19 02:00:00,1.26773,1.26753,1.26893,1.26843,0.0006999999999999,0.0013999999999998,0.0011999999999998,0.0001999999999999
2005-05-19 03:00:00,1.26843,1.26733,1.26893,1.26823,-0.0001999999999999,0.0015999999999998,0.0004999999999999,0.0010999999999998
2005-05-19 04:00:00,1.26823,1.26723,1.26853,1.26733,-0.0008999999999999,0.0012999999999998,0.0002999999999999,0.0009999999999998
2005-05-19 05:00:00,1.26743,1.2666,1.26743,1.267,-0.0004300000000001,0.0008300000000001,0.0,0.0008300000000001
2005-05-19 06:00:00,1.267,1.267,1.2683,1.26785,0.00085,0.0013,0.0013,0.0
2005-05-19 07:00:00,1.26785,1.26595,1.26815,1.26645,-0.0013999999999998,0.0022000000000002,0.0003000000000001,0.0019
2005-05-19 08:00:00,1.26635,1.26545,1.26655,1.26565,-0.0007000000000001,0.0011000000000001,0.0001999999999999,0.0009000000000001
2005-05-19 09:00:00,1.26565,1.2643,1.26565,1.26515,-0.0004999999999999,0.0013499999999999,0.0,0.0013499999999999
2005-05-19 10:00:00,1.26515,1.26425,1.26565,1.26455,-0.0005999999999999,0.0013999999999998,0.0004999999999999,0.0008999999999999
2005-05-19 11:00:00,1.26455,1.26315,1.26535,1.26345,-0.0011000000000001,0.0021999999999999,0.0007999999999999,0.0014
2005-05-19 12:00:00,1.26345,1.26253,1.26421,1.26293,-0.0005199999999998,0.0016800000000001,0.00076,0.00092
2005-05-19 13:00:00,1.26293,1.26153,1.26303,1.26245,-0.00048,0.0015,9.9999999999989e-05,0.0014
2005-05-19 14:00:00,1.26245,1.26133,1.26303,1.26173,-0.00072,0.0017,0.00058,0.00112
2005-05-19 15:00:00,1.26173,1.26173,1.26323,1.26248,0.00075,0.0015,0.0015,0.0
2005-05-19 16:00:00,1.26293,1.26033,1.26363,1.26283,-0.0001000000000002,0.0033,0.0006999999999999,0.0026000000000001
2005-05-19 17:00:00,1.26273,1.26273,1.26433,1.26373,0.0010000000000001,0.0016,0.0016,0.0
2005-05-19 18:00:00,1.26363,1.26243,1.26403,1.26403,0.0003999999999999,0.0016,0.0003999999999999,0.0012
2005-05-19 19:00:00,1.26393,1.26293,1.26413,1.26333,-0.0005999999999999,0.0011999999999998,0.0001999999999999,0.0009999999999998
2005-05-19 20:00:00,1.26333,1.26313,1.26433,1.26433,0.0009999999999998,0.0011999999999998,0.0009999999999998,0.0001999999999999
2005-05-19 21:00:00,1.26433,1.26333,1.26473,1.26363,-0.0006999999999999,0.0013999999999998,0.0003999999999999,0.0009999999999998
2005-05-19 22:00:00,1.26373,1.26255,1.26373,1.26335,-0.00038,0.0011799999999999,0.0,0.0011799999999999
2005-05-19 23:00:00,1.26335,1.2628,1.26375,1.2631,-0.00025,0.00095,0.0003999999999999,0.00055
2005-05-20 00:00:00,1.2631,1.2628,1.2638,1.2637,0.0006000000000001,0.0010000000000001,0.0007000000000001,0.0002999999999999
2005-05-20 01:00:00,1.26385,1.2636,1.2642,1.2642,0.00035,0.0005999999999999,0.00035,0.0002499999999998
2005-05-20 02:00:00,1.2642,1.264,1.26495,1.26455,0.00035,0.00095,0.00075,0.0001999999999999
2005-05-20 03:00:00,1.26455,1.2642,1.26495,1.26435,-0.0001999999999999,0.00075,0.0003999999999999,0.00035
2005-05-20 04:00:00,1.26435,1.26345,1.26535,1.26365,-0.0007000000000001,0.0019,0.0009999999999998,0.0009000000000001
2005-05-20 05:00:00,1.26375,1.26325,1.26435,1.26405,0.0002999999999999,0.0011000000000001,0.0006000000000001,0.0004999999999999
2005-05-20 06:00:00,1.26405,1.26235,1.26425,1.26335,-0.0006999999999999,0.0019,0.0002000000000002,0.0016999999999998
2005-05-20 07:00:00,1.26335,1.2629,1.26415,1.2635,0.00015,0.0012500000000001,0.0008000000000001,0.00045
2005-05-20 08:00:00,1.2636,1.2636,1.265,1.26396,0.0003599999999999,0.0013999999999998,0.0013999999999998,0.0
2005-05-20 09:00:00,1.26386,1.26313,1.26413,1.26363,-0.0002299999999999,0.0009999999999998,0.0002699999999999,0.0007299999999998
2005-05-20 10:00:00,1.26363,1.26285,1.26375,1.26285,-0.00078,0.0008999999999999,0.0001199999999998,0.00078
2005-05-20 11:00:00,1.26295,1.26101,1.26295,1.262,-0.00095,0.00194,0.0,0.00194
2005-05-20 12:00:00,1.262,1.2577,1.2621,1.2581,-0.0039,0.0043999999999999,9.9999999999989e-05,0.0042999999999999
2005-05-20 13:00:00,1.2582,1.25515,1.2582,1.25535,-0.00285,0.0030499999999999,0.0,0.0030499999999999
2005-05-20 14:00:00,1.25535,1.25433,1.25623,1.25453,-0.00082,0.0019,0.0008799999999999,0.00102
2005-05-20 15:00:00,1.25463,1.25353,1.25573,1.25513,0.0005000000000001,0.0021999999999999,0.0011000000000001,0.0010999999999998
2005-05-20 16:00:00,1.25523,1.25433,1.25623,1.25503,-0.0001999999999999,0.0019,0.0009999999999998,0.0009000000000001
2005-05-20 17:00:00,1.25493,1.25423,1.25673,1.25513,0.0001999999999999,0.0024999999999999,0.0017999999999998,0.0007000000000001
2005-05-20 18:00:00,1.25508,1.25383,1.25583,1.25543,0.00035,0.002,0.00075,0.0012499999999999
2005-05-20 19:00:00,1.25543,1.25513,1.25583,1.2555,7.00000000000145e-05,0.0006999999999999,0.0003999999999999,0.0002999999999999
2005-05-20 20:00:00,1.2555,1.2549,1.256,1.2554,-9.9999999999989e-05,0.0011000000000001,0.0004999999999999,0.0006000000000001
2005-05-22 21:00:00,1.25465,1.25405,1.2548,1.25405,-0.0005999999999999,0.0007499999999998,0.0001499999999998,0.0005999999999999
2005-05-22 22:00:00,1.2541,1.2541,1.25505,1.25495,0.00085,0.00095,0.00095,0.0
2005-05-22 23:00:00,1.25495,1.25415,1.2552,1.2549,-5.000000000010552e-05,0.0010499999999999,0.00025,0.0007999999999999
2005-05-23 00:00:00,1.25515,1.255,1.2558,1.2556,0.00045,0.0008000000000001,0.00065,0.00015
2005-05-23 01:00:00,1.2556,1.2556,1.2563,1.2561,0.0004999999999999,0.0006999999999999,0.0006999999999999,0.0
2005-05-23 02:00:00,1.2561,1.25565,1.2562,1.25615,5.000000000010552e-05,0.00055,9.9999999999989e-05,0.00045
2005-05-23 03:00:00,1.25615,1.25605,1.2565,1.2565,0.0003499999999998,0.0004499999999998,0.0003499999999998,9.9999999999989e-05
2005-05-23 04:00:00,1.25655,1.25575,1.2567,1.25595,-0.0006000000000001,0.00095,0.0001499999999998,0.0008000000000001
2005-05-23 05:00:00,1.2559,1.2553,1.256,1.2557,-0.0001999999999999,0.0006999999999999,9.9999999999989e-05,0.0005999999999999
2005-05-23 06:00:00,1.2557,1.25355,1.2562,1.25385,-0.0018500000000001,0.00265,0.0004999999999999,0.00215
2005-05-23 07:00:00,1.25385,1.25375,1.2562,1.2559,0.0020500000000001,0.00245,0.00235,9.9999999999989e-05
2005-05-23 08:00:00,1.2559,1.25444,1.256,1.25454,-0.00136,0.00156,9.9999999999989e-05,0.00146
2005-05-23 09:00:00,1.25454,1.25454,1.2553,1.25515,0.0006099999999999,0.00076,0.00076,0.0
2005-05-23 10:00:00,1.25515,1.25445,1.25605,1.25455,-0.0005999999999999,0.0016,0.0009000000000001,0.0006999999999999
2005-05-23 11:00:00,1.25465,1.25445,1.25565,1.25525,0.0005999999999999,0.0011999999999998,0.0009999999999998,0.0001999999999999
2005-05-23 12:00:00,1.25525,1.25445,1.2564,1.2556,0.00035,0.0019499999999998,0.0011499999999999,0.0007999999999999
2005-05-23 13:00:00,1.2556,1.25535,1.2579,1.2576,0.002,0.00255,0.0022999999999999,0.00025
2005-05-23 14:00:00,1.2576,1.2573,1.2597,1.2578,0.0001999999999999,0.0023999999999999,0.0020999999999999,0.0002999999999999
2005-05-23 15:00:00,1.2579,1.25696,1.2583,1.25736,-0.0005399999999999,0.0013399999999998,0.0003999999999999,0.0009399999999999
2005-05-23 16:00:00,1.25736,1.25536,1.25736,1.25616,-0.0012,0.002,0.0,0.002
2005-05-23 17:00:00,1.25616,1.25606,1.25836,1.2581,0.00194,0.0022999999999999,0.0021999999999999,9.9999999999989e-05
2005-05-23 18:00:00,1.258,1.2574,1.2583,1.2577,-0.0002999999999999,0.0008999999999999,0.0002999999999999,0.0005999999999999
2005-05-23 19:00:00,1.2577,1.2575,1.2583,1.2583,0.0005999999999999,0.0007999999999999,0.0005999999999999,0.0001999999999999
2005-05-23 20:00:00,1.2583,1.25771,1.2587,1.25771,-0.0005899999999998,0.0009899999999998,0.0003999999999999,0.0005899999999998
2005-05-23 21:00:00,1.25781,1.25671,1.25841,1.25671,-0.0011000000000001,0.0017,0.0005999999999999,0.0011000000000001
