ts,stage,generation,candidate,VmRSS_kB,VmHWM_kB,gpu_current_B,gpu_peak_B,extra
1766782048.772,candidate_end,0,8,867024,867024,,,
1766782048.773,candidate_start,0,9,867024,867024,,,
1766782049.020,subprocess_start,0,9,867024,867024,,,{"params":{"changepoint_prior_scale":0.3135757968518528,"seasonality_prior_scale":7.606161018155433,"holidays_prior_scale":4.722507357864399,"regressors_prior_scale":7.487382527865443,"window_size":43}}
1766782349.676,candidate_start,0,1,867324,867324,,,
1766782349.920,subprocess_start,0,1,867328,867328,,,{"params":{"changepoint_prior_scale":0.3919553355510114,"seasonality_prior_scale":9.100557279357764,"holidays_prior_scale":8.939793766999038,"regressors_prior_scale":7.649286183659883,"window_size":42}}
1766782352.249,before_preprocess,0,1,666100,666100,,,
1766782352.600,after_preprocess,0,1,869676,873324,,,
1766782352.600,before_build_model,0,1,869676,873324,,,
1766782352.600,after_build_model,0,1,869676,873324,,,
1766782352.600,before_fit,0,1,869676,873324,,,{"params":{"changepoint_prior_scale":0.3919553355510114,"seasonality_prior_scale":9.100557279357764,"holidays_prior_scale":8.939793766999038,"regressors_prior_scale":7.649286183659883,"window_size":42}}
1766782353.256,subprocess_failed,0,1,867328,867328,,,{"returncode":2,"stdout_tail":"Attempting to load plugin: default_target from group: target.plugins\r\nSuccessfully loaded plugin: default_target with params: {'predicted_horizons': [1], 'target_column': 'typical_price'}\r\nAttempting to load plugin: stl_preprocessor from group: preprocessor.plugins\r\nSuccessfully loaded plugin: stl_preprocessor with params: {'window_size': 48, 'predicted_horizons': [1, 2, 3, 4, 5, 6], 'target_column': 'typical_price', 'use_returns': True, 'targets_are_denormalized': True, 'anti_naive_lock_enabled': True, 'feature_preprocessing_strategy': 'selective', 'add_window_stats': True, 'window_stats_periods': [12, 48], 'reverse_time_axis': False, 'add_multi_scale_returns': False, 'multi_scale_return_periods': [6, 24, 72], 'use_log1p_features': ['typical_price']}\r\nAttempting to load plugin: prophet from group: predictor.plugins\r\nImporting plotly failed. Interactive plots will not work.\r\n2025-12-26 15:52:30.833054: E external/local_xla/xla/stream_executor/cuda/cuda_fft.cc:467] Unable to register cuFFT factory: Attempting to register factory for plugin cuFFT when one has already been registered\r\nWARNING: All log messages before absl::InitializeLog() is called are written to STDERR\r\nE0000 00:00:1766782350.845586   87249 cuda_dnn.cc:8579] Unable to register cuDNN factory: Attempting to register factory for plugin cuDNN when one has already been registered\r\nE0000 00:00:1766782350.849581   87249 cuda_blas.cc:1407] Unable to register cuBLAS factory: Attempting to register factory for plugin cuBLAS when one has already been registered\r\nW0000 00:00:1766782350.859826   87249 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.\r\nW0000 00:00:1766782350.859848   87249 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.\r\nW0000 00:00:1766782350.859851   87249 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.\r\nW0000 00:00:1766782350.859853   87249 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.\r\n2025-12-26 15:52:30.862777: I tensorflow/core/platform/cpu_feature_guard.cc:210] This TensorFlow binary is optimized to use available CPU instructions in performance-critical operations.\r\nTo enable the following instructions: AVX2 FMA, in other operations, rebuild TensorFlow with the appropriate compiler flags.\r\nSuccessfully loaded plugin: prophet with params: {'predicted_horizons': [1], 'prophet_params': {}, 'interval_width': 0.6827, 'add_country_holidays': None, 'daily_seasonality': 'auto', 'weekly_seasonality': 'auto', 'yearly_seasonality': 'auto', 'use_regressors': False, 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 10.0, 'holidays_prior_scale': 10.0, 'regressors_prior_scale': 10.0}\r\nW0000 00:00:1766782352.321654   87249 gpu_device.cc:2341] Cannot dlopen some GPU libraries. Please make sure the missing libraries mentioned above are installed properly if you would like to use GPU. Follow the guide at https://www.tensorflow.org/install/gpu for how to download and setup the required libraries for your platform.\r\nSkipping registering GPU devices...\r\nStep 1: Load normalized CSV data\r\n  Loaded x_train_df: (7300, 1)\r\n  Loaded y_train_df: (7300, 1)\r\n  Loaded x_val_df: (1575, 1)\r\n  Loaded y_val_df: (1575, 1)\r\n  Loaded x_test_df: (1575, 1)\r\n  Loaded y_test_df: (1575, 1)\r\nStep 2: Denormalize all input datasets\r\nStep 3: Create first sliding windows from denormalized data\r\nCreating sliding windows (Size=42)... Done.\r\nStep 4: Extract baselines from sliding windows\r\nExtracting baselines for target column 'typical_price'... Done.\r\nStep 5: Calculate targets from baselines\r\nStep 6: Create second sliding windows from normalized data\r\nCreating sliding windows (Size=42)... Done.\r\nStep 6b: Applying log1p to features: ['typical_price']\r\n  Found features at indices [0]: ['typical_price']\r\n  Applied symmetric log1p (sign(x)*log1p(|x|)) to X_train to handle negative normalized values\r\n  Applied symmetric log1p (sign(x)*log1p(|x|)) to X_val to handle negative normalized values\r\n  Applied symmetric log1p (sign(x)*log1p(|x|)) to X_test to handle negative normalized values\r\nStep 7: Align sliding windows with target data\r\n  Aligning sliding windows with target data...\r\n    train target length: 7253\r\n    val target length: 1528\r\n    test target length: 1528\r\n    Trimmed X_train from 7259 to 7253 samples\r\n    Trimmed X_val from 1534 to 1528 samples\r\n    Trimmed X_test from 1534 to 1528 samples\r\n\r\nPreprocessing Summary:\r\n  X_train shape: (7253, 42, 1)\r\n  X_val shape: (1528, 42, 1)\r\n  X_test shape: (1528, 42, 1)\r\n  Feature names: 1\r\n  Predicted horizons: [1, 2, 3, 4, 5, 6]\r\n  Target normalization parameters available: 0\r\n  Baseline train length: 7259\r\n  Baseline val length: 1534\r\n  Baseline test length: 1534\r\nNo columns specified for exclusion\r\n"}
1766782353.256,candidate_end,0,1,867332,867332,,,
1766782353.256,candidate_start,0,2,867332,867332,,,
1766782353.498,subprocess_start,0,2,867332,867332,,,{"params":{"changepoint_prior_scale":0.32475682609432116,"seasonality_prior_scale":1.392580055000565,"holidays_prior_scale":3.082560660333169,"regressors_prior_scale":0.5154089314978245,"window_size":40}}
1766782355.839,before_preprocess,0,2,666160,666160,,,
1766782356.194,after_preprocess,0,2,869512,873028,,,
1766782356.194,before_build_model,0,2,869512,873028,,,
1766782356.194,after_build_model,0,2,869512,873028,,,
1766782356.194,before_fit,0,2,869512,873028,,,{"params":{"changepoint_prior_scale":0.32475682609432116,"seasonality_prior_scale":1.392580055000565,"holidays_prior_scale":3.082560660333169,"regressors_prior_scale":0.5154089314978245,"window_size":40}}
1766782356.864,subprocess_failed,0,2,867332,867332,,,{"returncode":2,"stdout_tail":"Attempting to load plugin: default_target from group: target.plugins\r\nSuccessfully loaded plugin: default_target with params: {'predicted_horizons': [1], 'target_column': 'typical_price'}\r\nAttempting to load plugin: stl_preprocessor from group: preprocessor.plugins\r\nSuccessfully loaded plugin: stl_preprocessor with params: {'window_size': 48, 'predicted_horizons': [1, 2, 3, 4, 5, 6], 'target_column': 'typical_price', 'use_returns': True, 'targets_are_denormalized': True, 'anti_naive_lock_enabled': True, 'feature_preprocessing_strategy': 'selective', 'add_window_stats': True, 'window_stats_periods': [12, 48], 'reverse_time_axis': False, 'add_multi_scale_returns': False, 'multi_scale_return_periods': [6, 24, 72], 'use_log1p_features': ['typical_price']}\r\nAttempting to load plugin: prophet from group: predictor.plugins\r\nImporting plotly failed. Interactive plots will not work.\r\n2025-12-26 15:52:34.418810: E external/local_xla/xla/stream_executor/cuda/cuda_fft.cc:467] Unable to register cuFFT factory: Attempting to register factory for plugin cuFFT when one has already been registered\r\nWARNING: All log messages before absl::InitializeLog() is called are written to STDERR\r\nE0000 00:00:1766782354.431804   87303 cuda_dnn.cc:8579] Unable to register cuDNN factory: Attempting to register factory for plugin cuDNN when one has already been registered\r\nE0000 00:00:1766782354.436053   87303 cuda_blas.cc:1407] Unable to register cuBLAS factory: Attempting to register factory for plugin cuBLAS when one has already been registered\r\nW0000 00:00:1766782354.446503   87303 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.\r\nW0000 00:00:1766782354.446523   87303 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.\r\nW0000 00:00:1766782354.446526   87303 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.\r\nW0000 00:00:1766782354.446529   87303 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.\r\n2025-12-26 15:52:34.449466: I tensorflow/core/platform/cpu_feature_guard.cc:210] This TensorFlow binary is optimized to use available CPU instructions in performance-critical operations.\r\nTo enable the following instructions: AVX2 FMA, in other operations, rebuild TensorFlow with the appropriate compiler flags.\r\nSuccessfully loaded plugin: prophet with params: {'predicted_horizons': [1], 'prophet_params': {}, 'interval_width': 0.6827, 'add_country_holidays': None, 'daily_seasonality': 'auto', 'weekly_seasonality': 'auto', 'yearly_seasonality': 'auto', 'use_regressors': False, 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 10.0, 'holidays_prior_scale': 10.0, 'regressors_prior_scale': 10.0}\r\nW0000 00:00:1766782355.912010   87303 gpu_device.cc:2341] Cannot dlopen some GPU libraries. Please make sure the missing libraries mentioned above are installed properly if you would like to use GPU. Follow the guide at https://www.tensorflow.org/install/gpu for how to download and setup the required libraries for your platform.\r\nSkipping registering GPU devices...\r\nStep 1: Load normalized CSV data\r\n  Loaded x_train_df: (7300, 1)\r\n  Loaded y_train_df: (7300, 1)\r\n  Loaded x_val_df: (1575, 1)\r\n  Loaded y_val_df: (1575, 1)\r\n  Loaded x_test_df: (1575, 1)\r\n  Loaded y_test_df: (1575, 1)\r\nStep 2: Denormalize all input datasets\r\nStep 3: Create first sliding windows from denormalized data\r\nCreating sliding windows (Size=40)... Done.\r\nStep 4: Extract baselines from sliding windows\r\nExtracting baselines for target column 'typical_price'... Done.\r\nStep 5: Calculate targets from baselines\r\nStep 6: Create second sliding windows from normalized data\r\nCreating sliding windows (Size=40)... Done.\r\nStep 6b: Applying log1p to features: ['typical_price']\r\n  Found features at indices [0]: ['typical_price']\r\n  Applied symmetric log1p (sign(x)*log1p(|x|)) to X_train to handle negative normalized values\r\n  Applied symmetric log1p (sign(x)*log1p(|x|)) to X_val to handle negative normalized values\r\n  Applied symmetric log1p (sign(x)*log1p(|x|)) to X_test to handle negative normalized values\r\nStep 7: Align sliding windows with target data\r\n  Aligning sliding windows with target data...\r\n    train target length: 7255\r\n    val target length: 1530\r\n    test target length: 1530\r\n    Trimmed X_train from 7261 to 7255 samples\r\n    Trimmed X_val from 1536 to 1530 samples\r\n    Trimmed X_test from 1536 to 1530 samples\r\n\r\nPreprocessing Summary:\r\n  X_train shape: (7255, 40, 1)\r\n  X_val shape: (1530, 40, 1)\r\n  X_test shape: (1530, 40, 1)\r\n  Feature names: 1\r\n  Predicted horizons: [1, 2, 3, 4, 5, 6]\r\n  Target normalization parameters available: 0\r\n  Baseline train length: 7261\r\n  Baseline val length: 1536\r\n  Baseline test length: 1536\r\nNo columns specified for exclusion\r\n"}
1766782356.865,candidate_end,0,2,867332,867332,,,
1766782356.865,candidate_start,0,3,867332,867332,,,
1766782357.108,subprocess_start,0,3,867332,867332,,,{"params":{"changepoint_prior_scale":0.46620805018049394,"seasonality_prior_scale":6.379942891057438,"holidays_prior_scale":4.471172816455445,"regressors_prior_scale":1.2561463245899946,"window_size":33}}
1766782359.470,before_preprocess,0,3,666180,666180,,,
1766782359.833,after_preprocess,0,3,868896,871448,,,
1766782359.833,before_build_model,0,3,868896,871448,,,
1766782359.833,after_build_model,0,3,868896,871448,,,
1766782359.833,before_fit,0,3,868896,871448,,,{"params":{"changepoint_prior_scale":0.46620805018049394,"seasonality_prior_scale":6.379942891057438,"holidays_prior_scale":4.471172816455445,"regressors_prior_scale":1.2561463245899946,"window_size":33}}
1766782360.500,subprocess_failed,0,3,867332,867332,,,{"returncode":2,"stdout_tail":"Attempting to load plugin: default_target from group: target.plugins\r\nSuccessfully loaded plugin: default_target with params: {'predicted_horizons': [1], 'target_column': 'typical_price'}\r\nAttempting to load plugin: stl_preprocessor from group: preprocessor.plugins\r\nSuccessfully loaded plugin: stl_preprocessor with params: {'window_size': 48, 'predicted_horizons': [1, 2, 3, 4, 5, 6], 'target_column': 'typical_price', 'use_returns': True, 'targets_are_denormalized': True, 'anti_naive_lock_enabled': True, 'feature_preprocessing_strategy': 'selective', 'add_window_stats': True, 'window_stats_periods': [12, 48], 'reverse_time_axis': False, 'add_multi_scale_returns': False, 'multi_scale_return_periods': [6, 24, 72], 'use_log1p_features': ['typical_price']}\r\nAttempting to load plugin: prophet from group: predictor.plugins\r\nImporting plotly failed. Interactive plots will not work.\r\n2025-12-26 15:52:38.036759: E external/local_xla/xla/stream_executor/cuda/cuda_fft.cc:467] Unable to register cuFFT factory: Attempting to register factory for plugin cuFFT when one has already been registered\r\nWARNING: All log messages before absl::InitializeLog() is called are written to STDERR\r\nE0000 00:00:1766782358.049614   87347 cuda_dnn.cc:8579] Unable to register cuDNN factory: Attempting to register factory for plugin cuDNN when one has already been registered\r\nE0000 00:00:1766782358.053620   87347 cuda_blas.cc:1407] Unable to register cuBLAS factory: Attempting to register factory for plugin cuBLAS when one has already been registered\r\nW0000 00:00:1766782358.063986   87347 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.\r\nW0000 00:00:1766782358.064008   87347 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.\r\nW0000 00:00:1766782358.064011   87347 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.\r\nW0000 00:00:1766782358.064013   87347 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.\r\n2025-12-26 15:52:38.066859: I tensorflow/core/platform/cpu_feature_guard.cc:210] This TensorFlow binary is optimized to use available CPU instructions in performance-critical operations.\r\nTo enable the following instructions: AVX2 FMA, in other operations, rebuild TensorFlow with the appropriate compiler flags.\r\nSuccessfully loaded plugin: prophet with params: {'predicted_horizons': [1], 'prophet_params': {}, 'interval_width': 0.6827, 'add_country_holidays': None, 'daily_seasonality': 'auto', 'weekly_seasonality': 'auto', 'yearly_seasonality': 'auto', 'use_regressors': False, 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 10.0, 'holidays_prior_scale': 10.0, 'regressors_prior_scale': 10.0}\r\nW0000 00:00:1766782359.543590   87347 gpu_device.cc:2341] Cannot dlopen some GPU libraries. Please make sure the missing libraries mentioned above are installed properly if you would like to use GPU. Follow the guide at https://www.tensorflow.org/install/gpu for how to download and setup the required libraries for your platform.\r\nSkipping registering GPU devices...\r\nStep 1: Load normalized CSV data\r\n  Loaded x_train_df: (7300, 1)\r\n  Loaded y_train_df: (7300, 1)\r\n  Loaded x_val_df: (1575, 1)\r\n  Loaded y_val_df: (1575, 1)\r\n  Loaded x_test_df: (1575, 1)\r\n  Loaded y_test_df: (1575, 1)\r\nStep 2: Denormalize all input datasets\r\nStep 3: Create first sliding windows from denormalized data\r\nCreating sliding windows (Size=33)... Done.\r\nStep 4: Extract baselines from sliding windows\r\nExtracting baselines for target column 'typical_price'... Done.\r\nStep 5: Calculate targets from baselines\r\nStep 6: Create second sliding windows from normalized data\r\nCreating sliding windows (Size=33)... Done.\r\nStep 6b: Applying log1p to features: ['typical_price']\r\n  Found features at indices [0]: ['typical_price']\r\n  Applied symmetric log1p (sign(x)*log1p(|x|)) to X_train to handle negative normalized values\r\n  Applied symmetric log1p (sign(x)*log1p(|x|)) to X_val to handle negative normalized values\r\n  Applied symmetric log1p (sign(x)*log1p(|x|)) to X_test to handle negative normalized values\r\nStep 7: Align sliding windows with target data\r\n  Aligning sliding windows with target data...\r\n    train target length: 7262\r\n    val target length: 1537\r\n    test target length: 1537\r\n    Trimmed X_train from 7268 to 7262 samples\r\n    Trimmed X_val from 1543 to 1537 samples\r\n    Trimmed X_test from 1543 to 1537 samples\r\n\r\nPreprocessing Summary:\r\n  X_train shape: (7262, 33, 1)\r\n  X_val shape: (1537, 33, 1)\r\n  X_test shape: (1537, 33, 1)\r\n  Feature names: 1\r\n  Predicted horizons: [1, 2, 3, 4, 5, 6]\r\n  Target normalization parameters available: 0\r\n  Baseline train length: 7268\r\n  Baseline val length: 1543\r\n  Baseline test length: 1543\r\nNo columns specified for exclusion\r\n"}
1766782360.501,candidate_end,0,3,867332,867332,,,
1766782360.501,candidate_start,0,4,867332,867332,,,
1766782360.748,subprocess_start,0,4,867332,867332,,,{"params":{"changepoint_prior_scale":0.499763518288653,"seasonality_prior_scale":0.3212535216523383,"holidays_prior_scale":8.896952814772689,"regressors_prior_scale":0.9664970194128031,"window_size":88}}
1766782363.119,before_preprocess,0,4,666284,666284,,,
1766782363.474,after_preprocess,0,4,871592,880212,,,
1766782363.474,before_build_model,0,4,871592,880212,,,
1766782363.474,after_build_model,0,4,871592,880212,,,
1766782363.475,before_fit,0,4,871592,880212,,,{"params":{"changepoint_prior_scale":0.499763518288653,"seasonality_prior_scale":0.3212535216523383,"holidays_prior_scale":8.896952814772689,"regressors_prior_scale":0.9664970194128031,"window_size":88}}
1766782364.152,subprocess_failed,0,4,867332,867332,,,{"returncode":2,"stdout_tail":"Attempting to load plugin: default_target from group: target.plugins\r\nSuccessfully loaded plugin: default_target with params: {'predicted_horizons': [1], 'target_column': 'typical_price'}\r\nAttempting to load plugin: stl_preprocessor from group: preprocessor.plugins\r\nSuccessfully loaded plugin: stl_preprocessor with params: {'window_size': 48, 'predicted_horizons': [1, 2, 3, 4, 5, 6], 'target_column': 'typical_price', 'use_returns': True, 'targets_are_denormalized': True, 'anti_naive_lock_enabled': True, 'feature_preprocessing_strategy': 'selective', 'add_window_stats': True, 'window_stats_periods': [12, 48], 'reverse_time_axis': False, 'add_multi_scale_returns': False, 'multi_scale_return_periods': [6, 24, 72], 'use_log1p_features': ['typical_price']}\r\nAttempting to load plugin: prophet from group: predictor.plugins\r\nImporting plotly failed. Interactive plots will not work.\r\n2025-12-26 15:52:41.691061: E external/local_xla/xla/stream_executor/cuda/cuda_fft.cc:467] Unable to register cuFFT factory: Attempting to register factory for plugin cuFFT when one has already been registered\r\nWARNING: All log messages before absl::InitializeLog() is called are written to STDERR\r\nE0000 00:00:1766782361.703470   87401 cuda_dnn.cc:8579] Unable to register cuDNN factory: Attempting to register factory for plugin cuDNN when one has already been registered\r\nE0000 00:00:1766782361.707586   87401 cuda_blas.cc:1407] Unable to register cuBLAS factory: Attempting to register factory for plugin cuBLAS when one has already been registered\r\nW0000 00:00:1766782361.717801   87401 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.\r\nW0000 00:00:1766782361.717822   87401 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.\r\nW0000 00:00:1766782361.717825   87401 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.\r\nW0000 00:00:1766782361.717829   87401 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.\r\n2025-12-26 15:52:41.720614: I tensorflow/core/platform/cpu_feature_guard.cc:210] This TensorFlow binary is optimized to use available CPU instructions in performance-critical operations.\r\nTo enable the following instructions: AVX2 FMA, in other operations, rebuild TensorFlow with the appropriate compiler flags.\r\nSuccessfully loaded plugin: prophet with params: {'predicted_horizons': [1], 'prophet_params': {}, 'interval_width': 0.6827, 'add_country_holidays': None, 'daily_seasonality': 'auto', 'weekly_seasonality': 'auto', 'yearly_seasonality': 'auto', 'use_regressors': False, 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 10.0, 'holidays_prior_scale': 10.0, 'regressors_prior_scale': 10.0}\r\nW0000 00:00:1766782363.192595   87401 gpu_device.cc:2341] Cannot dlopen some GPU libraries. Please make sure the missing libraries mentioned above are installed properly if you would like to use GPU. Follow the guide at https://www.tensorflow.org/install/gpu for how to download and setup the required libraries for your platform.\r\nSkipping registering GPU devices...\r\nStep 1: Load normalized CSV data\r\n  Loaded x_train_df: (7300, 1)\r\n  Loaded y_train_df: (7300, 1)\r\n  Loaded x_val_df: (1575, 1)\r\n  Loaded y_val_df: (1575, 1)\r\n  Loaded x_test_df: (1575, 1)\r\n  Loaded y_test_df: (1575, 1)\r\nStep 2: Denormalize all input datasets\r\nStep 3: Create first sliding windows from denormalized data\r\nCreating sliding windows (Size=88)... Done.\r\nStep 4: Extract baselines from sliding windows\r\nExtracting baselines for target column 'typical_price'... Done.\r\nStep 5: Calculate targets from baselines\r\nStep 6: Create second sliding windows from normalized data\r\nCreating sliding windows (Size=88)... Done.\r\nStep 6b: Applying log1p to features: ['typical_price']\r\n  Found features at indices [0]: ['typical_price']\r\n  Applied symmetric log1p (sign(x)*log1p(|x|)) to X_train to handle negative normalized values\r\n  Applied symmetric log1p (sign(x)*log1p(|x|)) to X_val to handle negative normalized values\r\n  Applied symmetric log1p (sign(x)*log1p(|x|)) to X_test to handle negative normalized values\r\nStep 7: Align sliding windows with target data\r\n  Aligning sliding windows with target data...\r\n    train target length: 7207\r\n    val target length: 1482\r\n    test target length: 1482\r\n    Trimmed X_train from 7213 to 7207 samples\r\n    Trimmed X_val from 1488 to 1482 samples\r\n    Trimmed X_test from 1488 to 1482 samples\r\n\r\nPreprocessing Summary:\r\n  X_train shape: (7207, 88, 1)\r\n  X_val shape: (1482, 88, 1)\r\n  X_test shape: (1482, 88, 1)\r\n  Feature names: 1\r\n  Predicted horizons: [1, 2, 3, 4, 5, 6]\r\n  Target normalization parameters available: 0\r\n  Baseline train length: 7213\r\n  Baseline val length: 1488\r\n  Baseline test length: 1488\r\nNo columns specified for exclusion\r\n"}
1766782364.152,candidate_end,0,4,867332,867332,,,
1766782364.153,candidate_start,0,5,867332,867332,,,
1766782364.396,subprocess_start,0,5,867332,867332,,,{"params":{"changepoint_prior_scale":0.4975796222952082,"seasonality_prior_scale":3.6211155173962983,"holidays_prior_scale":1.5615882758169963,"regressors_prior_scale":9.763289320636229,"window_size":66}}
1766782366.771,before_preprocess,0,5,666316,666316,,,
1766782367.126,after_preprocess,0,5,871836,877272,,,
1766782367.126,before_build_model,0,5,871836,877272,,,
1766782367.126,after_build_model,0,5,871836,877272,,,
1766782367.126,before_fit,0,5,871836,877272,,,{"params":{"changepoint_prior_scale":0.4975796222952082,"seasonality_prior_scale":3.6211155173962983,"holidays_prior_scale":1.5615882758169963,"regressors_prior_scale":9.763289320636229,"window_size":66}}
1766782765.702,candidate_start,0,1,866904,866904,,,
1766782765.954,subprocess_start,0,1,866908,866908,,,{"params":{"changepoint_prior_scale":0.22444508191101512,"seasonality_prior_scale":5.995418621366502,"holidays_prior_scale":2.9386119631422303,"regressors_prior_scale":0.176422651512114,"window_size":83}}
1766782768.311,before_preprocess,0,1,666040,666040,,,
1766782768.675,after_preprocess,0,1,870800,879596,,,
1766782768.675,before_build_model,0,1,870800,879596,,,
1766782768.676,after_build_model,0,1,870800,879596,,,
1766782768.676,before_fit,0,1,870800,879596,,,{"params":{"changepoint_prior_scale":0.22444508191101512,"seasonality_prior_scale":5.995418621366502,"holidays_prior_scale":2.9386119631422303,"regressors_prior_scale":0.176422651512114,"window_size":83}}
1766782769.353,subprocess_failed,0,1,866908,866908,,,{"returncode":2,"stdout_tail":"Attempting to load plugin: default_target from group: target.plugins\r\nSuccessfully loaded plugin: default_target with params: {'predicted_horizons': [1], 'target_column': 'typical_price'}\r\nAttempting to load plugin: stl_preprocessor from group: preprocessor.plugins\r\nSuccessfully loaded plugin: stl_preprocessor with params: {'window_size': 48, 'predicted_horizons': [1, 2, 3, 4, 5, 6], 'target_column': 'typical_price', 'use_returns': True, 'targets_are_denormalized': True, 'anti_naive_lock_enabled': True, 'feature_preprocessing_strategy': 'selective', 'add_window_stats': True, 'window_stats_periods': [12, 48], 'reverse_time_axis': False, 'add_multi_scale_returns': False, 'multi_scale_return_periods': [6, 24, 72], 'use_log1p_features': ['typical_price']}\r\nAttempting to load plugin: prophet from group: predictor.plugins\r\nImporting plotly failed. Interactive plots will not work.\r\n2025-12-26 15:59:26.894651: E external/local_xla/xla/stream_executor/cuda/cuda_fft.cc:467] Unable to register cuFFT factory: Attempting to register factory for plugin cuFFT when one has already been registered\r\nWARNING: All log messages before absl::InitializeLog() is called are written to STDERR\r\nE0000 00:00:1766782766.907094   90146 cuda_dnn.cc:8579] Unable to register cuDNN factory: Attempting to register factory for plugin cuDNN when one has already been registered\r\nE0000 00:00:1766782766.911061   90146 cuda_blas.cc:1407] Unable to register cuBLAS factory: Attempting to register factory for plugin cuBLAS when one has already been registered\r\nW0000 00:00:1766782766.921164   90146 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.\r\nW0000 00:00:1766782766.921183   90146 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.\r\nW0000 00:00:1766782766.921186   90146 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.\r\nW0000 00:00:1766782766.921188   90146 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.\r\n2025-12-26 15:59:26.924099: I tensorflow/core/platform/cpu_feature_guard.cc:210] This TensorFlow binary is optimized to use available CPU instructions in performance-critical operations.\r\nTo enable the following instructions: AVX2 FMA, in other operations, rebuild TensorFlow with the appropriate compiler flags.\r\nSuccessfully loaded plugin: prophet with params: {'predicted_horizons': [1], 'prophet_params': {}, 'interval_width': 0.6827, 'add_country_holidays': None, 'daily_seasonality': 'auto', 'weekly_seasonality': 'auto', 'yearly_seasonality': 'auto', 'use_regressors': False, 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 10.0, 'holidays_prior_scale': 10.0, 'regressors_prior_scale': 10.0}\r\nW0000 00:00:1766782768.383712   90146 gpu_device.cc:2341] Cannot dlopen some GPU libraries. Please make sure the missing libraries mentioned above are installed properly if you would like to use GPU. Follow the guide at https://www.tensorflow.org/install/gpu for how to download and setup the required libraries for your platform.\r\nSkipping registering GPU devices...\r\nStep 1: Load normalized CSV data\r\n  Loaded x_train_df: (7300, 1)\r\n  Loaded y_train_df: (7300, 1)\r\n  Loaded x_val_df: (1575, 1)\r\n  Loaded y_val_df: (1575, 1)\r\n  Loaded x_test_df: (1575, 1)\r\n  Loaded y_test_df: (1575, 1)\r\nStep 2: Denormalize all input datasets\r\nStep 3: Create first sliding windows from denormalized data\r\nCreating sliding windows (Size=83)... Done.\r\nStep 4: Extract baselines from sliding windows\r\nExtracting baselines for target column 'typical_price'... Done.\r\nStep 5: Calculate targets from baselines\r\nStep 6: Create second sliding windows from normalized data\r\nCreating sliding windows (Size=83)... Done.\r\nStep 6b: Applying log1p to features: ['typical_price']\r\n  Found features at indices [0]: ['typical_price']\r\n  Applied symmetric log1p (sign(x)*log1p(|x|)) to X_train to handle negative normalized values\r\n  Applied symmetric log1p (sign(x)*log1p(|x|)) to X_val to handle negative normalized values\r\n  Applied symmetric log1p (sign(x)*log1p(|x|)) to X_test to handle negative normalized values\r\nStep 7: Align sliding windows with target data\r\n  Aligning sliding windows with target data...\r\n    train target length: 7212\r\n    val target length: 1487\r\n    test target length: 1487\r\n    Trimmed X_train from 7218 to 7212 samples\r\n    Trimmed X_val from 1493 to 1487 samples\r\n    Trimmed X_test from 1493 to 1487 samples\r\n\r\nPreprocessing Summary:\r\n  X_train shape: (7212, 83, 1)\r\n  X_val shape: (1487, 83, 1)\r\n  X_test shape: (1487, 83, 1)\r\n  Feature names: 1\r\n  Predicted horizons: [1, 2, 3, 4, 5, 6]\r\n  Target normalization parameters available: 0\r\n  Baseline train length: 7218\r\n  Baseline val length: 1493\r\n  Baseline test length: 1493\r\nNo columns specified for exclusion\r\n"}
1766782769.354,candidate_end,0,1,866912,866912,,,
1766782769.354,candidate_start,0,2,866912,866912,,,
